"","merge","lng","lat","population"
"75","Casuarito, colombia","-67.64083","5.68194","0"
"76","Catonou, benin","2.41833","6.36536","690584"
"77","Cecilia, colombia","-73.79333","9.53167","0"
"78","Cedeno, colombia","-75.2432","8.84676","0"
"79","Cendajuru, burundi","30.6011","-3.289","0"
"80","Cerro Burgos, colombia","-73.90042","7.97649","0"
"81","Cerro navia, chile","-70.72038","-33.41455","0"
"82","Cesar, colombia","-73.25322","10.46314","308237"
"83","Chandina, bangladesh","91.01227","23.49067","0"
"84","Chandra, bangladesh","87.14845","22.46175","0"
"85","Chapai Nawabganj, bangladesh","88.28339","24.59895","0"
"86","Chaquira, colombia","-75.48899","6.75548","0"
"87","Chenxi, china","117.9","29.7","0"
"88","Chillurco, colombia","-76.14556","1.89166","0"
"89","Chiriri, colombia","-75.80128","2.47725","0"
"90","Choam Boeng, cambodia","105.15923","12.86935","0"
"91","Choco, colombia","-76.66111","5.69472","75104"
"92","Choshuenco, chile","-72.06667","-39.83333","0"
"93","Cimabare, burundi","29.5477","-3.9826","0"
"94","Cintura, colombia","-75.26446","8.43509","0"
"95","Cocorote, colombia","-75.01016","9.21731","0"
"96","Colpani, bolivia","-67.6","-16.91667","0"
"97","Coltauco, chile","-71.05637","-34.28582","0"
"98","Conchali, chile","-70.65834","-33.38847","0"
"99","Concon, chile","-71.51619","-32.92203","0"
"100","Copiapo & Coquimbo Port, chile","-70.3314","-27.36679","129280"
"101","Corozo, colombia","-75.75","9","0"
"102","Covenas, colombia","-74.12338","9.81258","0"
"103","Cruz Verde, colombia","-72.16773","5.80096","0"
"104","Cugaro, burundi","30.0384","-3.1189","0"
"105","Cumbre, colombia","-76.02083","3.7225","2432"
"106","Cundinamarca, colombia","-74.21682","4.57937","313945"
"107","Cusco, colombia","-75.78417","2.25222","0"
"108","Dabanga, cameroon","14.64306","11.91793","0"
"109","Debre Zeit, ethiopia","38.97846","8.75225","104215"
"110","Demmitt, canada","-119.90281","55.44991","0"
"111","Dewanpara, bangladesh","91.92043","22.71731","0"
"112","Dhanmondi, bangladesh","90.385","23.74","0"
"113","Dinamarca, colombia","-74.43333","9.5","0"
"114","Djoum, cameroon","13.78506","10.3065","0"
"115","Dolac, croatia","16.96695","43.81435","0"
"116","Dolo, ethiopia","34.8","8.53333","26748"
"117","Donghuang, china","108.31222","34.71306","0"
"118","Dorada, colombia","-74.66311","5.44783","81950"
"119","Dvor na Uni, croatia","16.37083","45.07306","1319"
"120","El Canelo, chile","-70.4507","-33.57594","0"
"121","El Choco, colombia","-76.73139","5.33889","3271"
"122","El Crucero, colombia","-75.39665","8.62849","0"
"123","El Desastre, colombia","-75.24485","9.31977","0"
"124","El Diviso, colombia","-76.87686","2.02499","0"
"125","El Doce, colombia","-75.30981","7.44882","0"
"126","El Filo, colombia","-72.48534","5.46028","0"
"127","El Guaimaro, colombia","-75.47988","8.83838","0"
"128","El Guaviare, colombia","-72.62765","2.33022","3362"
"129","El LLanito, colombia","-76.2242","3.28414","0"
"130","El Mordisco, colombia","-71.68611","6.67583","0"
"131","El Morro, colombia","-76.92344","1.85239","0"
"132","El Pailon, colombia","-76.99323","3.8675","0"
"133","El Palmichal, colombia","-75.9","4.36667","0"
"134","El Palo, colombia","-75.55","5.36667","0"
"135","El Pance, colombia","-76.63542","3.32943","0"
"136","El Pantano, colombia","-73.37558","11.25574","0"
"137","El Pato, colombia","-67.78439","3.14106","0"
"138","El Pepino, colombia","-76.62808","1.08467","0"
"139","El Placer, colombia","-74.66667","10.63333","0"
"140","El Tigre, colombia","-75.31667","10.43333","0"
"141","El Tomate, colombia","-76.16","8.72194","0"
"142","El Topacio, colombia","-74.23489","9.93215","0"
"143","El Tope, colombia","-72.91441","6.97143","0"
"144","El Totumo, colombia","-75.00056","3.17472","0"
"145","El Troncal, colombia","-71.38426","7.02148","0"
"146","El Vergel, colombia","-73.8","8.71667","0"
"147","Encarnacion, colombia","-76.20603","6.44071","0"
"148","Engativa, colombia","-74.14298","4.71743","0"
"149","Ercan, cyprus","33.4986","35.16034","0"
"150","Esmeralda, colombia","-75.66413","0.75639","0"
"151","Estacion Central, chile","-69.958","-18.36027","0"
"152","Fifth Region, chile","-4.86716","14.44575","0"
"153","Filfil, eritrea","38.93722","15.63444","0"
"154","Florencia Caqueta, colombia","-75.60623","1.61438","130337"
"155","Fotokol, cameroon","14.22774","12.37308","0"
"156","Foz do Iguazu, brazil","-54.58806","-25.54778","293523"
"157","Gahombo, burundi","29.7659","-3.021","0"
"158","Gahongore, burundi","29.3819","-3.0955","0"
"159","Ganzi, china","110.22111","25.9575","0"
"160","Ghent, belgium","3.71667","51.05","231493"
"161","Ghinda, ethiopia","40.35","4.2","0"
"162","Ghulja, china","81.51804","43.97799","0"
"163","Gihiza, burundi","29.8804","-3.4862","0"
"164","Gihosha, burundi","30.1432","-2.6048","0"
"165","Gihungwe, burundi","29.25","-3.15","0"
"166","Gisagara, burundi","29.4798","-3.2755","0"
"167","Gitaza, burundi","29.358","-3.6165","0"
"168","Gloria, colombia","-73.80265","8.61868","6810"
"169","Gorgona, colombia","-76.38685","3.39572","0"
"170","Gornji Karin, croatia","15.63423","44.13598","0"
"171","Gornji Vidusevac, croatia","16.05278","45.355","0"
"172","Graneda, colombia","-73.70687","3.54625","32365"
"173","Groot-Bijgaarden, belgium","4.24973","50.87174","0"
"174","Guachene, colombia","-76.3927","3.13333","0"
"175","Guachicono, colombia","-76.66667","2.1","0"
"176","Guachiman, colombia","-72.75328","8.5609","0"
"177","Guadalito, colombia","-76.65556","2.75228","0"
"178","Guajira, colombia","-72.24321","11.38321","130348"
"179","Guanabo, cuba","-82.11889","23.14778","0"
"180","Guereda, chad","22.08333","14.51667","0"
"181","Hasimpur, bangladesh","90.6","23.36667","0"
"182","Hato Viejo, colombia","-75.0382","10.30419","0"
"183","Hermosas, colombia","-75.64889","3.93028","0"
"184","Heverlee, belgium","4.66421","50.83522","10533"
"185","Hile - Alifa Region, cameroon","14.31536","12.69427","0"
"186","Hrastovica, croatia","16.28722","45.40111","0"
"187","Huechuraba, chile","-70.6","-33.38333","0"
"188","Ibirico, colombia","-73.33405","9.56228","18555"
"189","Isale, burundi","29.4839","-3.3489","0"
"190","Itahue, chile","-71.36038","-35.14612","0"
"191","Jiading, china","121.24465","31.38575","0"
"192","Juntas de Uramita, colombia","-76.03083","6.92389","0"
"193","Kafrul, bangladesh","90.37359","23.78822","0"
"194","Kakma, croatia","15.49278","43.99444","0"
"195","Kalidaspur, bangladesh","88.49355","24.46061","0"
"196","Kargilik, china","77.41306","37.885","0"
"197","Karindo, burundi","30.0064","-3.9164","0"
"198","Kayogoro, burundi","29.6177","-3.2776","0"
"199","Kbal Damrei, cambodia","105.67414","11.23785","0"
"200","Kbal Krapeu, cambodia","104.18192","12.48483","0"
"201","Kebri-Dehar, ethiopia","44.27806","6.74","0"
"202","Kendua, bangladesh","90.10236","23.16354","0"
"203","Khtuoy, cambodia","105.53554","12.39938","0"
"204","Kiganda, burundi","29.6925","-3.3358","0"
"205","Kijevo, croatia","16.73267","44.73609","0"
"206","Kivoga, burundi","29.4242","-3.2808","0"
"207","Kompong Chan, cambodia","105.4635","11.99339","61750"
"208","Kompong Thom, cambodia","104.88873","12.71112","19951"
"209","Koralia, bangladesh","90.14316","22.08259","0"
"210","Koukou, chad","21.6481","11.9964","0"
"211","Krajina, croatia","17.8","45.56667","0"
"212","Kraya, cambodia","104.76542","13.12113","0"
"213","Kuala Belait, brunei","114.2312","4.58361","31178"
"214","Kulen, cambodia","104.69809","13.81958","0"
"215","Kuqa, china","82.93639","41.72778","68105"
"216","La Blanquita, colombia","-76.3","6.75","0"
"217","La Cadena, colombia","-74.48111","9.33694","0"
"218","La Carolina, colombia","-73.63333","9.56667","0"
"219","La Carpa, colombia","-72.95914","2.48045","0"
"220","La Chorrea, colombia","-75.90556","4.05306","0"
"221","La Cooperativa, colombia","-73.60281","3.38744","0"
"222","La Cuchilla, colombia","-74.86667","10.85","0"
"223","La Despensa, colombia","-73.2","10.76667","0"
"224","La Feria, colombia","-74.41667","7.66667","0"
"225","La Fortuna, colombia","-74.15","10.46667","0"
"226","La Gomez, colombia","-73.5522","7.39159","0"
"227","La Guajira, colombia","-72.24321","11.38321","130348"
"228","La Guaria, colombia","-76.41057","4.05044","0"
"229","La Horqueta, colombia","-74.14705","10.01796","0"
"230","La Jagua, colombia","-73.33405","9.56228","18555"
"231","La Joya, colombia","-73.65","6.08333","0"
"232","La Junta, colombia","-74.48041","9.45961","0"
"233","Laksam, bangladesh","91.12143","23.24018","82290"
"234","Lalbagh, bangladesh","88.24936","24.16619","0"
"235","La Libertad, colombia","-75.66318","0.83595","0"
"236","La Linea, colombia","-75.75361","2.365","0"
"237","La Margarita, colombia","-74.85","10.65","0"
"238","La Mira, colombia","-74.27041","9.89958","0"
"239","La Nevadita, colombia","-73.49804","10.77244","0"
"240","La Pacha, colombia","-74.25918","9.25735","0"
"241","La Pedregosa, colombia","-74.23364","9.20544","0"
"242","La Pesquera, colombia","-71.21667","6.94333","0"
"243","La Putana, colombia","-73.55","7.16667","0"
"244","La Quiebra, colombia","-75.01667","5.45","0"
"245","La Reina de Santiago, chile","-70.54417","-33.44156","0"
"246","La Reserva, colombia","-74.43609","10.25552","0"
"247","La Rochela, colombia","-73.72528","5.67333","0"
"248","La Solana, colombia","-73.63958","8.1039","0"
"249","Las Penas, colombia","-75.27363","9.22605","0"
"250","Las Trochas, colombia","-73.05776","5.27455","0"
"251","La Tigra, colombia","-73.38333","7.51667","0"
"252","La Tulia, colombia","-74.19836","10.72269","0"
"253","La Voragine, colombia","-72.38333","4.11667","0"
"254","La Ye, colombia","-74.91667","11.01667","0"
"255","Lejania, colombia","-74.22725","9.51341","0"
"256","Limon, colombia","-75.54622","0.54647","0"
"257","Llorente, colombia","-78.5695","1.40255","0"
"258","Lohajang, bangladesh","90.35","23.45","0"
"259","Loma Amarilla, colombia","-76.43996","2.69989","0"
"260","Loma de Gonzalez, colombia","-75.57122","6.19889","0"
"261","Loma de Sabaneta, colombia","-74.5694","5.08001","0"
"262","Lomas Aisladas, colombia","-76.96028","7.65333","0"
"263","Los Alpes, colombia","-75.37306","3.15611","0"
"264","Los Pinos, colombia","-72.85","7.96667","0"
"265","Los Remedios, colombia","-73.26251","11.29281","0"
"266","Los Rulos, chile","-73.10002","-41.68996","0"
"267","Louvain, belgium","4.70093","50.87959","92892"
"268","Luxmichari, bangladesh","91.96972","22.85889","0"
"269","Mabayi, burundi","29.24198","-2.70879","0"
"270","Madhyapara, bangladesh","92.01111","22.54898","0"
"271","Maghbazar, bangladesh","90.6","23.65","0"
"272","Mahima, bangladesh","90.62752","24.80401","0"
"273","Maipo, chile","-70.6996","-33.59217","249858"
"274","Malabar, colombia","-74.64415","4.3071","0"
"275","Manabi Bahia de Caraquez, ecuador","-80.42367","-0.59792","37056"
"276","Manague, colombia","-74.75467","9.24202","100313"
"277","Maramvya, burundi","29.3462","-3.2887","0"
"278","Marangara, burundi","29.9947","-2.7428","0"
"279","Matiranga, bangladesh","91.87667","23.12194","0"
"280","Medari, croatia","16.87698","44.54381","0"
"281","Medellin del Ariari, colombia","-73.80405","3.62858","0"
"282","Melka Jebdu, ethiopia","41.78417","9.61889","0"
"283","Mesa de Fernandez, colombia","-74.02986","3.45715","0"
"284","Miljevac, croatia","15.63833","45.12861","0"
"285","Minago, burundi","29.35869","-3.81425","0"
"286","Minshan, china","103.97591","34.43725","0"
"287","Misiguay, colombia","-75.95559","8.62486","0"
"288","Mitakataka, burundi","29.36528","-3.13611","0"
"289","Morcote, colombia","-72.3","5.61667","0"
"290","Morichal Viejo, colombia","-70.03333","2.21667","0"
"291","Morphou, cyprus","32.99338","35.19869","14833"
"292","Morritos, colombia","-74.47258","10.58664","0"
"293","Morro, colombia","-76.92344","1.85239","0"
"294","Mpanda, burundi","29.4026","-3.1703","0"
"295","Mubimbi, burundi","29.495","-3.2835","0"
"296","Mugara, burundi","29.5251","-4.0472","0"
"297","Mugaruro, burundi","29.4413","-3.271","0"
"298","Mugina, burundi","30.1338","-3.0386","0"
"299","Mugutu, burundi","29.9546","-3.3918","0"
"300","Muhweza, burundi","29.5594","-3.3782","0"
"301","Mulatos, colombia","-76.72042","8.63396","0"
"302","Munyegeri, burundi","29.8079","-3.7981","0"
"303","Murara, burundi","29.8553","-3.8072","0"
"304","Murore, burundi","30.6631","-3.1871","0"
"305","Muruta, burundi","29.5974","-2.9677","0"
"306","Mutakura, burundi","29.3649","-3.3405","0"
"307","Mutara, burundi","30.1827","-3.2025","0"
"308","Muyange, burundi","29.4336","-3.2794","0"
"309","Muzinda, burundi","29.4206","-3.2617","0"
"310","Nanegalito, ecuador","-78.68011","0.06573","0"
"311","Naogaon, bangladesh","88.94875","24.80418","192464"
"312","Ngacheve, cameroon","13.94151","10.99841","0"
"313","Ngagara, burundi","29.3704","-3.3529","0"
"314","Ngara, burundi","29.6813","-3.4022","0"
"315","Nicosea, cyprus","33.36667","35.16667","200452"
"316","Ninhue, chile","-72.30424","-36.27636","0"
"317","Nkondo, burundi","29.6524","-3.3281","0"
"318","Norosi, colombia","-74.03736","8.52692","0"
"319","Ntega, burundi","29.9945","-2.6085","0"
"320","Nueva Venecia, colombia","-74.575","10.82889","0"
"321","Nuevo Mundo, colombia","-74.83149","8.36173","0"
"322","Nutrias, colombia","-75.15019","6.46804","0"
"323","Obourg, belgium","4.00881","50.47384","0"
"324","Oostende, belgium","2.927","51.21551","69011"
"325","Otu, colombia","-74.71815","7.0134","0"
"326","Ounianga, chad","20.48887","19.05263","0"
"327","Ourilandia do Norte, brazil","-51.08389","-6.75472","0"
"328","Pahartali, bangladesh","91.79699","22.42547","0"
"329","Paipote, chile","-70.26309","-27.42068","0"
"330","Paletara, colombia","-76.49639","2.20417","0"
"331","Palmarito, colombia","-71.7125","6.74444","0"
"332","Panduro, bolivia","-67.44373","-17.48849","0"
"333","Papudo, chile","-71.43333","-32.51667","0"
"334","Paramillo, colombia","-74.61713","5.068","0"
"335","Patnitala, bangladesh","88.75154","25.0462","0"
"336","Pensylvania, colombia","-76.45495","41.0037","14855"
"337","Phnom, cambodia","104.91601","11.56245","1573544"
"338","Phnom Pen, cambodia","104.91601","11.56245","1573544"
"339","Pica Pica, colombia","-73.0393","5.9687","0"
"340","Pijiguay, colombia","-75.2471","9.60922","0"
"341","Playa Rica, colombia","-74.0332","8.01873","0"
"342","Podsused, croatia","15.83333","45.8","0"
"343","Pouce Coupe, canada","-120.13615","55.7166","0"
"344","Prasat, cambodia","104.78498","10.99081","843931"
"345","Preah Vihear, cambodia","104.98046","13.80731","24380"
"346","Prek Kbal, cambodia","103.90209","10.69289","0"
"347","Prey Chhor, cambodia","105.60978","11.22331","0"
"348","Prey Rumdeng, cambodia","105.69545","11.73204","0"
"349","Puente Sogamoso, colombia","-73.78465","7.24597","0"
"350","Puerto Acosta, bolivia","-69.25","-15.53333","0"
"351","Puerto Alto, chile","-71.61396","-33.08826","0"
"352","Puerto Alvira, colombia","-71.7186","2.90402","0"
"353","Puerto Belgica, colombia","-75.2839","7.66947","0"
"354","Puerto Elvira, colombia","-72.85258","-2.43979","0"
"355","Puerto Espejo, colombia","-75.70611","4.51722","0"
"356","Puerto Frazadas, colombia","-76","4.08333","0"
"357","Puerto Nidia, colombia","-71.58094","6.65609","0"
"358","Puerto Romero, colombia","-74.34083","5.8375","0"
"359","Punom Penh, cambodia","104.91601","11.56245","1573544"
"360","Rampal, bangladesh","90.4998","23.53749","0"
"361","Randa, djibouti","42.66056","11.84694","0"
"362","Reinera, colombia","-71.18812","6.95089","0"
"363","Remedia, colombia","-75.69763","8.80464","0"
"364","Remolinos, colombia","-78.46667","2.28333","0"
"365","Renaca, chile","-71.55","-32.98333","0"
"366","Ricuarte, colombia","-71.76641","1.21467","0"
"367","Rincon Hondo, colombia","-73.48722","9.39722","0"
"368","Rio Claro, colombia","-75.86722","5.59","0"
"369","Rio Maria, brazil","-53.80694","-29.68417","249219"
"370","Rizaralda, colombia","-75.76595","5.16647","5421"
"371","Robledo, colombia","-75.69611","4.81333","440118"
"372","Rudehe, burundi","29.5834","-3.1245","0"
"373","Rugari, burundi","29.6844","-3.2781","0"
"374","Rugembe, burundi","29.3867","-3.501","0"
"375","Ruhororo, burundi","29.8949","-3.0177","0"
"376","Ruranga, burundi","30.0368","-4.0384","0"
"377","Rushubi, burundi","29.4945","-3.3493","0"
"378","Rutegama, burundi","29.74528","-3.30639","0"
"379","Ruziba, burundi","29.3642","-3.4576","0"
"380","Sadar, bangladesh","90.37013","22.70497","202242"
"381","Saint Joseph, barbados","-59.52521","13.21434","1765"
"382","Saint-Lambert, canada","-71.20892","46.58624","6177"
"383","Salao, colombia","-72.26667","11.41667","0"
"384","Samlot, cambodia","102.7428","12.67725","0"
"385","Samrong, cambodia","103.51761","14.18175","18694"
"386","Samurindo, colombia","-76.65137","5.58649","0"
"387","San Adolfo, colombia","-75.98861","1.63068","0"
"388","San Alfonso, colombia","-75.11183","3.37146","0"
"389","San Antonio de Aguilera, colombia","-74.24239","5.34517","0"
"390","San Antonio de Chami, colombia","-75.90175","5.4177","0"
"391","San Antonio del Chami, colombia","-75.90175","5.4177","0"
"392","San Antonio del Prado, colombia","-75.65669","6.18458","0"
"393","San Antonio de Prado, colombia","-48.8","-20.16667","0"
"394","San Cesar, colombia","-73.00314","10.77107","26848"
"395","San Clemente, colombia","-73.2","6.38333","0"
"396","Sandovalina, brazil","-51.98333","-22.53333","0"
"397","San Jose de Las Hermosas, colombia","-75.64889","3.93028","0"
"398","San Jose de Suaita, colombia","-73.44758","6.159","0"
"399","San Juan Bosco, colombia","-73.62338","6.52422","0"
"400","San Juan de Pasto, colombia","-77.28111","1.21361","382236"
"401","San Miguel- Santiago, chile","-70.65709","-33.49168","0"
"402","San Pedro de la Sierra, colombia","-74.04022","10.89976","0"
"403","San Sebastian de Buenavista, colombia","-74.58705","8.99429","0"
"404","Santa Fe de Antioquia, colombia","-75.82806","6.55687","11829"
"405","Santai, china","105.08731","31.09407","58346"
"406","Santa Rosa de Simiti, colombia","-74.05845","7.96238","0"
"407","Sao Paula, brazil","-52.3425","-31.77194","320674"
"408","Sapmara, bangladesh","90.91693","24.00465","0"
"409","Sapzurro, colombia","-77.36507","8.66372","0"
"410","Sarare, colombia","-70.61056","6.97229","0"
"411","Savar, bangladesh","90.25002","23.84858","0"
"412","Shailkupa, bangladesh","89.2422","23.68395","0"
"413","Shinile, ethiopia","41.84472","9.68806","0"
"414","Shyamnagar, bangladesh","88.36667","22.83333","441956"
"415","Siddhirganj, bangladesh","90.5149","23.69127","0"
"416","Sierra Nevada, colombia","-72.86667","11.55","0"
"417","Silva, colombia","-123.70211","49.1499","0"
"418","Solita, colombia","-75.61879","0.87397","0"
"419","Sonapur, bangladesh","91.08111","22.9475","0"
"420","Sre Ambel, cambodia","103.74756","11.12526","0"
"421","Sre Noy, cambodia","104.02083","13.80334","0"
"422","Sre Veal, cambodia","104.77828","10.98081","44270"
"423","Stanke Dimitrov, bulgaria","23.11667","42.26667","34764"
"424","Sulla, bangladesh","91.26513","24.5872","0"
"425","Svay Leu, cambodia","105.88069","11.22639","0"
"426","Tejgaon, bangladesh","90.38333","23.76667","0"
"427","Tetetes, ecuador","-76.54996","0.25584","0"
"428","Tetuan, colombia","-75.53333","3.86667","0"
"429","Tibesti, chad","17.4275","21.8375","1880"
"430","Tigrera, colombia","-73.09813","11.28643","0"
"431","Timba, colombia","-76.62621","3.11415","0"
"432","Tita Chuto, bolivia","-67.89088","-18.80224","0"
"433","Titova Korenica, croatia","15.70972","44.74389","0"
"434","Totora, colombia","-76.40444","2.51592","1888"
"435","Trapeang Chhuk, cambodia","104.54059","11.19316","0"
"436","Trapeang Chrey, cambodia","104.26551","13.25296","0"
"437","Trapiche, chile","-71.16667","-29.35","0"
"438","Treng, cambodia","105.9683","13.52586","25000"
"439","Tres Esquinas, colombia","-74.23333","10.68333","0"
"440","Ujirpur, bangladesh","89.04606","23.20356","0"
"441","Union, colombia","-76.10318","4.53282","23459"
"442","Uttara, bangladesh","88.12449","25.61281","170252"
"443","Vasconia, colombia","-75.69361","4.20111","0"
"444","Vasquez, colombia","-74.75784","10.32754","0"
"445","Vat Kaoh, cambodia","105.06211","11.31009","0"
"446","Vega, colombia","-74.33979","4.99779","5706"
"447","Vergel, colombia","-74.09912","4.60187","0"
"448","Viajano, colombia","-75.48288","8.63539","0"
"449","Vihterpalu, estonia","23.87694","59.25167","0"
"450","Vijagual, colombia","-74.36996","9.87668","0"
"451","Villa Carmelo, colombia","-76.61633","3.37837","0"
"452","Villa Imperial, bolivia","-65.15164","-17.43364","0"
"453","Villa Thaumaturgo, brazil","-72.79167","-8.94111","1808"
"454","Vina de Mar, chile","-71.55183","-33.02457","294551"
"455","Virginia, colombia","-75.8825","4.89972","33835"
"456","Vitsyebsk, belarus","30.2049","55.1904","342700"
"457","Wortegem, belgium","3.51","50.85357","0"
"458","Wushan, china","118.95","34.98889","0"
"459","Xiashen, china","117.86278","24.98056","0"
"460","Yarima, colombia","-73.63357","6.80472","0"
"461","Yarkand, china","77.24056","38.41667","82509"
"462","Yun-lin, china","103.33237","24.81878","55000"
"463","Zouar, chad","16.52778","20.45833","0"
