"","merge","lng","lat","population"
"51","Azerou Kellat, algeria","4.28604","36.5873","0"
"52","Baba Ali, algeria","3.61808","36.59613","0"
"53","Baba Hassen, algeria","2.9725","36.69556","0"
"54","Babaji, afghanistan","64.35342","31.66392","0"
"55","Babors, algeria","5.5393","36.48994","33000"
"56","Babukhel, afghanistan","68.87418","32.61326","0"
"57","Babur, afghanistan","65.79395","32.62677","0"
"58","Babus, afghanistan","69.00745","34.08537","0"
"59","Bach, austria","122.82076","45.60746","316970"
"60","Badpash, afghanistan","69.84063","34.63433","0"
"61","Badwan, afghanistan","68.49452","33.3677","0"
"62","Bagal Mast, afghanistan","68.80197","36.10869","0"
"63","Baghak, afghanistan","69.7503","34.20601","0"
"64","Baghlan-e-Jadid, afghanistan","68.70829","36.13068","108449"
"65","Baghran, afghanistan","65.08972","33.07634","0"
"66","Baharak, afghanistan","69.39947","36.80192","0"
"67","Baharestan, afghanistan","70.88333","36.98333","0"
"68","Bahram Chah, afghanistan","64.05","29.43333","0"
"69","Baia Farta, angola","13.20472","-12.59972","0"
"70","Bainem, algeria","2.97047","36.81334","0"
"71","Bakurzay, afghanistan","66.64125","32.13762","0"
"72","Balloul, algeria","0.47727","34.98937","0"
"73","Balochan, afghanistan","64.71529","31.75397","0"
"74","Balombo, angola","15.11667","-12.5","0"
"75","Band-e Barq, afghanistan","68.7058","35.94123","0"
"76","Banfield, argentina","-58.4041","-34.74471","0"
"77","Baradero, argentina","-59.50807","-33.81105","0"
"78","Bara Kala, afghanistan","70.69794","34.2148","0"
"79","Baraki Rajan, afghanistan","68.92201","33.93949","0"
"80","Barraca, angola","13.96667","-9.18333","0"
"81","Batash, afghanistan","70.5439","37.08415","0"
"82","Beccar, argentina","-58.53481","-34.46312","0"
"83","Bechloul, algeria","4.07348","36.30964","0"
"84","Bellouta, algeria","7.19804","36.90649","0"
"85","Benairia, algeria","1.37403","36.3539","0"
"86","Ben Allel, algeria","1.50505","36.14726","0"
"87","Ben Amara, algeria","0.86688","35.09234","0"
"88","Ben Chicao, algeria","2.84865","36.19962","0"
"89","Beni Aissi, algeria","0.25233","29.59496","0"
"90","Beni Bechir, algeria","6.93333","36.78333","0"
"91","Beni Messous, algeria","2.97209","36.78342","0"
"92","Beni Ounif, algeria","-1.24878","32.04875","0"
"93","Beni Rached, algeria","0.32838","35.58062","0"
"94","Ben Yamina, algeria","0.75104","35.55002","0"
"95","Berazategui, argentina","-58.21278","-34.76531","0"
"96","Besram, afghanistan","70.2616","34.72304","0"
"97","Bethioua, algeria","-0.2651","35.80058","0"
"98","Beu, angola","16.78333","-12.6","0"
"99","Bie, angola","16.93333","-12.38333","113624"
"100","Bila Khel, afghanistan","68.47612","33.30203","0"
"101","Birtouta, algeria","3","36.64515","0"
"102","Bissy, algeria","7.01667","36.76667","0"
"103","Boalkhali, bangladesh","91.92661","22.33566","0"
"104","Boghavi, afghanistan","66.06967","36.16515","0"
"105","Bordj El Bahri, algeria","3.24952","36.79068","0"
"106","Bordj El Caid, algeria","6.50451","36.82411","0"
"107","Bordj Emir Abdelkader, algeria","2.27028","35.86583","0"
"108","Bori khel, afghanistan","69.92476","33.23604","0"
"109","Botakhel, afghanistan","67.61298","32.47636","0"
"110","Bouaiche, algeria","2.35868","35.55267","0"
"111","Bou Ballouta, algeria","7.19804","36.90649","0"
"112","Bouchaoui, algeria","2.91238","36.74531","0"
"113","Bouchtata, algeria","6.79734","36.7938","0"
"114","Boudouaou El-Bahri, algeria","3.40555","36.77187","0"
"115","Boudoukha, algeria","6.40093","36.7443","0"
"116","Boughni, algeria","0.30167","35.68028","0"
"117","Boulogne, argentina","-58.56581","-34.50732","0"
"118","Boumerdes, algeria","3.47717","36.76639","786499"
"119","Bouskene, algeria","3.22865","36.19049","0"
"120","Bouziane, algeria","6.59603","36.41205","63012"
"121","Budaiya, bahrain","50.45","26.21306","0"
"122","Bujan, albania","20.07639","42.32639","0"
"123","Bulo, angola","19.7","-17.83333","0"
"124","Bungo, angola","14.15","-12.68333","0"
"125","Burgstall, austria","15.94528","48.20912","0"
"126","Butkhak, afghanistan","69.35922","34.50125","0"
"127","Cabo Ledo, angola","13.23917","-9.65556","0"
"128","Cabria, angola","16.45","-9.4","0"
"129","Cacongo, angola","14.05","-17.33333","0"
"130","Caculama, angola","16.85","-9.48333","0"
"131","Cacuso, angola","15.74668","-9.42102","0"
"132","Cafunvo, angola","15.71667","-7.61667","0"
"133","Cahinda, angola","17.1","-12.23333","0"
"134","Caimbambo, angola","14","-13.01667","0"
"135","Calomboloca, angola","13.83333","-9.15","0"
"136","Calulo, angola","16.36564","-10.29968","0"
"137","Canhoca, angola","12.55","-13.41667","0"
"138","Capango, angola","17.8","-12.25","0"
"139","Capoza'i, afghanistan","65.00933","31.62512","0"
"140","Capupa, angola","19.58333","-16.58333","0"
"141","Cassamba, angola","14.31667","-12.51667","0"
"142","Catala, angola","15.36667","-11.96667","0"
"143","Catengue, angola","13.75","-13.03333","0"
"144","Caxica, angola","14.91667","-9.9","0"
"145","Chahar Asyab, afghanistan","69.34652","36.4719","0"
"146","Chahar Bagh Gulshan, afghanistan","66.85629","36.75339","0"
"147","Chahar Burjak, afghanistan","62.19165","34.24475","11935"
"148","Chahar Shangho, afghanistan","64.89211","36.45825","0"
"149","Chak, afghanistan","70.85409","34.75851","0"
"150","Chakul, afghanistan","68.28722","33.69547","0"
"151","Chenar, afghanistan","70.46027","34.64566","0"
"152","Cherifia, algeria","2.8927","36.50053","0"
"153","Chetaibi, algeria","7.38028","37.06611","0"
"154","Chettia, algeria","1.25537","36.19591","167955"
"155","Chichkeh, afghanistan","69.29842","37.07045","0"
"156","Chimbolo, angola","16.96937","-10.23337","0"
"157","Chinguar, angola","16.33333","-12.55","0"
"158","Chino, afghanistan","70.24204","34.27654","0"
"159","Chitembo, angola","16.63333","-13.55","0"
"160","Claypole, argentina","-58.33434","-34.79675","0"
"161","Condell Park, australia","151.01093","-33.92458","0"
"162","Cota, angola","16.22701","-9.19309","0"
"163","Cuchi, angola","16.95","-13.96667","0"
"164","Cuima, angola","15.28833","-13.19306","0"
"165","Cunje, angola","15.06667","-14.43333","0"
"166","Dagah, afghanistan","70.82097","34.20585","0"
"167","Dagyan, afghanistan","69.81102","34.28239","0"
"168","Dahan-e Kakari, afghanistan","64.77977","33.61612","0"
"169","Dahmouni, algeria","1.47541","35.41687","0"
"170","Daman, afghanistan","67.56715","32.99738","0"
"171","Dana-i-now, afghanistan","68.33455","34.70159","0"
"172","Darguina, algeria","5.30595","36.56498","0"
"173","Dar Kulaib, bahrain","50.50389","26.06861","65466"
"174","Darqad, afghanistan","69.45294","37.38414","0"
"175","Daudkhel, afghanistan","67.59446","32.60409","0"
"176","Dawud Kala, afghanistan","70.23614","34.6996","0"
"177","Daychopan, afghanistan","66.7772","32.62997","0"
"178","Deh-e Bagh, afghanistan","66.77533","33.60235","0"
"179","Deh-Jawz, afghanistan","65.36537","35.66039","0"
"180","Deh Khwaja, afghanistan","65.72538","31.61712","0"
"181","Deh Malakh, afghanistan","70.2014","34.66231","0"
"182","Deh Mazang, afghanistan","64.55998","31.81082","0"
"183","Dehzak, afghanistan","61.5587","32.15847","0"
"184","Dembos, angola","14.7248","-8.91023","0"
"185","Dermoune, algeria","6.5219","34.8609","0"
"186","Derrag, algeria","2.38778","35.90861","0"
"187","Dhamnia, algeria","1.51194","36.27501","0"
"188","Dhaya, algeria","-0.6202","34.67585","0"
"189","Diraz, bahrain","50.47056","26.21806","0"
"190","Djafra, algeria","-0.5982","35.48191","0"
"191","Djebabra, algeria","0.6677","35.74891","0"
"192","Djebla, algeria","4.20277","36.74578","0"
"193","Djedida, algeria","6.2532","34.96446","0"
"194","Djelida, algeria","2.0792","36.20556","0"
"195","Djemila, algeria","5.73631","36.31351","0"
"196","Dobandi, afghanistan","71.43418","34.98493","0"
"197","Dombe Grande, angola","13.1025","-12.95167","0"
"198","Douaidia, algeria","0.2809","35.89375","0"
"199","Douar Aziz, algeria","2.98472","36.07944","0"
"200","Douar Ben Salah, algeria","0.80471","35.32435","0"
"201","Douar Zemala, algeria","1.75245","36.21519","0"
"202","Draa Esmar, algeria","2.71695","36.27354","0"
"203","Drmbon, azerbaijan","46.61244","40.14777","0"
"204","Dunda, angola","15.25","-12.05","0"
"205","Dusang, afghanistan","65.60238","32.95007","0"
"206","Dwah Manday, afghanistan","69.58531","33.28159","0"
"207","El Afroun, algeria","2.62528","36.4701","42627"
"208","El Aioun, algeria","5.6453","35.67384","34167"
"209","El Alia, algeria","5.73962","34.868","0"
"210","El-Anceur, algeria","1.44074","36.01512","0"
"211","El Ardja, algeria","2.10564","36.203","0"
"212","El Atatfa, algeria","1.92575","36.24293","0"
"213","El Biar, algeria","6.52028","36.73778","0"
"214","El Bordj, algeria","4.62744","36.06386","158333"
"215","El Flaye, algeria","4.66364","36.60214","0"
"216","El Gaada, algeria","2.32508","35.58657","0"
"217","El-Ghicha, algeria","2.14355","33.93157","0"
"218","El Golea, algeria","2.7725","36.21944","0"
"219","El Gor, algeria","-1.15296","34.63797","0"
"220","El Had, algeria","2.02806","35.87111","27687"
"221","El Hadj, algeria","0.56116","35.50528","0"
"222","El Hadjadj, algeria","4.85","36.16667","0"
"223","el Hamra, algeria","5.32194","35.81083","0"
"224","El Hassi, algeria","0.35944","35.28667","0"
"225","El Houala, algeria","0.34139","35.27639","0"
"226","El Kharrouba, algeria","1.4455","36.41936","0"
"227","El-Kroub, algeria","6.69361","36.26333","83746"
"228","El Manaicha, algeria","0.33867","35.54739","0"
"229","El-Meridj, algeria","8.22889","35.79335","0"
"230","El-Milia, algeria","6.59611","36.36833","0"
"231","El Ogla, algeria","7.46762","35.18928","0"
"232","El Omaria, algeria","3.03083","36.26458","0"
"233","Enjil, afghanistan","62.2465","34.30157","0"
"234","Ensenada, argentina","-57.89222","-34.86307","0"
"235","Escobar, argentina","-58.67134","-26.62209","1261"
"236","Essedra, algeria","2.30387","36.19912","0"
"237","Eybak, afghanistan","68.01551","36.26468","47823"
"238","Faiz Abad, afghanistan","63.69931","33.10644","0"
"239","Faqir Payan Kalay, afghanistan","64.5256","31.76503","0"
"240","Fernane, algeria","0.77369","35.35906","0"
"241","Fulchhari, bangladesh","92.05187","21.61423","0"
"242","Futila, angola","12.21667","-5.43333","0"
"243","Gabela, angola","14.37993","-10.85147","0"
"244","Gadakheyl, afghanistan","69.69002","34.83785","0"
"245","Gamra, algeria","5.33788","32.06211","0"
"246","Ganda, angola","14.74927","-12.94948","0"
"247","Ganjgal, afghanistan","71.16168","34.79109","0"
"248","Garet, algeria","7.84333","35.68694","0"
"249","Gari, afghanistan","65.6696","31.58376","0"
"250","Garin, argentina","-58.749","-34.42063","0"
"251","Garmab, afghanistan","65.25023","32.28365","0"
"252","Garmabak, afghanistan","65.0625","31.79673","0"
"253","Gato Kala, afghanistan","70.88866","34.67778","0"
"254","Gazergah, afghanistan","62.24307","34.37611","0"
"255","Gelan, afghanistan","67.63696","32.72692","0"
"256","Ghazanchi, azerbaijan","46.68574","40.06268","0"
"257","Ghorabad, afghanistan","70.37875","34.29149","0"
"258","Ghurian, afghanistan","61.49321","34.3448","0"
"259","Ghurumbay, afghanistan","69.89442","33.33667","0"
"260","Gjorm, albania","19.51056","42.18083","0"
"261","Godaley, afghanistan","67.97734","33.12338","0"
"262","Golbahar, afghanistan","69.26964","35.1459","0"
"263","Gosfand, afghanistan","69.37447","34.45732","0"
"264","Granine, algeria","-0.20968","35.71376","0"
"265","Gulkari, afghanistan","70.19605","34.65698","0"
"266","Gul Mir, afghanistan","69.8923","33.29509","0"
"267","Gulo, afghanistan","68.74978","33.17903","0"
"268","Gyandzha, azerbaijan","46.36056","40.68278","313300"
"269","Habib, afghanistan","66.69738","31.93479","0"
"270","Hacine, algeria","-0.00567","35.45905","0"
"271","Had Sahary, algeria","3.36528","35.35056","0"
"272","Haft Asiab, afghanistan","68.2061","33.48074","0"
"273","Haji Amin Kalay, afghanistan","64.18875","31.12605","0"
"274","Haji Ismail, afghanistan","65.78381","32.59322","0"
"275","Haji Khel, afghanistan","68.70694","34.33575","0"
"276","Hamad Town, bahrain","50.50694","26.11528","52718"
"277","Hammama, algeria","5.7114","36.40839","0"
"278","Hamman Melouane, algeria","3.04449","36.48679","0"
"279","Hamza, algeria","0.74321","35.71844","0"
"280","Harun Khel, afghanistan","69.0559","34.09891","0"
"281","Hasti, afghanistan","67.78678","32.78987","0"
"282","Hatatba, algeria","0.92808","35.92659","0"
"283","Hathazari, bangladesh","91.81339","22.50515","0"
"284","Hazarat, afghanistan","68.90683","36.7725","0"
"285","Hazar Qadam, afghanistan","66.63253","32.92775","13388"
"286","Hazar Som, afghanistan","67.81447","35.72292","0"
"287","Hazrat Sultan, afghanistan","68.90683","36.7725","0"
"288","Hokumati Nad-e 'Ali, afghanistan","64.23982","31.64286","0"
"289","Holmberg, argentina","-64.43546","-33.20628","0"
"290","Houaoura, algeria","0.37771","35.45862","0"
"291","Hurlingham, argentina","-58.63905","-34.58831","0"
"292","In Amenas, algeria","9.54112","28.04371","0"
"293","Injil, afghanistan","62.2465","34.30157","0"
"294","Ismael, algeria","2.69007","36.64262","22411"
"295","Jabalussaraj, afghanistan","69.23778","35.11833","15032"
"296","Jamba, angola","16.08333","-13.28333","0"
"297","Jambaran, afghanistan","62.32992","33.39812","0"
"298","Jangal, afghanistan","64.90874","32.14296","0"
"299","Jangalak, afghanistan","66.18988","33.91436","0"
"300","Jar-e-Khushk, afghanistan","68.78612","36.29293","0"
"301","Jelaw Gir, afghanistan","68.91619","36.41459","0"
"302","Juffair, bahrain","50.60111","26.21111","0"
"303","Jurdab, bahrain","50.57528","26.16944","0"
"304","Kabylia, algeria","5.5393","36.48994","33000"
"305","Kakaran, afghanistan","66.80164","31.5038","0"
"306","Kakrak, afghanistan","66.31246","33.89313","0"
"307","Kalafgan, afghanistan","69.93768","36.77804","0"
"308","Kalat, afghanistan","66.90833","32.10575","12191"
"309","Kalata-i-Nazar, afghanistan","60.88255","33.48669","0"
"310","Kal Kala, afghanistan","62.53119","32.62777","0"
"311","Kanaker-Zeytun, armenia","44.53986","40.22302","0"
"312","Kandi, afghanistan","69.63272","35.0583","0"
"313","Kandikhel, afghanistan","69.63272","35.0583","0"
"314","Kankuh, afghanistan","69.45001","35.22155","0"
"315","Karbaripara, bangladesh","92.23877","22.53581","0"
"316","Kardhiq, albania","20.0275","40.12167","0"
"317","Kareze Saydi, afghanistan","64.11653","31.55225","0"
"318","Karez I Qala, afghanistan","64.72829","35.98651","0"
"319","Karga, afghanistan","67.07861","32.79948","0"
"320","Karz, afghanistan","65.75817","31.57511","0"
"321","Karzakkan, bahrain","50.48194","26.11556","0"
"322","Kas, afghanistan","67.82459","33.1958","0"
"323","Kashi, afghanistan","67.07076","34.51209","0"
"324","Katete, angola","13.68333","-9.1","0"
"325","Kebaba, algeria","5.69177","36.61295","0"
"326","Keshem, afghanistan","69.13171","34.22849","0"
"327","Khado, afghanistan","67.99851","33.01542","0"
"328","Khak Chopan, afghanistan","64.89955","31.67825","0"
"329","Khak-e Chupan, afghanistan","64.89955","31.67825","0"
"330","Khala, afghanistan","68.71204","36.11777","0"
"331","Khanjak, afghanistan","63.56463","32.50779","0"
"332","Khan Tepa, afghanistan","66.0157","37.42116","0"
"333","Khashk, afghanistan","64.39261","33.91067","0"
"334","Khash Rud, afghanistan","62.86667","31.61667","0"
"335","Khenjan, afghanistan","68.90093","35.58908","0"
"336","Kherarba, algeria","1.22205","35.71874","0"
"337","Khinjan, afghanistan","68.90093","35.58908","0"
"338","Khodzhaly, azerbaijan","46.79028","39.91297","5810"
"339","Khormaleq, afghanistan","62.46765","32.28052","0"
"340","Khosamand, afghanistan","68.23801","32.68567","0"
"341","Khvajeh Do Kuh, afghanistan","65.57836","36.8426","0"
"342","Khwaja, afghanistan","69.47958","37.08571","18623"
"343","Khwaja Ahmad, afghanistan","66.27595","34.1245","0"
"344","Khwaja Zaid, afghanistan","64.29735","35.57965","0"
"345","Kichan, azerbaijan","46.67245","40.06357","0"
"346","Kifangondo, angola","13.4331","-8.76514","0"
"347","Kirovakan, armenia","44.4939","40.80456","101098"
"348","Kishim, afghanistan","69.13171","34.22849","0"
"349","Kobar, afghanistan","64.82568","32.1593","0"
"350","Kodalay, afghanistan","68.57471","33.65714","0"
"351","Kokaran, afghanistan","65.60216","31.62121","0"
"352","Korghan, afghanistan","66.99414","32.4475","0"
"353","Koshk-e Kohneh, afghanistan","62.54762","34.8711","0"
"354","Kotayzay, afghanistan","64.91386","32.12503","0"
"355","Ksar, algeria","2.74905","35.88889","77166"
"356","Kunar, afghanistan","71.14697","34.87311","48400"
"357","Kundalan, afghanistan","65.58137","32.16187","0"
"358","Kunday, afghanistan","69.83316","34.66842","0"
"359","Kundl, austria","11.97038","47.44713","0"
"360","Kurdamir, azerbaijan","48.15085","40.34532","19088"
"361","Laalaoucha, algeria","1.25246","36.38256","0"
"362","Laghar Juy, afghanistan","68.44025","33.85392","0"
"363","Lalakhel, afghanistan","68.82384","34.96354","0"
"364","Lalma, afghanistan","68.93011","35.50475","0"
"365","Lalmi, afghanistan","69.17202","35.13644","0"
"366","Landa Khel, afghanistan","69.49899","34.64567","0"
"367","Landana, angola","12.13333","-5.23333","0"
"368","Lanus, argentina","-55.88063","-27.42808","0"
"369","La Pampa, argentina","-64.28333","-36.61667","111424"
"370","Larhat, algeria","1.80246","36.55709","0"
"371","Lash-e Joveyn, afghanistan","61.62272","31.71382","0"
"372","Latif, afghanistan","65.03954","32.10726","0"
"373","Layoune, algeria","1.99664","35.69668","0"
"374","Les Eucalyptus, algeria","3.14726","36.65344","0"
"375","Lewanyan, afghanistan","69.86348","34.74946","0"
"376","Lezha, albania","19.64361","41.78361","18695"
"377","Logari, afghanistan","69.13298","34.44197","0"
"378","Louza, algeria","5.76915","36.45286","0"
"379","Loy Karez, afghanistan","65.5702","32.19579","0"
"380","Luanda Sul, angola","21.23333","-10.28333","0"
"381","Ludina, afghanistan","63.3253","35.60556","0"
"382","Luf, albania","19.84361","42.02361","0"
"383","Lushnja, albania","19.705","40.94194","41469"
"384","Maala, algeria","8.28028","36.26333","0"
"385","Madad, afghanistan","65.66905","34.44387","0"
"386","Mahajanpara, bangladesh","92.41788","22.14018","0"
"387","Mahelma, algeria","2.87743","36.68237","0"
"388","Maidani, afghanistan","69.85334","33.79512","0"
"389","Malengue, angola","16.81667","-13.91667","0"
"390","Malgir, afghanistan","64.8331","33.77591","0"
"391","Mama Kariz, afghanistan","65.18642","31.53289","0"
"392","Mandisar, afghanistan","65.85817","31.54622","0"
"393","Mandowzi, afghanistan","65.21032","31.49996","0"
"394","Mangah Jek, afghanistan","66.11399","36.93424","0"
"395","Margah, afghanistan","70.03532","34.21785","0"
"396","Mar Koh, afghanistan","70.60746","34.33847","0"
"397","Marsat, algeria","-2.18409","35.08315","0"
"398","Masseque, angola","14.96667","-5.96667","0"
"399","Matun, afghanistan","69.92041","33.33951","96123"
"400","Mavinga, angola","20.35","-15.8","0"
"401","Maydani, afghanistan","67.54293","34.56615","0"
"402","Mazu, afghanistan","68.28642","33.29279","0"
"403","M'chedallah, algeria","4.27006","36.36552","0"
"404","M'Chouneche, algeria","6.00387","34.94967","0"
"405","Mechraa Sfa, algeria","1.0534","35.3839","0"
"406","Mechreck, algeria","4.15158","36.52001","0"
"407","Mechtet Agradou, algeria","5.88428","35.59304","0"
"408","Mehrabad, afghanistan","70.9263","34.24332","0"
"409","Menaa, algeria","6.00422","35.17769","0"
"410","Merdja, algeria","1.01833","36.01194","0"
"411","Mest, afghanistan","68.55943","32.96386","0"
"412","Mezrana, algeria","3.31495","36.36433","0"
"413","Mian Daw, afghanistan","65.48694","32.65264","0"
"414","Miconge, angola","12.88333","-4.45","0"
"415","Miliana, algeria","2.22015","36.26104","75865"
"416","Mingajik, afghanistan","66.11163","36.92034","0"
"417","Miran, afghanistan","68.53713","33.40787","0"
"418","Miri, afghanistan","66.24926","33.90807","0"
"419","Mir Khan, afghanistan","68.9393","32.72553","0"
"420","Mirmandab, afghanistan","64.7137","31.86741","0"
"421","Mizab, algeria","6.17682","34.88915","0"
"422","Moghol, afghanistan","62.61442","34.72188","0"
"423","Mohammad Agha, afghanistan","66.57684","31.54912","0"
"424","Monti, afghanistan","66.4655","34.23528","0"
"425","Moqori, afghanistan","68.41281","33.36697","0"
"426","Mori, afghanistan","69.67499","33.95707","0"
"427","Morsott, algeria","8.01167","35.66778","0"
"428","Moudjebeur, algeria","2.82269","35.95064","0"
"429","Moulay Larbi, algeria","0.01586","34.64919","0"
"430","Moussadek, algeria","1.00915","36.35383","0"
"431","Muchay, afghanistan","68.16734","33.23775","0"
"432","Mulla Khel, afghanistan","68.81475","36.35589","0"
"433","Munhango, angola","18.55","-12.16667","0"
"434","Munro, argentina","-58.52421","-34.53021","0"
"435","Musa, afghanistan","69.1742","32.93184","0"
"436","Musazai, afghanistan","64.83963","32.26383","0"
"437","Mushaka, afghanistan","69.63919","33.82037","0"
"438","Mzira, algeria","1.02128","34.86777","0"
"439","Nahri Karez, afghanistan","65.33374","32.4701","0"
"440","Nakodak, afghanistan","65.62975","31.49175","0"
"441","Nalgham, afghanistan","65.31421","31.49548","0"
"442","Nani, afghanistan","68.28394","32.95757","0"
"443","Naria, bangladesh","90.40865","23.30289","0"
"444","Narin, afghanistan","69.13343","36.0649","22363"
"445","Nasimi, azerbaijan","48.44825","39.53479","0"
"446","Naw Bahar, afghanistan","62.8759","32.62561","0"
"447","Nawrozkhel, afghanistan","69.66442","34.8001","0"
"448","Nazyan, afghanistan","70.83615","34.02069","0"
"449","Negola, angola","14.5","-14.13333","0"
"450","Ngola, angola","14.5","-14.13333","0"
"451","Nili, afghanistan","66.17774","33.69224","0"
"452","Nyazi, afghanistan","68.75009","33.15682","0"
"453","Omar, algeria","6.81856","28.12024","0"
"454","Ouadhia, algeria","4.08972","36.55611","0"
"455","Oued Chouly, algeria","-1.13732","34.87","0"
"456","Oued El Djemaa, algeria","0.68129","35.79776","0"
"457","Oueldja, algeria","6.34047","37.02219","0"
"458","Ouled Abdellah, algeria","0.42703","35.78851","0"
"459","Ouled Arbi, algeria","0.68893","35.69786","0"
"460","Ouled Azzouz, algeria","1.37077","36.00216","0"
"461","Ouled Ben Saada, algeria","0.55293","35.59281","0"
"462","Ouled-Bouaza, algeria","0.46555","35.34505","0"
"463","Ouled El-Djilali, algeria","0.64658","35.6757","0"
"464","Ouled Hamza, algeria","8.15732","35.55627","0"
"465","Ouled Mahieddine, algeria","0.70878","35.96253","0"
"466","Ouled Mendil, algeria","2.88333","36.65","0"
"467","Ouled Sidi Brahim, algeria","6.26545","36.80862","0"
"468","Ouled Sidi el Mehdi, algeria","0.67115","35.35763","0"
"469","Ouled Sidi Yahia, algeria","0.72003","35.53506","0"
"470","Ouled Yahia, algeria","0.72003","35.53506","0"
"471","Ouled Ziane, algeria","0.69667","35.74778","0"
"472","Ouzera, algeria","2.84722","36.25417","0"
"473","Pachir Aw Agam, afghanistan","70.27806","34.20011","0"
"474","Panchhari, bangladesh","92.40964","22.67643","0"
"475","Panguila, angola","13.43734","-8.73183","0"
"476","Panirak, afghanistan","63.56329","35.54024","0"
"477","Panj Qala, afghanistan","72.58075","37.0007","0"
"478","Panj Shiri, afghanistan","69.12035","35.89103","0"
"479","Paprok, afghanistan","71.21904","35.56685","0"
"480","Pashmul, afghanistan","65.4343","31.5572","0"
"481","Pashtun Zarghun, afghanistan","62.63002","34.29892","0"
"482","Patang, afghanistan","68.66098","33.89149","0"
"483","Perakhel, afghanistan","70.06166","33.51095","0"
"484","Pinamar, argentina","-56.8614","-37.10795","0"
"485","Piral, azerbaijan","48.28567","41.49502","0"
"486","Pir Koti, afghanistan","69.25654","32.92642","0"
"487","Pol-e Hesar, afghanistan","69.47134","35.61794","0"
"488","Porto Amboim, angola","13.76844","-10.73251","0"
"489","Porto Quipire, angola","13.55611","-8.61306","0"
"490","Potrerillo, argentina","-65.65","-32.66667","0"
"491","Pundo, angola","14.31667","-14.8","0"
"492","Pushta, afghanistan","69.70822","35.07534","0"
"493","Qala Akhond, afghanistan","69.13011","34.76708","0"
"494","Qalacha, afghanistan","66.87738","36.78052","0"
"495","Qala-i Khan, afghanistan","67.00194","36.7225","0"
"496","Qala-i-Wali, afghanistan","63.76009","35.77983","0"
"497","Qalandar, afghanistan","69.14505","34.47434","0"
"498","Qamchi, afghanistan","71.11004","34.91641","0"
"499","Qaramqol, afghanistan","65.08165","36.87669","0"
"500","Qasab, afghanistan","69.15165","36.05766","0"
"501","Qezel, afghanistan","61.46173","35.30702","0"
"502","Quilengues, angola","14.08333","-14.06667","0"
"503","Quimussandi, angola","15.50478","-7.71416","0"
"504","Quinzango, angola","15.79851","-6.62524","0"
"505","Qush Tapa, afghanistan","68.65897","36.78163","0"
"506","Raab, austria","15.78333","46.98333","0"
