"","merge","lng","lat","population"
"67","Bornova, turkey","27.2399","38.47921","0"
"68","Boskamp, suriname","-55.9","5.78333","0"
"69","Buca, turkey","27.16662","38.3983","0"
"70","Buhera, zimbabwe","31.43959","-19.32082","0"
"71","Bulbul, turkey","40.83806","37.31361","79"
"72","Bulmuslar, turkey","42.03795","37.56365","0"
"73","Bumadu, uganda","30.08333","0.71667","0"
"74","Bungatira, uganda","32.28781","2.83018","0"
"75","Cakmakli, turkey","28.62316","41.05382","0"
"76","Canli, turkey","34.79289","41.71827","0"
"77","Nyanga, zimbabwe","32.75","-18.21667","4852"
"78","Carikli, turkey","34.28333","41.53333","0"
"79","Cavundur, turkey","33.89663","41.261","0"
"80","Caygecit, turkey","41.48333","38.06667","0"
"81","Celtiksuyu, turkey","40.575","38.85722","0"
"82","Cennetpinar, turkey","40.2","40.23333","0"
"83","Chana, thailand","101.77138","15.2085","15580"
"84","Charoen Sin, thailand","103.54033","17.57925","0"
"85","Chatuchak, thailand","100.55985","13.82893","0"
"86","Chehe, thailand","102.05461","6.25947","17241"
"87","Childara, tajikistan","70.30417","38.78314","0"
"88","Chiweshe, zimbabwe","31.12249","-16.88337","0"
"89","Cicekli, turkey","41.50028","37.66972","192"
"90","Cigdemli, turkey","27.05","41.38333","0"
"91","Colova, turkey","41.10305","37.10933","196"
"92","Cwero, uganda","32.51524","2.92281","0"
"93","Dadakli, turkey","42.1773","37.62803","0"
"94","Dagalti, turkey","43.16466","37.58843","338"
"95","Dagci, turkey","42.90444","40.89861","0"
"96","Darikent, turkey","39.81206","38.96991","0"
"97","Darvaz, tajikistan","70.78333","38.46667","0"
"98","Dedebag, turkey","39.89992","39.00322","0"
"99","Dibe, turkey","39.16667","37.03333","0"
"100","Dikbogaz, turkey","42.10556","37.69694","898"
"101","Dikenli, turkey","40.89","37.92722","153"
"102","Dilekli, turkey","30.23333","40.68333","0"
"103","Dirsekli, turkey","41.86756","37.35251","443"
"104","Dogancam, turkey","37.84184","40.49892","0"
"105","Dogancay, turkey","41.44657","37.37237","153"
"106","Dolunay, turkey","41.54417","37.45917","124"
"107","Don Mueang, thailand","99.33311","9.14011","127201"
"108","Don Rak, thailand","100.25617","15.24489","0"
"109","Dugunculer, turkey","28.74274","39.71453","0"
"110","Dumanli, turkey","41.69024","37.36914","801"
"111","Egirmec, turkey","41.31204","38.84557","0"
"112","Elmabahce, turkey","40.6819","37.49008","0"
"113","Eskihisar, turkey","34.2274","37.39658","201"
"114","Eyup, turkey","28.92305","41.05877","0"
"115","Figtree, zimbabwe","28.32567","-20.36858","0"
"116","Findik, turkey","35.0016","40.89645","0"
"117","Florya, turkey","28.79225","40.9786","0"
"118","Gaziosmanpasa, turkey","36.69161","40.35639","0"
"119","Gecit, turkey","40.32503","36.99667","348"
"120","Gecitli, turkey","42.21658","41.04407","0"
"121","Gedik, turkey","41.80639","37.14111","242"
"122","Gedikasar, turkey","42.24083","37.75528","0"
"123","Gercekli, turkey","40.263","38.65867","0"
"124","Geyiksuyu, turkey","39.38227","39.165","0"
"125","Goubellat, tunisia","9.66334","36.54178","3353"
"126","Gultepe, turkey","38.63644","40.75267","0"
"127","Gundogdu, turkey","38.394","40.18413","0"
"128","Guneyce, turkey","39.91616","40.84515","0"
"129","Gwelo, zimbabwe","29.81667","-19.45","146073"
"130","Haktanir, turkey","38.86583","36.85472","743"
"131","Hantepe, turkey","40.17083","38.10083","0"
"132","Hergla, tunisia","10.50904","36.03027","6942"
"133","Hisarkaya, turkey","32.53878","39.73194","500"
"134","Hottingen, switzerland","8.56306","47.37011","9934"
"135","Icel, turkey","34.61792","36.79526","537842"
"136","Igneli, turkey","27.61","41.34639","0"
"137","Ikitepe, turkey","39.3239","38.5698","0"
"138","Ikiyaka, turkey","33.66557","41.95092","0"
"139","Ingulets, ukraine","32.43333","47.91667","0"
"140","Ishkashim, tajikistan","71.61331","36.72484","26000"
"141","Isikli, turkey","34.3","41.93333","0"
"142","Ismir, turkey","27.13838","38.41273","2500603"
"143","Iyolwa, uganda","33.98139","0.60444","0"
"144","Juliasdale, zimbabwe","32.66084","-18.35817","0"
"145","Kabarole, uganda","30.2748","0.66174","42670"
"146","Kachumbala, uganda","34.10667","1.20556","0"
"147","Kala, thailand","121.40889","24.69667","0"
"148","Kalabong, uganda","33.36491","3.39784","0"
"149","Kalininabad, tajikistan","69.15707","39.74509","0"
"150","Kalisa, thailand","101.67572","6.232","0"
"151","Kalkanli, turkey","36.31639","41.31806","0"
"152","Kalo, thailand","101.21475","6.43686","0"
"153","Kalongo, uganda","33.37162","3.03894","0"
"154","Kaluwo, thailand","101.85331","6.34128","0"
"155","Kambertepe, turkey","40.05139","38.54167","0"
"156","Kambuzuma, zimbabwe","30.96722","-17.85444","0"
"157","Kamphaeng Saen, thailand","99.98981","13.99966","0"
"158","Kapo, thailand","101.54806","16.99803","0"
"159","Karakutuk, turkey","36.81081","37.78343","0"
"160","Karaotlak, turkey","37.94385","37.23331","0"
"161","Kardesler, turkey","31.82742","41.39653","0"
"162","Kartal, turkey","29.18861","40.90495","0"
"163","Kasangati, uganda","32.58639","0.43806","0"
"164","Kasimli, turkey","31.37018","41.12599","0"
"165","Katine, uganda","33.78333","2","0"
"166","Kavakbasi, turkey","41.8244","38.48306","0"
"167","Kayacik, turkey","29.3125","40.25889","110"
"168","Kayadere, turkey","40.89639","37.45583","361"
"169","Kayadibi, turkey","32.48574","41.64701","0"
"170","Kayahisar, turkey","40.03446","38.56119","0"
"171","Kayaonu, turkey","33.96724","40.90157","0"
"172","Kayhan, turkey","35.85689","37.42133","0"
"173","Kelekci, turkey","40.20258","38.43365","0"
"174","Kemerli, turkey","40.57427","37.55493","495"
"175","Kero, thailand","101.49481","6.54106","0"
"176","Khanabad, uzbekistan","65.94612","38.84511","0"
"177","Khlong Chang, thailand","100.31639","17.04044","0"
"178","Khlong Mai, thailand","100.96144","13.51547","0"
"179","Kholo, thailand","101.25528","6.73022","0"
"180","Khuan Nori, thailand","101.18136","6.68253","0"
"181","Khuean Bang Lang, thailand","101.27894","6.16153","0"
"182","Kianga, tanzania","39.25","-6.15","0"
"183","Kijura, uganda","30.41667","0.81667","0"
"184","Kilak, uganda","32.17612","2.84107","0"
"185","Kilickaya, turkey","41.48043","40.71397","0"
"186","Kilkoy, turkey","39.77855","39.10952","0"
"187","Kirbacli, turkey","28.83333","37.61667","0"
"188","Kirimli, turkey","36.1917","41.11772","0"
"189","Kirkkuyu, turkey","33.23722","39.03417","0"
"190","Kiyik, turkey","33.89834","41.24413","0"
"191","Kizilcubuk, turkey","36.5115","40.74435","0"
"192","Kolludere, turkey","42.65294","38.27263","0"
"193","Kongo, uganda","30.87161","2.50319","0"
"194","Korat, thailand","102.10196","14.97066","208781"
"195","Kozagac, turkey","31.78665","40.2238","0"
"196","Kraka, suriname","-55.1","5.36667","0"
"197","Kraso, thailand","101.38101","6.74847","0"
"198","Kryvyi Rih, ukraine","33.38044","47.90966","652380"
"199","Kucukcekmece, turkey","28.78083","40.99461","0"
"200","Kupeli, turkey","39.10083","36.95528","154"
"201","Kuruca, turkey","32.12114","40.71644","0"
"202","Kurucesme, turkey","29.03317","41.05732","0"
"203","Kusluca, turkey","42.49918","38.42323","0"
"204","Kuwadzana, zimbabwe","30.92639","-17.82528","0"
"205","Kyabarungira, uganda","30.1054","0.40644","0"
"206","Kyzylkiyak, uzbekistan","71.09205","39.94498","0"
"207","Labora, uganda","32.38883","2.73899","0"
"208","Lacor, uganda","32.22146","2.7771","0"
"209","Lamai, thailand","100.04485","9.46566","0"
"210","La Manouba, tunisia","10.09721","36.80803","24948"
"211","Lam Mai, thailand","101.45","13.75","0"
"212","Lapono, uganda","33.12","2.65","0"
"213","Lubo Sawo, thailand","101.67614","6.4832","0"
"214","Machiton, tajikistan","68.96973","38.57555","0"
"215","Mae Fak, thailand","99.73503","17.57033","0"
"216","Mae La, thailand","99.64539","8.12344","0"
"217","Magamaga, uganda","33.3375","0.51361","0"
"218","Makrut, thailand","100.78306","16.82003","0"
"219","Manang Yong, thailand","101.4827","6.64867","0"
"220","Mantara, turkey","41.0467","37.58985","0"
"221","Masala, zambia","32.19294","-13.82846","0"
"222","Maslak, turkey","29.01833","41.10827","0"
"223","Mesepinari, turkey","35.80778","40.88583","0"
"224","Meung, thailand","100.27522","19.14931","14392"
"225","Mezra, turkey","38.85838","37.94866","0"
"226","Milan, turkey","42.87826","39.79415","0"
"227","Mitala Maria, uganda","32.10056","0.08167","0"
"228","Mongotapoe, suriname","-54.25","5.58333","0"
"229","Moskva, tajikistan","69.62849","37.66101","0"
"230","Mtoko, zimbabwe","32.22677","-17.39699","9532"
"231","Muang Tia, thailand","99.33311","9.14011","127201"
"232","Mucwini, uganda","33.02468","3.41205","0"
"233","Muradiye, turkey","31.23333","40.78333","0"
"234","Musabey, turkey","27.01065","38.63811","0"
"235","Mushili, zambia","30.01002","-12.6798","0"
"236","Mustafabeyli, turkey","36.07233","37.07936","0"
"237","Na Ket, thailand","101.13469","6.73064","0"
"238","Nakon Ratchasima, thailand","102.10196","14.97066","208781"
"239","Na Thawi, thailand","100.69139","6.74192","0"
"240","Njoeng Jacobkondre, suriname","-55.55","4.95","0"
"241","Nyhamnslage, sweden","12.54194","56.24361","0"
"242","Obongi, uganda","31.55193","3.24182","0"
"243","Ofua, uganda","31.78723","3.25684","0"
"244","Ogulveren, turkey","32.87498","41.24233","0"
"245","Ogur, uganda","32.93333","2.43333","0"
"246","Olilim, uganda","33.5","2.4","0"
"247","OLuklu, turkey","33.07106","41.00406","0"
"248","Omoro, uganda","33.35833","2.385","0"
"249","Onculer, turkey","38.99167","36.84361","434"
"250","Orencik, turkey","32.52879","40.86585","0"
"251","Orenlik, turkey","42.23587","38.48062","0"
"252","Origlio, switzerland","8.94656","46.0534","0"
"253","Ormancik, turkey","36.91973","40.51054","0"
"254","Ortakapi, turkey","42.00291","38.29167","0"
"255","Ozyurt, turkey","35.9647","40.24607","0"
"256","Pabo, uganda","32.1436","3.00196","0"
"257","Pa Ching, thailand","120.46138","23.12493","16597"
"258","Padibe, uganda","32.83525","3.46933","0"
"259","Pagei, uganda","30.84459","2.55708","0"
"260","Pa Gu, thailand","120.84829","24.31231","0"
"261","Paicho, uganda","32.45124","2.89583","0"
"262","Pajule, uganda","32.94389","2.93972","0"
"263","Pakelle, uganda","31.85477","3.35685","0"
"264","Pala, turkey","42.79261","41.57604","0"
"265","Palenga, uganda","32.33703","2.61302","0"
"266","Palorinya, uganda","31.61213","3.4774","0"
"267","Panyangara, uganda","34.13611","2.96833","0"
"268","Pa Rai, thailand","99.99241","19.50489","13624"
"269","Patongo, uganda","33.32417","2.74472","0"
"270","Payas, turkey","40.16667","37.93333","0"
"271","Pecenek, turkey","32.30833","40.41857","0"
"272","Pemba, tanzania","39.72938","-5.05589","26450"
"273","Pendik, turkey","29.2725","40.8775","0"
"274","Phraiwan, thailand","102.06406","13.76525","0"
"275","Piang Luang, thailand","97.846","18.67536","0"
"276","Plong Hoi, thailand","101.52219","6.59425","0"
"277","Pokigron, suriname","-55.36667","4.5","0"
"278","Prachan, thailand","100.77703","15.73569","0"
"279","Pron, thailand","101.19956","6.56164","0"
"280","Purongo, uganda","31.83976","2.53492","0"
"281","Ramit, tajikistan","69.3202","38.72382","0"
"282","Ratchathewi, thailand","100.53358","13.759","0"
"283","Ratsada, thailand","98.40248","7.90963","33534"
"284","Razik, turkey","40.1","39.58333","0"
"285","Rhino Camp, uganda","31.39633","2.97279","0"
"286","Rougemont, switzerland","7.20659","46.48811","909"
"287","Rueschlikon, switzerland","8.55135","47.30688","4653"
"288","Rushan, tajikistan","71.55745","37.94487","0"
"289","Sako, thailand","103.37822","14.46617","0"
"290","Sakom, thailand","100.83153","6.94897","0"
"291","Sarisaltik, turkey","39.24359","39.17893","0"
"292","Saritas, turkey","36.17203","41.3156","0"
"293","Sateng, thailand","101.50101","6.3867","0"
"294","Sawo, thailand","101.50603","6.43617","0"
"295","Senyayla, turkey","37.84876","40.12018","0"
"296","Serefhan, turkey","38.33072","38.08704","0"
"297","Servi, turkey","40.315","38.57306","0"
"298","Sicharog, tajikistan","69.80235","38.73014","0"
"299","Sidra, sudan","32.7526","15.0694","0"
"300","Sikongo, zambia","22.15225","-15.03833","0"
"301","Sirinler, turkey","32.89591","41.66954","0"
"302","Sivritepe, turkey","30.63707","40.83499","0"
"303","Smyrna, turkey","27.13838","38.41273","2500603"
"304","Songkla, thailand","100.47668","7.00836","191696"
"305","Suam, uganda","34.71667","1.21667","0"
"306","Suan Phung, thailand","101.57408","14.00914","0"
"307","Surat, thailand","99.33311","9.14011","127201"
"308","Suveren, turkey","39.07484","36.97252","1054"
"309","Tabing, thailand","101.30369","6.295","0"
"310","Ta Kae, thailand","103.37619","14.72161","0"
"311","Takua Thung, thailand","98.45123","8.38373","0"
"312","Tamerza, tunisia","7.94313","34.38849","2750"
"313","Taskonak, turkey","43.47286","38.37938","0"
"314","Tavildara, tajikistan","70.48422","38.69529","0"
"315","Tepe, turkey","40.03861","38.95583","29735"
"316","Thai, thailand","112.56028","37.86944","3426519"
"317","Than Tho, thailand","100.30394","15.14156","0"
"318","Tha Sai, thailand","100.01667","15.6","0"
"319","Tha Thong, thailand","101.09532","13.46804","18708"
"320","Thon Buri, thailand","100.70303","15.24556","0"
"321","Tokoin, togo","1.21667","6.15","0"
"322","Ton Phai, thailand","98.84969","8.35908","0"
"323","Topcular, turkey","31.05","40.86667","0"
"324","Toroslar, turkey","39.90056","40.66333","0"
"325","Trang - Palian, thailand","99.77192","7.32544","0"
"326","Trenance, zimbabwe","28.54444","-20.10528","0"
"327","Tuzluca, turkey","42.80823","40.4937","0"
"328","Tuzlucayir, turkey","38.49577","39.84275","0"
"329","Ucevler, turkey","33.83743","41.95368","0"
"330","Uckardesler, turkey","42.8157","37.58844","0"
"331","Uludag, turkey","31.72038","41.13983","0"
"332","Ulukale, turkey","39.48218","40.31814","0"
"333","Umurlu, turkey","40.11068","40.01355","0"
"334","Unkapani, turkey","28.97701","41.02441","0"
"335","Urunlu, turkey","42.23518","40.87681","0"
"336","Uzumkiran, turkey","44.20417","37.29774","0"
"337","Uzuncayir, turkey","29.83444","40.53917","0"
"338","Uzuntarla, turkey","30.15477","40.73742","0"
"339","Uzunyazi, turkey","42.74787","39.7875","0"
"340","Vubwe, zambia","32.88333","-14.03333","0"
"341","Wandegeya, uganda","33.55","0.35","0"
"342","Wat, thailand","99.87883","19.19203","21058"
"343","Wolflinswil, switzerland","7.99835","47.4607","910"
"344","Yaba, thailand","100.30155","6.9633","0"
"345","Yagizoymak, turkey","42.00556","37.57143","480"
"346","Yalangach, uzbekistan","69.34778","41.36028","0"
"347","Yankipinar, turkey","43.18397","40.1016","0"
"348","Yapraktepe, turkey","42.7839","37.82007","809"
"349","Yarbasi, turkey","41.86528","37.39135","652"
"350","Yarimtas, turkey","41.32139","37.85139","225"
"351","Yassica, turkey","41.38583","37.61639","157"
"352","Yazkonagi, turkey","40.72694","38.655","0"
"353","Ye, thailand","44.02091","13.57952","615222"
"354","Yeniaydin, turkey","42.43139","37.88278","625"
"355","Yenibosna, turkey","28.87121","40.98936","0"
"356","Yenidam, turkey","39.72651","38.81596","0"
"357","Yerlibahce, turkey","41.915","37.875","0"
"358","Yesilkoy, turkey","37.21039","36.92223","123"
"359","Yogurtcular, turkey","42.47514","37.49339","154"
"360","Yolac, turkey","39.88397","40.7848","0"
"361","Yuvali, turkey","42.07393","37.38641","290"
"362","Zaporozhye, ukraine","35.19031","47.82289","796217"
"363","Zilan, turkey","39.22321","38.67431","298004"
