"","merge","lng","lat","population"
"57","Basamadi, nepal","84.92418","27.50477","0"
"58","Basantatar, nepal","87.4957","26.87532","0"
"59","Basundhara, nepal","83.96672","28.20424","0"
"60","Beka, pakistan","72.33682","33.98507","0"
"61","Belha, nepal","87.19585","26.46148","0"
"62","Beljhundi, nepal","82.3624","28.09796","0"
"63","Bel Vista, mozambique","40.675","-15.02528","0"
"64","Beniboye, nigeria","5.32498","5.33305","0"
"65","Benisheik, nigeria","12.49151","11.80919","9825"
"66","Bent Jbail, lebanon","35.43333","33.11944","0"
"67","Bethan, nepal","85.81751","27.50495","0"
"68","Bhadana, pakistan","73.10554","33.37288","0"
"69","Bharapa, nepal","87.83866","27.20229","0"
"70","Bihari, pakistan","73.099","33.6317","0"
"71","Biladram, pakistan","72.50978","34.92361","0"
"72","Bilwas, nicaragua","-85.58333","12.88333","0"
"73","Bilwaskarma, nicaragua","-83.88286","14.7588","0"
"74","Birtamod, nepal","88.00135","26.64695","0"
"75","Bishalnagar, nepal","85.3423","27.72191","0"
"76","Bishnupurkatti, nepal","86.40146","26.8149","0"
"77","Bisri, lebanon","35.54028","33.57833","0"
"78","Blat, lebanon","35.83583","33.88528","0"
"79","Blatt, lebanon","35.28245","33.36967","0"
"80","Boaco Viejo, nicaragua","-85.98333","12.48333","0"
"81","Boca del Toro, nicaragua","-83.87698","14.40704","0"
"82","Bocay, nicaragua","-85.53942","13.54204","2367"
"83","Boji Boji, nigeria","6.5522","12.41911","0"
"84","Bojude, nigeria","11.02546","10.54301","0"
"85","Boqaata, lebanon","35.78056","33.96444","0"
"86","Bosso, niger","-2.8","12.53333","0"
"87","Bourem, mali","-2.85278","16.68809","0"
"88","Bovensmilde, netherlands","6.48194","52.97583","0"
"89","Brewerville, liberia","-10.78487","6.42265","0"
"90","Brown Bank, nicaragua","-83.75413","12.48181","0"
"91","Buddi, nepal","81.76764","28.50022","0"
"92","Bukit Tambun, malaysia","100.43333","5.26667","0"
"93","Bulabulin, nigeria","13.27846","12.66208","0"
"94","Bunkure, nigeria","8.53993","11.6967","0"
"95","Cabo Viejo, nicaragua","-83.24784","14.94229","0"
"96","Cadereyta Jimenez, mexico","-99.76589","25.51853","411"
"97","Cana de Castilla, nicaragua","-86.00412","12.68154","0"
"98","Caprivi, namibia","24.26667","-17.5","25027"
"99","Cara de Mono, nicaragua","-84.45888","12.12283","0"
"100","Casa Colorada, nicaragua","-86.31105","11.98096","0"
"101","Cedro, nicaragua","-84.48652","12.12816","0"
"102","Cerro Colorado, nicaragua","-86.82037","13.17547","0"
"103","Chaguitillo, nicaragua","-86.0832","12.88409","0"
"104","Chalam del Carmen, mexico","-92.11804","16.77304","0"
"105","Chalawa, nigeria","8.42173","11.90685","0"
"106","Charikot, nepal","86.04927","27.66322","0"
"107","Charre, mozambique","35.15472","-17.31972","0"
"108","Charwazgai, pakistan","71.06504","34.02557","0"
"109","Chetnagar, nepal","85.3627","27.06658","0"
"110","Chibok, nigeria","12.84702","10.86583","0"
"111","Chicamba, mozambique","33.62","-23.86556","0"
"112","Chifunde, mozambique","32.83611","-14.7925","0"
"113","Chiriaou, niger","8.83927","12.88989","0"
"114","Chitwan, nepal","84.43333","27.68333","107157"
"115","Chontales, nicaragua","-85.36452","12.10629","54731"
"116","Chundevi, nepal","85.41899","27.66636","0"
"117","Colon, nicaragua","-86.15649","13.10789","0"
"118","Colonia Verdun, nicaragua","-84.4356","11.6449","0"
"119","Columbus Mine, nicaragua","-83.95569","14.11932","0"
"120","Corrane, mozambique","39.62444","-15.45944","0"
"121","Corre Viento, nicaragua","-86.52002","12.94672","0"
"122","Creek Town, nigeria","8.27518","4.97826","0"
"123","Cualac, mexico","-98.66806","17.72222","524"
"124","Cuatro Esquinas, nicaragua","-86.25","11.88333","0"
"125","Cucuyachi, mexico","-100.29066","17.22625","0"
"126","Daggar, pakistan","71.10394","31.79123","15048"
"127","Daik-U, myanmar","96.66983","17.79506","0"
"128","Dakata, nigeria","8.61015","12.21586","0"
"129","Dakban, nicaragua","-83.51725","14.0596","0"
"130","Dalwa, nigeria","13.03365","11.65822","0"
"131","Damauli, nepal","84.26486","27.97763","0"
"132","Dangihat, nepal","87.45867","26.62425","0"
"133","Darot, pakistan","74.62369","35.67295","0"
"134","Dass, nigeria","9.51667","10","7417"
"135","Deir Ammar, lebanon","35.90528","34.4575","0"
"136","Deir Mimas, lebanon","35.54583","33.3025","0"
"137","Delta, nigeria","5.75","5.51667","536023"
"138","Demsa, nigeria","12.15","9.46667","0"
"139","Derai, pakistan","71.85187","34.99236","0"
"140","Devighat, nepal","85.11405","27.86254","0"
"141","Dhaka, pakistan","73.17321","34.13968","0"
"142","Dhapasi, nepal","85.33461","27.7514","0"
"143","Dharhari, nepal","85.28774","26.93162","0"
"144","Dheri, pakistan","73.44429","33.44537","0"
"145","Dhobighat, nepal","85.30257","27.67684","0"
"146","Dhodhana, nepal","86.46494","26.79218","0"
"147","Dhumbarahi, nepal","85.34595","27.72795","0"
"148","Dibil, lebanon","35.3687","33.11975","0"
"149","Dibyanagar, nepal","84.24508","27.61806","0"
"150","Diego Suarez, madagascar","49.29171","-12.2787","82937"
"151","Diema, mali","-9.1921","14.54","0"
"152","Diktel, nepal","86.80138","27.21525","0"
"153","Dikwanah, lebanon","35.55083","33.87806","0"
"154","Dille, nigeria","13.21548","10.75126","0"
"155","Diman, nepal","86.83667","26.58899","0"
"156","Dioura, mali","-5.2547","14.8252","0"
"157","Djaballa, niger","13.34154","13.71772","0"
"158","Dolpa, nepal","83.22289","28.58881","0"
"159","Doma, myanmar","97.7398","16.07211","0"
"160","Dombara, mali","-3.2475","15.079","0"
"161","Dombe, mozambique","33.39833","-19.97139","0"
"162","Donga, nigeria","12.15","8.8","0"
"163","Doramba, nepal","85.95267","27.52806","0"
"164","Dorowa, nigeria","9.05","9.56667","0"
"165","Drosh, pakistan","71.78841","35.56127","0"
"166","Du, nigeria","7.43828","10.52224","1582102"
"167","Duruwa, nepal","82.33012","28.06195","0"
"168","Egbeda, nigeria","6.75194","5.23408","0"
"169","Egwa, nigeria","7.1","9.45","0"
"170","Ehor, nigeria","5.98384","6.61556","0"
"171","Ekakpamre, nigeria","5.90572","5.51721","0"
"172","Eku, nigeria","4.36667","8.46667","0"
"173","Ekulama, nigeria","6.7456","4.5733","0"
"174","El Amparo, nicaragua","-86.68467","12.06537","0"
"175","El Arco, nicaragua","-86.77425","12.33041","0"
"176","El Arenal, nicaragua","-85.92433","13.02329","0"
"177","El Balsamo, nicaragua","-86.1777","13.57428","0"
"178","El Barro, nicaragua","-86.45341","13.34103","0"
"179","El Bote, nicaragua","-85.51428","13.26996","0"
"180","El Cairo, nicaragua","-85.1","11.06667","0"
"181","El Chaparral, nicaragua","-86.88405","12.28587","0"
"182","El Chilamate, nicaragua","-84.73687","11.9995","0"
"183","El Consuelo, nicaragua","-84.56087","13.03775","0"
"184","El Cortesal, nicaragua","-86.80007","12.6622","0"
"185","EL Coyolar, nicaragua","-86.04224","11.80767","0"
"186","El Espavel, nicaragua","-84.66631","12.01048","0"
"187","El Esquirin, nicaragua","-85.61199","12.82564","0"
"188","El Infiernito, nicaragua","-86.93726","12.419","0"
"189","El Jicote, nicaragua","-86.20587","12.86457","0"
"190","El Jobo, nicaragua","-85.28333","12.91667","0"
"191","El Lajero, nicaragua","-86.70529","13.23595","0"
"192","El Negro, nicaragua","-85.33575","11.93728","0"
"193","El Ojoche, nicaragua","-86.68333","12.61667","0"
"194","El Pital, nicaragua","-86.44337","13.06248","0"
"195","El Plantel, nicaragua","-85.88958","11.29733","0"
"196","El Porton, nicaragua","-86.35","11.76667","0"
"197","El Trapiche, nicaragua","-86.78852","12.3089","0"
"198","El Tuma, nicaragua","-85.74493","13.06196","0"
"199","El Venado, nicaragua","-85.16667","12.95","0"
"200","Encinos, nicaragua","-86.04642","13.83634","0"
"201","Engela, namibia","15.86667","-17.43333","0"
"202","Enugwu Ukwu, nigeria","7.00525","6.17146","68785"
"203","Espino, nicaragua","-86.71667","13.45","0"
"204","Etale, namibia","15.7","-18.01667","0"
"205","Fagge, nigeria","8.52915","12.0067","0"
"206","Finima, nigeria","7.13652","4.41273","0"
"207","Fonseca, nicaragua","-86.50571","11.98009","5219"
"208","Forcados, nigeria","5.43827","5.35886","0"
"209","Fortuna, nicaragua","-85.26864","12.84153","0"
"210","Fumbe, namibia","20.16667","-17.96667","0"
"211","Furancungo, mozambique","33.615","-14.89694","0"
"212","Gadaka, nigeria","11.22401","11.28496","0"
"213","Gahnpa, liberia","-8.98444","7.235","0"
"214","Gajehada, nepal","83.17552","27.6723","0"
"215","Gajul, nepal","82.70945","28.29742","0"
"216","Galangur, pakistan","66.28333","29.6","0"
"217","Galkot, nepal","83.41839","28.20166","0"
"218","Gandab, pakistan","68.059","30.36412","0"
"219","Gandoi Chauki, pakistan","69.03551","28.81152","0"
"220","Ganeshthan, nepal","85.22331","27.91697","0"
"221","Gangapur, nepal","86.08478","26.87752","0"
"222","Ganuwa, nigeria","8.71022","10.56385","0"
"223","Garhi Qamardin, pakistan","71.56834","33.98053","0"
"224","Gashish, nigeria","8.76667","9.45","0"
"225","Gaunkharka, nepal","85.41458","27.93292","0"
"226","Gbaran, nigeria","5.89102","4.79283","0"
"227","Ghundai, pakistan","71.3758","34.69306","0"
"228","Goba, mozambique","33.28694","-16.39083","0"
"229","Gokarna, nepal","85.39379","27.73869","0"
"230","Goldhunga, nepal","85.28829","27.7579","0"
"231","Gondrang, nepal","84.39336","27.83976","0"
"232","Gorkha, nepal","84.62009","28.00242","0"
"233","Gorongosa, mozambique","34.07278","-18.67556","0"
"234","Goth Nawab Jam Nawaz Ali Khan, pakistan","68.85947","25.78091","0"
"235","Grootschermer, netherlands","4.85","52.5825","0"
"236","Guapinol, nicaragua","-86.05139","12.51183","0"
"237","Guar Chempedak, malaysia","100.45","5.85","0"
"238","Guasuyuca, nicaragua","-86.5419","13.4138","0"
"239","Guayavillal, mexico","-100.33544","17.40609","0"
"240","Gubi, nigeria","11.39455","11.08618","0"
"241","Gulak, nigeria","13.45649","10.80678","0"
"242","Gulumba Gana, nigeria","14.10266","11.64986","0"
"243","Guma, nigeria","11.82753","10.15899","0"
"244","Hadatha, lebanon","35.38873","33.16513","0"
"245","Hajika, pakistan","66.31827","28.56058","0"
"246","Harmi, nepal","84.5526","28.08192","0"
"247","Harredanda, nepal","81.70128","28.62476","0"
"248","Haulover, nicaragua","-83.51244","13.69031","0"
"249","Hausari, nigeria","13.77038","13.27065","0"
"250","Hayat khel, pakistan","70.77707","32.39871","0"
"251","Hazara, pakistan","67.04374","25.19887","0"
"252","Heipang, nigeria","8.89212","9.64543","0"
"253","hmawbi, myanmar","96.04158","17.09929","0"
"254","Hninpale, myanmar","97.23915","17.17942","0"
"255","Holmlia, norway","10.78999","59.83704","0"
"256","Hombori, mali","-1.70037","15.27898","0"
"257","Homoine, mozambique","35.15139","-23.88444","0"
"258","Hook of Holland, netherlands","4.13333","51.9775","9400"
"259","Huayapan, mexico","-96.66556","17.10264","3630"
"260","Humla, nepal","82.50098","29.94493","0"
"261","Idon, nigeria","8.98869","9.71694","0"
"262","Igbokoda, nigeria","4.80326","6.34965","0"
"263","Ijan, nigeria","5.3888","7.6232","0"
"264","Ijaw, nigeria","6.26306","4.47472","0"
"265","Iken, nigeria","3.89297","6.75684","0"
"266","Ile-Ife, nigeria","4.56032","7.4824","0"
"267","Ingawa, nigeria","8.05028","12.63968","0"
"268","Inhaminga, mozambique","34.99583","-18.40361","0"
"269","I-n-Safari, niger","5.7509","14.9411","0"
"270","Ismakot, nepal","83.20267","28.18423","0"
"271","Itas, nigeria","9.96648","11.85924","0"
"272","Iyanomo, nigeria","5.48485","6.60969","0"
"273","Iyas, nicaragua","-85.26667","13.41667","0"
"274","Izge, nigeria","13.34343","10.98307","0"
"275","Jalango, nigeria","12.5","8.93333","0"
"276","Jalbire, nepal","84.74239","27.96304","0"
"277","Jamal, nepal","85.31738","27.71092","0"
"278","Jamal Garhi, pakistan","72.06984","34.31734","0"
"279","Jamuniya, nepal","83.7435","27.53211","0"
"280","Jan Banda, pakistan","72.33085","34.38366","0"
"281","Jhapa, nepal","87.85614","26.48447","0"
"282","Jogbuda, nepal","80.42208","29.12525","0"
"283","Jora, pakistan","70.15343","28.33743","0"
"284","Jubu, nepal","86.71184","27.41043","0"
"285","Jugedi, nepal","84.47966","27.77243","0"
"286","Junbesi, nepal","86.54465","27.58687","0"
"287","Kafr Rumman, lebanon","35.50167","33.38944","0"
"288","Kaki, pakistan","68.40401","25.46505","0"
"289","Kalaa, nigeria","13.02132","10.24999","0"
"290","Kalikot, nepal","81.68279","29.09559","0"
"291","Kalimati, nepal","85.22418","27.7932","0"
"292","Kampung Likas, malaysia","116.1054","5.9913","0"
"293","Kantu, nigeria","5.35036","5.44523","0"
"294","Kanyutkwin, myanmar","96.49249","18.3415","0"
"295","Kao, niger","-2.26559","13.50149","0"
"296","Kapan, nepal","85.379","27.7426","0"
"297","Kapilbastu, nepal","83.15479","27.50559","0"
"298","Kara, nicaragua","-83.5848","12.89559","0"
"299","Karampur, pakistan","73.45833","30.33472","0"
"300","Karangana, namibia","19.4","-17.86667","0"
"301","Karkare, nepal","85.9166","27.16013","0"
"302","Kasaha, nepal","86.37066","26.77944","0"
"303","Kashmirabad, pakistan","66.97542","30.16037","0"
"304","Kaslik, lebanon","35.62139","33.9825","0"
"305","Kavre, nepal","85.56121","27.52594","0"
"306","Kawasoti, nepal","84.10939","27.62523","0"
"307","Kawuri, nigeria","8.44435","11.19024","0"
"308","Khaar, pakistan","71.52739","34.7361","0"
"309","Khairahani, nepal","82.98241","27.64461","0"
"310","Khaireni, nepal","83.25703","27.71898","0"
"311","Khanki, pakistan","73.9","31.16667","0"
"312","Khan Wahan, pakistan","68.29418","27.17725","0"
"313","Khokling, nepal","87.63935","27.40317","0"
"314","Khopasi, nepal","85.5391","27.56737","0"
"315","Khotang, nepal","86.84508","27.02961","0"
"316","Kitskani, moldova","29.61682","46.78296","9000"
"317","Klay, liberia","-10.875","6.69516","0"
"318","Koirategui, niger","-0.01495","14.36511","0"
"319","Kolahun, liberia","-10.08759","8.28497","0"
"320","Kolere, nigeria","11.28388","11.88352","0"
"321","Komo, nigeria","8.63138","12.92328","0"
"322","Kona, mali","-7.3238","12.6876","0"
"323","Kopanka, moldova","29.62056","46.71694","0"
"324","Kota, malaysia","102.2386","6.13328","1459994"
"325","Kotjahari, nepal","82.23652","28.67017","0"
"326","Kot Kashmir, pakistan","73.76043","33.85782","50000"
"327","kot khizri, pakistan","74.12704","32.38116","0"
"328","Koulouna, niger","4.0322","13.88574","0"
"329","Krisimbila, nicaragua","-83.95109","12.07882","0"
"330","Ksara, lebanon","35.94028","34.19083","0"
"331","Kuikuinita, nicaragua","-84.89931","13.40966","0"
"332","Kuka, nigeria","6.88333","9.4","0"
"333","Kula, nigeria","8.94047","11.39329","0"
"334","Kum, nicaragua","-83.71422","14.81099","0"
"335","Kumbur, nigeria","10","7.35","0"
"336","Kumshe, nigeria","14.21296","11.35481","0"
"337","Kunlong, myanmar","98.31267","20.63277","0"
"338","Kuru, nigeria","8.80268","9.68075","0"
"339","Kuru Karama, nigeria","8.86055","9.71739","0"
"340","Kwajaffa Babur, nigeria","12.41799","10.46458","0"
"341","Kyaukkyi, myanmar","97.21185","25.05436","0"
"342","La Azucena, nicaragua","-84.63078","11.15665","0"
"343","La Batea, nicaragua","-84.61886","12.0483","0"
"344","La Cebada, mexico","-108.15049","26.0754","406"
"345","La Chocolata, nicaragua","-85.84626","11.39873","0"
"346","La Concha, nicaragua","-85.87773","12.36828","0"
"347","La Danta, nicaragua","-85.8896","11.76473","0"
"348","Lalbojhi, nepal","80.91451","28.49341","0"
"349","La Manga, nicaragua","-84.81752","11.87021","0"
"350","La Milpa, nicaragua","-86.79165","12.73272","0"
"351","La Palanca, nicaragua","-85.8865","12.27247","0"
"352","La Palmera, nicaragua","-87.03329","12.7971","0"
"353","La Paloma, nicaragua","-86.91667","12.4","0"
"354","La Pita, nicaragua","-87.34012","12.77675","0"
"355","La Playa, nicaragua","-85.937","11.91607","0"
"356","La Plazuela, nicaragua","-86.32502","13.44832","0"
"357","La Quemazon, nicaragua","-86.69846","13.73696","0"
"358","Las Animas, nicaragua","-85.79188","12.80054","0"
"359","Las Casas Viejas, nicaragua","-86.21399","12.73797","0"
"360","Las Colinas, nicaragua","-86.9","12.56821","0"
"361","Las Cuchillas, nicaragua","-85.83534","13.26515","0"
"362","Las Limas Chitamucum, mexico","-92.52459","17.10617","386"
"363","Las Mercedes, nicaragua","-85.53333","12.9","0"
"364","Las Mesas, nicaragua","-85.83377","12.60737","0"
"365","Las Minitas, nicaragua","-85.38333","12.83333","0"
"366","Las Nubes, nicaragua","-86.13417","12.62739","0"
"367","Las Playitas, nicaragua","-86.04198","12.5745","0"
"368","Lassa, nigeria","13.26934","10.68692","0"
"369","Las Tablas, nicaragua","-86.61473","13.10498","0"
"370","Las Tejas, nicaragua","-85.95119","12.90968","0"
"371","Latinath, nepal","80.74025","29.73194","0"
"372","Lavoriskes, lithuania","25.66667","54.71667","0"
"373","Leiktho, myanmar","96.59368","19.20965","0"
"374","Lekki, nigeria","4.09152","6.40948","0"
"375","Lere, mali","-5.4113","15.5499","0"
"376","Limanti, nigeria","13.39944","11.86957","0"
"377","Liwang, nepal","82.63531","28.30447","0"
"378","Liwa Sirpe, nicaragua","-83.39806","15.00669","0"
"379","LLano Grande, nicaragua","-85.93389","12.9585","0"
"380","Lloydsville, liberia","-10.43217","6.18782","0"
"381","Logomani, nigeria","14.0223","12.19763","0"
"382","Loma Azul, nicaragua","-86.05496","13.33159","0"
"383","Los Altos de Chiapas, mexico","-93.38611","17.30278","35"
"384","Los Placeres, nicaragua","-85.74401","12.99026","0"
"385","Los Planes, nicaragua","-86.5534","13.78108","0"
"386","Luka, nigeria","4.59765","11.43163","0"
"387","Lukla, nepal","86.7314","27.68664","230"
"388","Lumle, nepal","83.80665","28.33137","0"
"389","Maarab, lebanon","35.6875","33.99417","0"
"390","Macomia, mozambique","40.12083","-12.24667","0"
"391","Madayi, nigeria","13.7943","13.41089","0"
"392","Madevo, mozambique","32.71417","-26.30778","0"
"393","Madhavpur, nepal","86.42464","27.23191","0"
"394","Madi, nepal","84.10997","28.12535","0"
"395","Mafavuca, mozambique","32.19694","-26.13167","0"
"396","Mahadeva, nepal","82.49607","28.03901","0"
"397","Maikatako, nigeria","3.64389","12.31873","0"
"398","Mainaghat, nepal","83.97779","27.68887","0"
"399","Mairi, nigeria","11.9097","12.8515","0"
"400","Maje, nigeria","7.66014","12.8095","0"
"401","Majhaura, nepal","85.99561","26.75059","0"
"402","Makhunoane, lesotho","28.45609","-28.62725","0"
"403","Malakheti, nepal","80.5397","28.83096","0"
"404","Malali, nigeria","5.33713","13.65986","0"
"405","Malang, nepal","84.0022","27.82663","0"
"406","Malbase, nepal","86.89953","26.99503","0"
"407","Maluana, mozambique","32.65417","-25.495","0"
"408","Mamudo, nigeria","11.1842","11.68724","0"
"409","Manawan, pakistan","74.4775","31.59028","0"
"410","Manchok, nigeria","8.513","9.66875","0"
"411","Mandar, pakistan","74.02788","32.83196","0"
"412","Mandiala, pakistan","74.14346","32.11167","0"
"413","Manhica, mozambique","34.60722","-23.125","0"
"414","Manma-Khandachakra, nepal","81.61398","29.15262","0"
"415","Mansi, myanmar","95.72373","24.67039","0"
"416","Manthali, nepal","86.04719","27.36488","0"
"417","Marghazar, pakistan","72.33894","34.67944","0"
"418","Marghuz, pakistan","71.60693","34.31893","0"
"419","Mari, lebanon","-85.25274","37.56979","5539"
"420","Maringue, mozambique","34.39056","-17.96444","0"
"421","Marj, libya","20.83174","32.48798","85315"
"422","Marrakech Medina, morocco","-7.99994","31.63416","839296"
"423","Marri, pakistan","68.2859","26.67748","8973"
"424","Marromeu, mozambique","35.94528","-18.29083","0"
"425","Marrupa, mozambique","37.50453","-13.18877","0"
"426","Martung, pakistan","72.73778","34.67814","0"
"427","Matasanos, nicaragua","-86.01667","13","0"
"428","Maukmai, myanmar","97.72506","20.22654","0"
"429","Maulapur, nepal","85.20229","26.92875","0"
"430","Mayan, myanmar","95.6631","16.40771","0"
"431","Mayara, namibia","18.65","-17.65","0"
"432","Mazapa de Madero, mexico","-92.21","15.27972","681"
"433","Mazari Goth, pakistan","68.98472","25.04167","0"
"434","Mechili, libya","22.28048","32.15944","0"
"435","Mecula, mozambique","36.68389","-17.09889","0"
"436","Medininkai, lithuania","22.36444","55.74056","1227"
"437","Mehele, nepal","85.79647","27.61622","0"
"438","Mildu, nigeria","13.5718","10.79862","0"
"439","Mingak, pakistan","70.30574","33.62403","0"
"440","Mirchaiya, nepal","86.17203","26.86015","0"
"441","Mithri, pakistan","69.1845","26.73405","0"
"442","Moamba, mozambique","32.24607","-25.60268","0"
"443","Momauk, myanmar","97.41151","24.25013","0"
"444","Momotombo, nicaragua","-86.61496","12.40519","0"
"445","Mondka, pakistan","71.05762","29.96355","0"
"446","Mong, pakistan","73.50988","32.64717","0"
"447","Mong Nawng, Shan State, myanmar","98.51448","22.96714","0"
"448","Mule, nigeria","4.98333","9.76667","0"
"449","Munhava, mozambique","34.85889","-19.81944","0"
"450","Musaki, pakistan","70.06904","32.82503","0"
"451","Musari, nigeria","13.20821","11.79251","0"
"452","Mushkaf, pakistan","67.67951","29.50827","0"
"453","Myawady, myanmar","95.11972","18.98413","0"
"454","Nabordo, nigeria","9.3989","10.22193","0"
"455","Nacaroa, mozambique","39.92028","-14.37028","0"
"456","Nagi, nepal","83.87064","28.36473","0"
"457","Nahara, nepal","80.65337","29.33251","0"
"458","Namaacha, mozambique","32.01897","-25.97502","0"
"459","Namkham, myanmar","97.67984","23.83342","0"
"460","Namsam, myanmar","96.03812","25.54914","0"
"461","Narayangadh, nepal","84.41667","27.68333","0"
"462","Narayanghat, nepal","84.41667","27.68333","0"
"463","Naryab, pakistan","70.78139","33.48389","0"
"464","Natyekan, myanmar","95.35974","21.92786","0"
"465","Naudeh Bala, pakistan","71.47585","33.97919","0"
"466","Naumule, nepal","81.73946","28.93965","0"
"467","Nazar, pakistan","66.59611","30.80806","0"
"468","Ngalda, nigeria","11.37377","11.10632","0"
"469","Ngamdu, nigeria","12.25796","11.76009","0"
"470","Ngelzarma, nigeria","11.62007","11.68479","0"
"471","Ngom, nigeria","8.46909","6.43565","0"
"472","Nhassacara, mozambique","33.26667","-17.59361","0"
"473","Niafounke, mali","-3.9906","15.9322","6901"
"474","Nieuw Bergen, netherlands","4.3","51.48333","0"
"475","Nigali, nepal","80.43032","28.90061","0"
"476","Nimba County, liberia","-8.53778","7.57944","24695"
"477","Nitanpur, nepal","84.95182","27.09449","0"
"478","Nkonke, namibia","18.85","-17.8","0"
"479","Nooriabad, pakistan","71.96656","34.25195","1100"
"480","Obagi, nigeria","6.61298","5.25114","0"
"481","Obomkpa, nigeria","6.49137","6.4128","0"
"482","Ocua, mozambique","37.01167","-15.02472","0"
"483","Odi, nigeria","3.38333","7.65","0"
"484","Odigram, pakistan","71.47682","34.88534","0"
"485","Ofu, nigeria","6.1548","5.85527","0"
"486","Oguma, nigeria","7.06229","7.89635","0"
"487","Ojoche, nicaragua","-86.68333","12.61667","0"
"488","Okahao, namibia","15.1","-17.88333","0"
"489","Okuokoko, nigeria","5.82502","5.57674","0"
"490","Olugbobiri, nigeria","6.03056","4.69694","0"
"491","Omuma, nigeria","6.94751","5.75691","0"
"492","Onbinkwin, myanmar","97.99358","14.62253","0"
"493","Onitcha, nigeria","6.44614","6.23762","0"
"494","Onne, nigeria","7.15262","4.72444","0"
"495","Orosi, nicaragua","-85.33946","11.1488","0"
"496","Osara, nigeria","6.4286","7.6813","0"
"497","Osdorp, netherlands","4.80077","52.35694","0"
"498","Oshigambo, namibia","16.06667","-17.78333","0"
"499","Osoko, nigeria","4.26667","7.23333","0"
"500","Ozuoba, nigeria","6.92086","4.87654","0"
"501","Pacaya, nicaragua","-86.30054","11.94908","0"
"502","Padampur, nepal","84.4878","27.54981","0"
"503","Pahalwan, pakistan","68.73326","28.47156","0"
"504","Pakhapani, nepal","83.31658","28.40667","0"
"505","Palmira, nicaragua","-85.02353","12.40377","0"
"506","Palo Blanco, nicaragua","-86.38966","12.90056","0"
"507","Panchami, nepal","87.76371","27.02112","0"
"508","Panchthar, nepal","87.59873","27.00347","0"
"509","Papun, myanmar","97.44233","18.06207","0"
"510","Parroha, nepal","83.38193","27.68305","0"
"511","Pasawng, myanmar","97.31391","18.87318","0"
"512","Patan Sundhara, nepal","85.33193","27.66973","0"
"513","Pataura, nepal","85.22176","26.92051","0"
"514","Patihani, nepal","84.5768","27.64489","0"
