"","merge","lng","lat","population"
"79","Badush, iraq","42.9636","36.42625","0"
"80","Bagerhat, bangladesh","89.79123","22.65657","0"
"81","Baggao, philippines","121.67198","18.28208","0"
"82","Bagh-e Shamal, afghanistan","68.63529","35.98815","0"
"83","Baglar, turkey","31.81383","41.46767","0"
"84","Balo, afghanistan","66.41611","30.96306","0"
"85","Ban Ai Yoe Baro, thailand","101.16667","5.98333","0"
"86","Banawan, philippines","121.9729","10.5952","0"
"87","Bandwan, india","86.5","22.78333","0"
"88","Bang Khao, thailand","100.1","14.83333","14671"
"89","Banje, kosovo","20.39139","42.72694","0"
"90","Ban Rae, thailand","100.08517","16.86103","0"
"91","Ban Sala, thailand","99.14026","18.46456","10048"
"92","Baraawe, somalia","44.0297","1.1132","0"
"93","Bara Banda, pakistan","71.4096","34.74761","0"
"94","Barakin Ladi, nigeria","8.89258","9.53729","0"
"95","Barawal, pakistan","71.76357","35.09054","0"
"96","Bardibas, nepal","85.88834","27.0165","0"
"97","Bar Elias, lebanon","35.90417","33.77472","0"
"98","Bare Tai, thailand","101.31667","6.53333","0"
"99","Barg-e- Matal, afghanistan","71.34339","35.67283","0"
"100","Barikot, pakistan","71.83845","35.23097","0"
"101","Barra de Rio Grande, nicaragua","-83.52451","12.90702","0"
"102","Barranca Nueva, colombia","-74.93582","10.19559","0"
"103","Barwaaqo, somalia","42.73633","0.06091","0"
"104","Barwal, pakistan","71.81361","34.59639","0"
"105","Basaguda, india","80.92285","18.56064","0"
"106","Basantgarh, india","75.54448","32.80886","0"
"107","Bayelsa, nigeria","6.26417","4.92472","24335"
"108","Bayona, spain","-8.85","42.11667","12091"
"109","Bayrampasa, turkey","28.89894","41.0523","0"
"110","Beas, india","75.29966","31.51727","0"
"111","Behovia, spain","-1.76199","43.3428","0"
"112","Beit Lif, lebanon","35.33278","33.13417","0"
"113","Bekar, pakistan","72.29619","34.34521","0"
"114","Belauri, nepal","80.36277","28.68216","0"
"115","Belgodere, france","9.01787","42.58554","413"
"116","Beliatta, srilanka","80.73252","6.0496","0"
"117","Bellpat, pakistan","68.01154","28.99039","0"
"118","Bengtol, india","90.47879","26.63846","0"
"119","Benicasim, spain","0.06667","40.05","18098"
"120","Beni Slimane, algeria","2.75472","36.34889","0"
"121","Ben Zireg, algeria","-1.83848","31.91914","0"
"122","Bernal, argentina","-58.2718","-34.70728","0"
"123","Beytussebab, turkey","43.16583","37.56318","8161"
"124","Bhairawa, nepal","83.45","27.5","63367"
"125","Bhandara, nepal","84.01712","27.57433","0"
"126","Bhorletar, nepal","85.44824","27.75313","0"
"127","Bibi Nani, pakistan","67.40683","29.70976","0"
"128","Bilin, myanmar","95.68862","17.71329","0"
"129","Birbhum, india","87.69695","23.66278","70998"
"130","Bir Mourad Rais, algeria","3.03916","36.7458","0"
"131","Bocekli, turkey","41.99923","40.46914","0"
"132","Boqueron, colombia","-75.78722","2.06278","2123"
"133","Boqueron, peru","-71.84157","-17.14197","0"
"134","Bordj Emir Khaled, algeria","2.20444","36.12139","0"
"135","Bo Thong, thailand","100.61594","15.30042","0"
"136","Boukhalfa, algeria","4.89217","36.64558","0"
"137","Bou Medfaa, algeria","2.4767","36.3707","0"
"138","Brahmapuri, nepal","85.32251","26.75756","0"
"139","Bruehl, germany","6.90499","50.82928","44137"
"140","Bukit, thailand","101.84814","6.05219","0"
"141","Buldibuyo, peru","-77.41417","-8.12083","0"
"142","Buttala, srilanka","81.2378","6.7566","0"
"143","Bwera, uganda","31.4","-0.05","0"
"144","Caba, guatemala","-90.95","15.63333","0"
"145","Cacolo, angola","17.81667","-16.51667","0"
"146","Cacuaco, angola","14.23333","-10.81667","0"
"147","Cacula, angola","14.11667","-14.5","0"
"148","Cadiz City, philippines","123.3126","10.9564","0"
"149","Cajamarquilla, peru","-77.63639","-9.27472","0"
"150","Cali, peru","-74.18833","-15.86473","0"
"151","Calicut (kozhikode), india","75.7804","11.24802","439922"
"152","Campo Seco, colombia","-74.29889","6.26333","0"
"153","Campoy, peru","-76.9613","-12.0142","0"
"154","Canale-di-Verde, france","9.47432","42.27654","364"
"155","Capenda Camulemba, angola","18.43533","-9.41818","0"
"156","Caracolicito, colombia","-73.84878","10.32419","0"
"157","Carmen, colombia","-75.12023","9.7174","47957"
"158","Castellare di Casinca, france","9.47278","42.46691","558"
"159","Castillo, colombia","-73.79488","3.56363","2581"
"160","Catak, turkey","30.96782","40.19295","0"
"161","Catete, angola","14.87163","-11.79104","0"
"162","Cauca, colombia","-76.5225","3.43722","2392877"
"163","Cayirli, turkey","27.0511","41.87702","0"
"164","Ceel Cadde, somalia","43.77526","2.46113","0"
"165","Cemisgezek, turkey","38.91111","39.06167","0"
"166","Central, philippines","125.61278","7.07306","1212504"
"167","Central, colombia","-94.82333","17.93556","206"
"168","Cerritos, colombia","-75.78726","8.7141","0"
"169","Cerro Azul, colombia","-76.28583","4.3025","0"
"170","Cestona, spain","-2.19302","43.22534","0"
"171","Chaca, peru","-73.96988","-13.95384","0"
"172","Chahar Bagh, afghanistan","66.85629","36.75339","0"
"173","Chamarkand, pakistan","71.22153","34.68997","0"
"174","Chanchamayo, peru","-75.35733","-11.12417","14708"
"175","Chang Phuak, thailand","101.65694","12.76306","0"
"176","Chapri, pakistan","74.24067","33.90868","0"
"177","Char Borjak, afghanistan","62.27144","33.31367","0"
"178","Char Tut, afghanistan","64.87329","35.80918","0"
"179","Chavalakadai, srilanka","81.78333","7.41667","0"
"180","Chekfa, algeria","5.95728","36.7723","0"
"181","Chemora, algeria","6.64806","35.66528","0"
"182","Chenalho, mexico","-92.47778","16.93944","2068"
"183","Chengue, colombia","-74.83333","10.25","0"
"184","Chiara, peru","-73.65972","-13.89889","0"
"185","Chica, colombia","-76.13333","4.58333","0"
"186","Chihua, peru","-73.9939","-15.25021","0"
"187","Chinimachicaj, guatemala","-91.06667","14.65","0"
"188","Chiuta, mozambique","33.28972","-15.56222","0"
"189","Chkhorotsku, georgia","42.09661","42.48103","4357"
"190","Choga, afghanistan","67.96287","33.39378","0"
"191","chontacancha, peru","-74.71578","-12.90408","0"
"192","Chorrera, nicaragua","-87.28562","12.74625","0"
"193","Chtaura, lebanon","35.85139","33.81667","0"
"194","Chuap, thailand","101.8","6.23333","0"
"195","Chumbes, peru","-73.90598","-13.41894","0"
"196","Cite Soleil, haiti","-72.33806","18.58028","0"
"197","Cizurquil, spain","-2.0742","43.19917","0"
"198","Cocharcas, peru","-73.74168","-13.59062","0"
"199","Cocuy, colombia","-72.44464","6.40784","2706"
"200","Colcabamba, peru","-77.76611","-9.08972","0"
"201","Comas, peru","-77.03453","-11.97583","0"
"202","Copan Ruinas, honduras","-89.09818","15.05091","919"
"203","Corbara, france","8.9066","42.61441","784"
"204","Corinth, greece","22.9513","37.94007","30176"
"205","Corpanqui, peru","-77.18389","-10.29568","0"
"206","Corso, algeria","3.44278","36.75472","0"
"207","Creys-Malville, france","5.48056","45.75055","0"
"208","Crkvena Vodica, kosovo","21.05389","42.67333","0"
"209","Currimao, philippines","120.4876","18.0182","0"
"210","Dacca, bangladesh","90.40744","23.7104","10356500"
"211","Dagharah, iraq","44.93305","32.13752","0"
"212","Dainadubi, india","90.78302","25.90122","0"
"213","Dallo Khel, pakistan","70.62644","32.92861","0"
"214","Damadola, pakistan","71.46783","34.80508","0"
"215","Dapitan City, philippines","123.4227","8.6561","50514"
"216","Darfur, sudan","26.12583","11.46186","264734"
"217","Dargai, pakistan","68.03436","31.11379","0"
"218","Dargai, afghanistan","67.67028","31.66111","0"
"219","Darrang, india","92.8","26.63333","58851"
"220","Daryeabad, tajikistan","68.82948","38.51105","0"
"221","Dayah Tanoh, indonesia","95.8614","5.3315","0"
"222","Daylanor, afghanistan","65.74228","32.29656","0"
"223","Dayr, iraq","41.44132","34.47887","0"
"224","Dehgan, pakistan","69.67224","32.89186","0"
"225","Deraki, afghanistan","71.44961","34.96976","0"
"226","Derecik, turkey","40.52222","37.52056","38"
"227","Deusto, spain","-2.94854","43.27152","0"
"228","Dhidhimotikhon, greece","26.49611","41.34806","8336"
"229","Dhobley, somalia","42.3071","2.4906","0"
"230","Dikbiyik, turkey","36.615","41.22078","0"
"231","Dinas, philippines","123.8225","8.3021","0"
"232","Din Daeng, thailand","100.21116","15.72484","0"
"233","Divulapitiya, srilanka","80.0094","7.224","0"
"234","Djanet, algeria","9.48582","24.55274","0"
"235","Domail, pakistan","70.75796","33.02304","0"
"236","Don Justo, guatemala","-90.45","14.55","0"
"237","Dore, iraq","44.13861","36.90608","0"
"238","Doshi, afghanistan","68.68473","35.60918","0"
"239","Dubossary, moldova","29.16083","47.26306","23254"
"240","Ducuali, nicaragua","-86.39749","13.41646","0"
"241","Dukki, pakistan","70.21516","28.46242","0"
"242","Dumaria, india","84.36957","24.44388","0"
"243","Duwailiya, iraq","42.6","33.86667","0"
"244","El Adde, somalia","51.25","10.41667","0"
"245","El Algodon, nicaragua","-86.79583","12.83708","0"
"246","El Boqueron, colombia","-76.18333","4.9","0"
"247","El Bosque, nicaragua","-84.67788","13.97601","0"
"248","El Cerro, colombia","-74.86933","10.32585","7057"
"249","El Chal, guatemala","-89.63333","16.66667","0"
"250","El Hachimia, algeria","3.83714","36.24071","0"
"251","El Marsa, algeria","3.2546","36.81051","0"
"252","El Mojon, nicaragua","-85.9194","11.7353","0"
"253","El Ocote, nicaragua","-85.9377","12.85494","0"
"254","El Pericon, guatemala","-90.88333","15.4","0"
"255","Elpitiya, srilanka","80.5954","7.1864","0"
"256","El Plateado, colombia","-77.23534","2.46446","0"
"257","El Poblado, colombia","-75.5724","6.21033","0"
"258","El Rancho, guatemala","-91.76667","14.91667","0"
"259","El Romeral, chile","-71.01032","-34.73227","0"
"260","El Romeral, spain","-3.43379","39.70744","847"
"261","El Salto, nicaragua","-85.21667","12.98333","0"
"262","El Silencio, colombia","-73.015","11.09417","0"
"263","El Silencio, nicaragua","-86.01878","13.8761","0"
"264","El Socorro, guatemala","-92.10781","14.8682","0"
"265","el socorro, colombia","-75.11848","9.28538","0"
"266","El Subin, guatemala","-90.18333","16.63333","0"
"267","El Tambo, peru","-75.20486","-12.06513","376657"
"268","Emir Abdelkader, algeria","2.27028","35.86583","0"
"269","Erapata, peru","-73.84173","-13.87741","0"
"270","Eredvi, georgia","44.03972","42.24861","0"
"271","Erraguene, algeria","5.58089","36.58622","0"
"272","Esquipulas, nicaragua","-84.64875","14.67029","0"
"273","Faqirabad, afghanistan","70.54664","34.16625","0"
"274","Faqirabad, pakistan","62.98333","26.03333","0"
"275","Fateh Mena, afghanistan","71.06068","34.32484","0"
"276","Fathah, iraq","43.56013","35.05281","0"
"277","Fatima, nicaragua","-87.23333","12.56667","0"
"278","Fatima, philippines","122.83139","7.61583","0"
"279","Feroz Khel, pakistan","70.14263","33.83331","0"
"280","Figuier, algeria","3.51425","36.77439","0"
"281","Folelli, france","9.50978","42.4446","0"
"282","Galgala, somalia","49.05684","10.99013","0"
"283","Gama, nepal","82.57522","28.24973","0"
"284","Gama, angola","13.49694","-12.50611","0"
"285","Ganjabad, afghanistan","62.46125","32.62398","0"
"286","Garki, nigeria","9.09157","12.49591","0"
"287","Gartok, china","80.3351","31.7295","0"
"288","Gasuapara, india","90.34521","25.19477","0"
"289","Gatumba, burundi","29.2442","-3.3222","0"
"290","Gayan, afghanistan","69.37308","32.97704","0"
"291","Gecitalan, turkey","43.28457","39.66327","0"
"292","Gharm, tajikistan","70.37446","39.02871","10771"
"293","Ghorak, afghanistan","64.55479","32.30446","0"
"294","Ghoryan, afghanistan","64.4327","32.56295","0"
"295","Gibraltar, colombia","-72.12089","7.01168","0"
"296","Gibraltar, gibraltar","0.0445","38.6447","29666"
"297","Goday Cruz, argentina","-68.8351","-32.92863","0"
"298","Gode, ethiopia","38.7","9.9","0"
"299","Goh, india","84.64982","24.98384","0"
"300","Gondola, mozambique","33.64861","-19.08833","0"
"301","Goof Guduud, somalia","43.46964","3.3158","0"
"302","Gorentepe, turkey","40.9495","38.22899","0"
"303","Gouraya, algeria","1.90354","36.57172","0"
"304","Gourma-Rharous, mali","-1.92306","16.87778","0"
"305","Grabc, kosovo","20.61861","42.67806","0"
"306","Gracias a Dios, guatemala","-89.38333","15.88333","0"
"307","Guatamala City, guatemala","-90.51327","14.64072","994938"
"308","Guentis, algeria","7.30632","35.0005","0"
"309","guetaria, spain","-2.20444","43.30326","2530"
"310","Gulburnu, turkey","38.65","40.96667","0"
"311","Gumbat, pakistan","71.86527","34.73083","0"
"312","Guneycam, turkey","40.52892","39.93252","0"
"313","Gwange, nigeria","12.17201","10.01952","0"
"314","Hadhar, iraq","42.73395","35.5729","0"
"315","Haft Wali, pakistan","67.44412","28.97853","0"
"316","Hanwella, srilanka","80.0852","6.9012","22918"
"317","Hassi Ben Okba, algeria","-0.46716","35.72964","0"
"318","Hedemunden, germany","9.76296","51.38994","0"
"319","Hormiga, colombia","-76.91917","0.4525","9969"
"320","Huacaybamba, peru","-76.9835","-8.90875","0"
"321","Huachipa, peru","-71.97209","-16.54469","0"
"322","Huachocolpa, peru","-74.98333","-13.01667","0"
"323","Huahuapuquio, peru","-74.16667","-13.6","0"
"324","Huamanquiquia, peru","-74.3","-13.71667","0"
"325","Huambalpa, peru","-73.92139","-13.75278","0"
"326","Huancaruma, peru","-72.31743","-15.21961","0"
"327","Huasta, peru","-76.98444","-10.11194","0"
"328","Huaylas, peru","-77.80901","-9.04692","10926"
"329","Huaytuna, peru","-76.19095","-9.94722","0"
"330","Hungama, srilanka","80.9309","6.1087","0"
"331","Idak, pakistan","70.56935","33.00651","0"
"332","Iflissen, algeria","4.25","36.86667","0"
"333","Ikot Abasi, nigeria","8.2357","5.081","0"
"334","Ikoyi, nigeria","3.21667","7.1","0"
"335","Inarwa, nepal","86.83333","26.5","0"
"336","Inayat Qala, pakistan","71.457","34.75409","0"
"337","Indanan, philippines","120.98472","5.97722","0"
"338","Ingiriya, srilanka","80.176","6.7438","0"
"339","Iruna de la Oca, spain","-2.80949","42.81844","0"
"340","Islamgarh, pakistan","72.57222","33.81443","0"
"341","Islam Kala, afghanistan","61.06667","34.66667","18086"
"342","Isolella, france","8.76348","41.84655","0"
"343","Istinye, turkey","29.05094","41.11008","0"
"344","Iyakachchi, srilanka","80.4","9.56667","0"
"345","Jaghatu, afghanistan","68.40214","33.82325","0"
"346","Jahra, kuwait","47.65806","29.3375","24281"
"347","Jaintia, india","92.16175","25.53145","0"
"348","Jaji, nigeria","7.56889","10.8237","0"
"349","Janabiya, bahrain","50.46778","26.19","0"
"350","Jarapa, peru","-74.62155","-12.96167","0"
"351","Jarmaq, lebanon","35.535","33.38583","0"
"352","Jehangira, pakistan","72.22473","33.96381","0"
"353","Jesus, peru","-78.15541","-6.39013","0"
"354","Jigjiga, ethiopia","42.8","9.35","56821"
"355","Jinnah, pakistan","73.0202","33.5626","0"
"356","Jorpati, nepal","85.37916","27.7234","0"
"357","Juanchito, colombia","-76.47035","3.45426","0"
"358","Juan Jose, colombia","-75.85","7.8","0"
"359","Jurn, iraq","43.00222","36.13917","0"
"360","Kabezi, burundi","29.373","-3.7877","0"
"361","Kaddi, pakistan","72.48453","34.07579","0"
"362","Kaduwela, srilanka","80.83333","7.5","0"
"363","Kafountine, senegal","-16.73889","12.92528","0"
"364","Kafr Saba, israel","34.90694","32.175","80773"
"365","Kafr Tibnit, lebanon","35.51278","33.35333","0"
"366","Kaga, pakistan","71.85445","34.95133","0"
"367","Kaga, nigeria","13.91072","12.15085","0"
"368","Kairatu, indonesia","128.36853","-3.35167","0"
"369","Kala Khel, afghanistan","69.13957","32.85777","0"
"370","Kala Khel, pakistan","72.62494","34.41798","0"
"371","Kalam, pakistan","67.19378","30.96859","0"
"372","Kalamaki, greece","23.72361","37.91033","41720"
"373","Kaliachak, india","88.02207","24.86371","0"
"374","Kalinga, philippines","121.46799","17.47378","27048"
"375","Kalpitiya, srilanka","79.7628","8.2372","0"
"376","Kalyan Nagar, india","77.52065","12.9655","0"
"377","Kamenge, burundi","29.38933","-3.34449","0"
"378","Kamlapur, india","80.81931","27.38113","0"
"379","Kampong Buke, thailand","101.86783","5.84383","0"
"380","Kankesanthurai, srilanka","80.04295","9.80955","0"
"381","Kantale, srilanka","81.0003","8.35","0"
"382","Kanzenze, rwanda","30.083","-2.0922","0"
"383","Kapilvastu, nepal","83.05356","27.5445","0"
"384","Karabayir, turkey","41.81722","37.56417","582"
"385","Karamar, afghanistan","71.02145","34.75828","0"
"386","Karamar, pakistan","71.95704","34.85289","0"
"387","Karapola, srilanka","81.13333","7.91667","0"
"388","Karativu, srilanka","81.83333","7.38333","0"
"389","Karuma, uganda","32.23386","2.23377","0"
"390","Kasibu, philippines","121.2965","16.3167","0"
"391","Kataragama, srilanka","81.3346","6.4134","0"
"392","Kathan, pakistan","68.59306","25.81111","0"
"393","Kayaga, philippines","124.80583","7.11333","0"
"394","Kebitigollewa, srilanka","80.6718","8.6393","0"
"395","Khadizai, pakistan","70.74861","33.59639","0"
"396","Khaira, india","74.9527","32.75993","0"
"397","Khair Khana, afghanistan","63.62478","34.96374","0"
"398","Khaki Safed, afghanistan","62.10434","32.65422","0"
"399","Khalde, lebanon","35.48444","33.78944","0"
"400","Khan Dari, iraq","44.06938","33.29753","0"
"401","Khangabok, india","94.0077","24.6162","0"
"402","Khao Tum, thailand","101.30536","6.61608","0"
"403","Kharrouba, algeria","1.4455","36.41936","0"
"404","Khayest, pakistan","70.80318","33.88699","0"
"405","Khayr Kot, afghanistan","68.44573","32.84734","13737"
"406","Khiram, bangladesh","91.90389","22.66434","0"
"407","Khirgi, pakistan","70.19833","32.30778","0"
"408","Khodr, lebanon","36.12","33.90417","0"
"409","Khoms, libya","14.26191","32.64861","201943"
"410","Khoshamand, afghanistan","68.23825","32.68194","0"
"411","Khozai, pakistan","70.11417","32.31222","0"
"412","Khurmal, iraq","46.03486","35.29747","0"
"413","Khushi, afghanistan","67.38984","33.31402","0"
"414","Kiawas, nicaragua","-84.13333","13.16667","0"
"415","Kibleg, philippines","124.16417","7.055","0"
"416","Kifah, iraq","43.82445","35.21061","0"
"417","Kirkbulak, turkey","38.90445","39.8256","0"
"418","Kiryat Malachi, israel","34.74653","31.72995","0"
"419","Kisufim, israel","34.3984","31.37493","0"
"420","Kodagoda, srilanka","80.3953","6.0216","0"
"421","Kohsan, afghanistan","61.19778","34.65389","12087"
"422","Kokkilai, srilanka","80.95","9","0"
"423","Kok Pho, thailand","101.25","17.35","0"
"424","Kollupitiya, srilanka","79.85333","6.90056","0"
"425","Komari, srilanka","81.8621","6.9897","0"
"426","Kotwali, pakistan","62.98639","25.99825","0"
"427","Ksar El Hirane, algeria","3.14482","33.79154","0"
"428","Kuchchaveli, srilanka","81.099","8.8146","0"
"429","Kufra, libya","23.2857","24.20487","46050"
"430","Kulangar, afghanistan","69.05584","34.10482","0"
"431","Kumbi, india","116.2828","-8.5221","0"
"432","Kundar, afghanistan","65.7182","32.19096","0"
"433","Kundasale, srilanka","80.7001","7.2737","0"
"434","Kurukshetra, india","76.83201","29.97415","138279"
"435","Kvemo Nikozi, georgia","43.97931","42.19333","0"
"436","Kyondo, uganda","29.9","-0.93333","0"
"437","Kyondo, myanmar","98.04309","16.59559","0"
"438","Laag, somalia","49.1823","11.0435","0"
"439","La Arboleda, spain","-3.05497","43.28464","0"
"440","Labason, philippines","122.52167","8.06917","0"
"441","Labboune, lebanon","35.14952","33.09771","0"
"442","Labu-Labu, philippines","125.04528","7.11417","3267"
"443","La Campana, nicaragua","-86.3","13.13333","0"
"444","La Compania, peru","-71.27236","-17.62201","0"
"445","Laguna, philippines","121.16528","14.21167","316612"
"446","Lahan, thailand","102.3","12.48333","0"
"447","La Isla, colombia","-82.73222","21.83556","0"
"448","Lakhshak, afghanistan","64.36725","31.73593","0"
"449","Laxmipur, india","84.28013","18.94922","0"
"450","Lala, nigeria","12.06667","8.73333","0"
"451","La Leona, nicaragua","-85.76667","11.15","0"
"452","La Loma, colombia","-76.97234","6.5213","1396"
"453","Laman, afghanistan","63.51361","32.88194","0"
"454","La Mesilla, guatemala","-91.98009","15.64318","0"
"455","La Mora, nicaragua","-87.08333","12.63333","0"
"456","Lamot, philippines","120.93333","16.36667","0"
"457","La Perla, peru","-77.45583","-6.49139","0"
"458","La Pradera, honduras","-87.01667","13.95","0"
"459","La Providencia, nicaragua","-86.3369","11.97847","0"
"460","La Rica, nicaragua","-86.05","13.41667","0"
"461","Larissa, greece","22.42028","39.63722","128758"
"462","Las Crucitas, nicaragua","-86.11343","11.85821","0"
"463","Las Lomas, nicaragua","-86.5054","12.58767","0"
"464","Las Lomas, guatemala","-89.73333","14.81667","0"
"465","Las Manos, nicaragua","-86.57117","13.79465","0"
"466","Las Palomas, nicaragua","-85.23333","12.86667","0"
"467","Las Palomas, colombia","-75.63333","8.98333","0"
"468","Las Penitas, nicaragua","-85.9203","12.37701","0"
"469","Latak, afghanistan","70.25862","34.59156","0"
"470","Latikoili, nepal","81.64144","28.57271","0"
"471","La Tronquera, nicaragua","-84.10914","14.56106","0"
"472","Latrun, israel","34.98333","31.83333","0"
"473","La Vigia, nicaragua","-85.91291","13.4747","0"
"474","Laylan, iraq","43.75478","34.48979","0"
"475","La Zopilota, nicaragua","-86.56483","12.30929","0"
"476","Lecumberri, spain","-1.89257","43.0005","0"
"477","Lecumberry, france","-1.13931","43.13681","198"
"478","Lehri, pakistan","73.95984","33.60343","0"
"479","Leiza, spain","-1.91667","43.08333","0"
"480","Lido, algeria","3.17339","36.74348","0"
"481","livingstone, zambia","25.85425","-17.84194","109203"
"482","Loiola, spain","-1.96466","43.30547","0"
"483","Loki, indonesia","128.06032","-3.28973","0"
"484","Lonquen, chile","-70.85627","-33.71103","0"
"485","Los Angeles, guatemala","-90.36667","14.95","0"
"486","Los Angeles, peru","-76.70811","-5.55746","0"
"487","Los Cerritos, nicaragua","-86.47135","12.95538","0"
"488","Los Laureles, nicaragua","-86.00638","12.26929","0"
"489","Los Robles, nicaragua","-85.95189","13.17107","0"
"490","Luabo, mozambique","36.10528","-18.39278","0"
"491","Luango, angola","19.53333","-15.68333","0"
"492","Lugela, mozambique","37.26861","-17.49806","0"
"493","Lumaco, chile","-72.99253","-38.19356","0"
"494","Lumba Bayabao, philippines","124.38333","7.88333","0"
"495","Luna Norte, philippines","125.4976","9.737","7799"
"496","Lusignan, guyana","-58.039","6.79171","0"
"497","Mabalane, mozambique","32.09361","-24.90333","0"
"498","Machente, peru","-73.87261","-12.68309","0"
"499","Machh, pakistan","67.32979","29.86371","16930"
"500","Macuze, mozambique","33.51833","-21.41417","0"
"501","Madalla, nigeria","7.21333","9.10444","11771"
"502","Madalum, philippines","123.1488","7.6585","0"
"503","Madama, niger","13.6473","21.94573","0"
"504","Madikhel, afghanistan","69.36117","32.86105","0"
"505","Madyan, pakistan","72.53798","35.14102","0"
"506","Mafa, nigeria","13.7009","12.10969","0"
"507","Maghnia, algeria","-1.72753","34.84969","0"
"508","Maheshpur, bangladesh","87.75805","24.45681","0"
"509","Maheshpur, india","87.75805","24.45681","0"
"510","Mai Kaen, thailand","100.78736","6.82217","0"
"511","Mainok, nigeria","12.63067","11.83022","0"
"512","Majdal Anjar, lebanon","35.9025","33.70833","0"
"513","Makin, pakistan","68.38333","27.1","0"
"514","Malabe, srilanka","80.511","7.4726","0"
"515","Malakand, pakistan","71.97773","34.00165","0"
"516","Malange, angola","16.34096","-9.54015","87046"
"517","Malasiqui, philippines","120.414","15.9201","0"
