"","merge","lng","lat","population"
"97","Cachi-Cachi, peru","-73.73344","-13.79124","0"
"98","cachiyacu, peru","-76.40891","-8.24915","0"
"99","Cadcao, philippines","121.02315","18.54259","0"
"100","Cadlit, philippines","122.4975","13.7412","0"
"101","Caina, peru","-69.28333","-14.5","0"
"102","Cajacay, peru","-77.32902","-10.18165","0"
"103","Cajatambo, peru","-76.99444","-10.31861","0"
"104","Cajidiocan, philippines","122.68141","12.36696","0"
"105","Calanasan, philippines","121.03444","18.255","0"
"106","Calanogas, philippines","124.1","7.75","0"
"107","Calaocan, philippines","120.49334","16.04546","0"
"108","Calapuja, peru","-70.18612","-15.36188","0"
"109","Calcauso, peru","-72.91667","-14.45","0"
"110","Calicanto, peru","-74","-13.6","0"
"111","Callas, peru","-75.31876","-11.37143","0"
"112","Calubian, philippines","124.4281","11.4472","0"
"113","Camangaan, philippines","120.62931","15.84454","0"
"114","Camarines, philippines","123.4115","13.4324","94846"
"115","Camisea, peru","-72.94541","-11.71728","0"
"116","Campanilla, peru","-76.8","-7.53333","0"
"117","Campina, peru","-78.5719","-9.05202","0"
"118","Canaria, peru","-73.95194","-13.92583","0"
"119","Canas, peru","-71.45026","-14.27683","4098"
"120","Canis, peru","-77.16943","-10.33899","0"
"121","Canta, peru","-78.00462","-8.23354","0"
"122","Canto Grande, peru","-76.98786","-11.96325","0"
"123","Carapo, peru","-77.97917","-9.20528","0"
"124","Carhuajara, peru","-77.18473","-10.31342","0"
"125","Carti, panama","-78.96667","9.47417","1050"
"126","Casapampa, peru","-78.48132","-7.21645","0"
"127","Cashapata, peru","-77.79527","-6.66958","0"
"128","Catac, peru","-77.68722","-9.21222","0"
"129","Catahuasi, peru","-74.565","-13.72333","0"
"130","Catigbian, philippines","123.9994","9.8501","0"
"131","Caya, peru","-77.75","-9.16667","0"
"132","Ccanobamba, peru","-74.05169","-13.16044","0"
"133","Ccocha, peru","-75.40361","-13.71667","0"
"134","Cerro Viento, panama","-79.46667","9.08333","0"
"135","Chacamachay, peru","-72.16667","-14.11667","0"
"136","Chacas, peru","-77.33083","-8.20667","0"
"137","Chagai, pakistan","64.69559","29.29057","0"
"138","Chala, peru","-76.95194","-11.34806","0"
"139","Chapi, peru","-72.45376","-15.23223","0"
"140","Chappari, pakistan","70.69414","33.16843","0"
"141","Char Khel, pakistan","69.89429","32.95091","0"
"142","Chatkan, pakistan","63.69664","26.26556","0"
"143","Chaupimayo, peru","-72.7366","-12.85098","0"
"144","Chavinillo, peru","-76.53333","-9.86667","0"
"145","Chichucancha, peru","-77.26667","-9.56667","0"
"146","Chilcas, peru","-73.85805","-13.19096","0"
"147","Chilcayoc, peru","-73.72232","-13.88823","0"
"148","Chincay, peru","-76.39578","-10.41302","0"
"149","Chinchao, peru","-75.96667","-9.66667","0"
"150","Chinchay, peru","-75.68554","-12.73179","0"
"151","Chiquian, peru","-77.25444","-10.16003","0"
"152","Choclococha, peru","-75.0725","-13.16038","0"
"153","Choli Bala, pakistan","71.53526","34.07691","0"
"154","Chongos, peru","-77.32444","-8.24083","0"
"155","Choquecancha, peru","-72.03525","-13.03666","0"
"156","Choras, peru","-76.56667","-9.93333","0"
"157","Chung, pakistan","74.4149","31.4815","0"
"158","Chungui, peru","-73.63023","-13.2669","0"
"159","Chupon, peru","-73.44444","-13.28278","0"
"160","Chuquibambilla, peru","-70.68333","-14.73333","0"
"161","Chura, pakistan","73.15461","33.23671","0"
"162","Churubamba, peru","-76.21042","-9.76802","0"
"163","Chusqui, peru","-70.53333","-18.23333","0"
"164","Circamarca, peru","-74.11667","-13.71667","0"
"165","Cochabamba, peru","-77.90077","-6.92736","0"
"166","Cochamarca, peru","-77.1","-10.75","0"
"167","Cochas, peru","-77.76222","-9.16111","0"
"168","Colca, peru","-71.95","-13.33333","9179"
"169","Colpa, peru","-76.95","-10.46278","0"
"170","Colquemarca, peru","-72.08333","-14.18333","0"
"171","Conaica, peru","-75","-12.51667","0"
"172","Conopa, peru","-77.82917","-9.09333","0"
"173","Corculla, peru","-73.23333","-15.23333","0"
"174","Cristo, philippines","120.89025","15.29683","8664"
"175","Crucero, peru","-70.89884","-17.17836","0"
"176","Cruzpata, peru","-78.03304","-6.16073","0"
"177","Cucco, peru","-78.08333","-8.98333","0"
"178","Culebras, peru","-78.12786","-9.89029","0"
"179","Culebron, peru","-79.25","-6.58333","0"
"180","Cullpa, peru","-71.524","-14.96414","0"
"181","Culluchaca, peru","-74.21486","-12.87967","0"
"182","Cusi, peru","-75.90862","-12.56399","0"
"183","Cuya, peru","-75.82972","-12.76147","0"
"184","Dagai, pakistan","71.55979","34.85305","0"
"185","Daguan, philippines","123.0352","10.51246","0"
"186","Dandar, pakistan","73.32696","34.58412","0"
"187","Daraban, pakistan","70.335","31.72667","0"
"188","Dari, pakistan","70.1655","28.2756","0"
"189","Darra, pakistan","71.42785","34.64146","0"
"190","Daud Shah, pakistan","71.19063","34.21374","0"
"191","Daulat Khel, pakistan","70.24761","32.9545","0"
"192","Dhoda, pakistan","74.18979","32.84473","0"
"193","Dogar, pakistan","73.2875","30.34167","0"
"194","Dos de Mayo, peru","-76.80199","-9.82702","4788"
"195","Dozan, pakistan","67.18766","29.94208","0"
"196","Dungguan, philippines","124.86083","6.94972","4774"
"197","Durrani, pakistan","70.31727","33.67043","0"
"198","Echarate, peru","-73","-12.11667","6638"
"199","El Colorado, peru","-80.53333","-5.55","0"
"200","El Espinal, peru","-79.18789","-6.82679","0"
"201","El Puente, peru","-77.09222","-11.83444","0"
"202","Esperanza, peru","-78.34981","-6.40188","0"
"203","Espiritu, peru","-76.50805","-12.07679","0"
"204","Estrada, philippines","120.60084","15.40347","0"
"205","Eulalia, peru","-76.66256","-11.89716","6406"
"206","FLORENCIA DE MORA, peru","-79.02","-8.08556","0"
"207","Florida Blanca, philippines","120.98333","15.8","0"
"208","Frantilla, philippines","122.23333","10.65","0"
"209","Gaid, philippines","123.8794","12.1768","0"
"210","Gapas, philippines","122.384","13.9556","0"
"211","Gar, pakistan","73.81861","34.23455","0"
"212","Garang, pakistan","70.54607","33.27208","0"
"213","Garden Town, pakistan","74.3212","31.5054","0"
"214","Garhi Kapura, pakistan","72.16389","34.1975","0"
"215","Ghalla Mandi, pakistan","71.67222","29.4","0"
"216","Gharibabad, pakistan","70.64739","28.63563","0"
"217","Gharibai, pakistan","71.29339","34.59928","0"
"218","Ghazni Khel, pakistan","70.74733","32.54411","0"
"219","Ghulam Banda, pakistan","71.67833","34.3061","0"
"220","Ghurlamai, pakistan","70.03424","32.43333","0"
"221","Gorali, pakistan","74.45038","32.02065","0"
"222","Gorgor, peru","-76.98949","-10.66333","0"
"223","Gorgorillo, peru","-77.13037","-10.33654","0"
"224","Goth Mulla Maluk, pakistan","67.8312","28.0143","0"
"225","Granja, peru","-9.33757","38.8366","0"
"226","Green Town, pakistan","67.1598","24.8788","0"
"227","Grocio Prado, peru","-76.2","-13.36667","0"
"228","Gulbahar, pakistan","74.59961","32.56171","0"
"229","Gulbela, pakistan","71.65085","34.11776","0"
"230","Gulistan, pakistan","69.79036","31.43089","0"
"231","Gulshan Colony, pakistan","71.56352","33.9758","0"
"232","Hacienda Velez Malaga, philippines","123.0252","10.3125","0"
"233","Had, pakistan","67.60757","29.17427","0"
"234","Haider Khel, pakistan","70.296","32.94486","0"
"235","Hanjarwal, pakistan","74.2564","31.488","0"
"236","Haquira, peru","-72.2","-14.28333","0"
"237","Hasanabad, pakistan","70.20644","28.5997","0"
"238","Hasan Garhi, pakistan","71.55109","34.0249","0"
"239","Hazar Khwani, pakistan","71.60186","33.98889","0"
"240","Hoshab, pakistan","63.8842","26.0146","0"
"241","Huacrachuco, peru","-77.08333","-8.65","0"
"242","Huacuas, peru","-75.65719","-11.18356","0"
"243","Huahua, peru","-69.60545","-14.46119","0"
"244","Huallacancha, peru","-75.73695","-11.47265","0"
"245","Huallapampa, peru","-75.18333","-12.55","0"
"246","Huamanmarca, peru","-76.79472","-10.17056","0"
"247","Huamanpata, peru","-72.58333","-13.53333","0"
"248","Huambo, peru","-77.92694","-9.32861","0"
"249","huancachaca, peru","-76.65723","-9.6771","0"
"250","Huancani, peru","-73.94361","-13.93056","0"
"251","Huancaray, peru","-73.55828","-13.72645","0"
"252","Huanso, peru","-76.58672","-10.12733","0"
"253","Huantar, peru","-77.21667","-9.68333","0"
"254","Huarochiri, peru","-76.66256","-11.89716","6406"
"255","Huascar, peru","-77.00149","-11.96192","0"
"256","Huayan, peru","-77.70762","-9.87558","0"
"257","Huayanay, peru","-72.65048","-12.80533","0"
"258","Huayao, peru","-77.44917","-8.29444","0"
"259","Huaycan, peru","-76.76498","-12.07757","0"
"260","Huayhua, peru","-76.44034","-10.29392","0"
"261","Huayllapampa, peru","-72.00639","-13.57472","0"
"262","Huayllati, peru","-72.49917","-13.97806","0"
"263","Huayranga, peru","-76.47141","-8.22235","0"
"264","Huayrapata, peru","-73.99447","-13.60817","0"
"265","Huaytara, peru","-74.95861","-13.54","0"
"266","Huertas, peru","-79.12276","-6.03374","0"
"267","Huichinga, peru","-74.6715","-13.56173","0"
"268","Hund, pakistan","72.43222","34.01611","0"
"269","Hunter, peru","-71.55896","-16.42748","0"
"270","Incapampa, peru","-74.93311","-13.57239","0"
"271","Ingenio, peru","-77.97028","-9.10917","0"
"272","Inogog, philippines","124.71167","7.03944","0"
"273","Inti, peru","-74.6365","-12.33087","0"
"274","Ipi, pakistan","70.29939","32.95433","0"
"275","Ittehad Town, pakistan","66.959","24.9541","0"
"276","Jaffarabad, pakistan","74.68031","32.02058","0"
"277","Jaho, pakistan","65.5734","26.3038","0"
"278","Jallozai, pakistan","71.8184","33.91231","0"
"279","Jalozai, pakistan","71.8184","33.91231","0"
"280","Jamalabad, pakistan","72.46051","34.10435","0"
"281","Jam colony, pakistan","68.28985","25.43633","0"
"282","Janchijasa, peru","-73.66753","-13.25717","0"
"283","Jangas, peru","-77.55976","-9.43786","300"
"284","Jehangir, pakistan","69.564","32.69728","0"
"285","Jerab, pakistan","74.3742","36.7797","0"
"286","Jivia, peru","-76.70194","-10.06833","0"
"287","Jose Crespo, peru","-76.35","-9.16667","0"
"288","Julcan, peru","-78.51434","-8.10351","0"
"289","Juma Khan, pakistan","68.01502","27.64767","0"
"290","Kacha Pakka, pakistan","71.15432","29.49527","0"
"291","Kach Banda, pakistan","71.08639","33.54972","0"
"292","Kachhi, pakistan","70.25361","31.00867","0"
"293","Kago Kamar, pakistan","71.06944","33.98861","0"
"294","Kakul, pakistan","73.28244","34.20361","0"
"295","Kalabat, pakistan","73.20385","34.54728","0"
"296","Kalaong, philippines","124.45","6.07167","0"
"297","Kamal Khel, pakistan","71.53208","33.41875","0"
"298","Kamar, pakistan","71.36694","32.84389","15867"
"299","Kamar Sar, pakistan","72.03869","33.77979","0"
"300","Kandao, pakistan","70.74849","33.67033","0"
"301","Kapai, philippines","124.40111","8.08194","0"
"302","Karakar, pakistan","71.66056","35.16278","0"
"303","Karakar Kandao, pakistan","72.28167","34.61667","0"
"304","Karbala, pakistan","72.57273","31.19509","0"
"305","Karbogha, pakistan","70.96667","33.60222","0"
"306","Kata Kani, pakistan","71.64401","33.41132","0"
"307","Kayapa, philippines","120.886","16.3557","0"
"308","Khajuri Kach, pakistan","69.85154","32.06416","0"
"309","Khan Khot, pakistan","72.43731","32.03531","0"
"310","Khanot, pakistan","68.29337","25.7433","0"
"311","Kharadar, pakistan","66.9952","24.8489","0"
"312","Khargai, pakistan","71.91444","34.82532","0"
"313","Kharsha, pakistan","71.08417","33.53833","0"
"314","Khaur, pakistan","72.45663","33.24872","0"
"315","Khetran, pakistan","69.66752","29.70763","0"
"316","Khojaki, pakistan","70.95273","32.97796","0"
"317","Khyber Chowk, pakistan","72.31227","34.21383","0"
"318","Kiamari, pakistan","66.98754","24.82345","0"
"319","Kiangan, philippines","121.08584","16.77607","0"
"320","Kibudtungan, philippines","124.78139","7.30917","0"
"321","Killa Saifullah, pakistan","68.35993","30.7013","0"
"322","Kinoguitan, philippines","124.0504","9.6679","0"
"323","Kitkot, pakistan","71.32708","34.8372","0"
"324","Koshak, pakistan","66.611","27.78808","0"
"325","Kot, pakistan","73.48531","31.5709","2e+05"
"326","Kot Khadak, pakistan","70.14528","32.15472","0"
"327","Kotla Arab Ali Khan, pakistan","74.07162","32.85306","0"
"328","Kundi, pakistan","69.5209","32.26451","0"
"329","La Convencion, peru","-72.71667","-12.86667","25145"
"330","Lacub, philippines","120.9504","17.6611","0"
"331","Lagayan, philippines","120.7067","17.7208","0"
"332","Lambrama, peru","-72.9","-13.75","0"
"333","La Molina, peru","-79.6895","-5.77349","0"
"334","Lanao del Sur, philippines","124.28395","8.0034","143627"
"335","Langam, philippines","125.85","7.35","0"
"336","Langayen, philippines","124.56639","7.08083","0"
"337","Langon, philippines","123.1072","11.4352","0"
"338","La Pampilla, peru","-71.78772","-17.14998","0"
"339","Larama, pakistan","71.57603","34.05242","0"
"340","Laramate, peru","-74.67668","-14.13514","0"
"341","Lashora, pakistan","71.333","34.0387","0"
"342","Ledoy, peru","-76.65018","-7.12823","0"
"343","Leoncio Prado, peru","-75.99831","-9.29616","53177"
"344","Lezo, philippines","122.3288","11.6678","0"
"345","Libagon, philippines","125.05583","10.30083","0"
"346","Libmanan, philippines","123.0596","13.6928","0"
"347","Liguan, philippines","123.9218","13.2621","0"
"348","Limabamba, peru","-77.53321","-6.58555","0"
"349","Lima Blanca, peru","-76.98028","-10.45778","0"
"350","Lirio, peru","-74.33333","-13.6","0"
"351","Llanco, peru","-75.60253","-11.26364","0"
"352","Llausa, peru","-73.98333","-13","0"
"353","Llochegua, peru","-74.15","-12.35","0"
"354","Los Cabitos, peru","-74.19867","-13.13943","0"
"355","Los Molinos, peru","-79.7586","-4.64754","0"
"356","Lower Tungawan, philippines","122.37111","7.50806","3603"
"357","Lucmahuayco, peru","-77.60472","-7.82389","0"
"358","Lumang Lipa, philippines","121.0863","13.9748","0"
"359","Lundo, pakistan","73.3786","33.15271","0"
"360","Lurin, peru","-76.88333","-12.25","0"
"361","Maa, philippines","124.84472","10.13361","18313"
"362","Mabulay, philippines","123.41222","7.69611","0"
"363","Macasandig, philippines","124.64526","8.44669","0"
"364","Machahuay, peru","-78.12944","-8.86778","0"
"365","Machi Khel, pakistan","69.8682","32.74052","0"
"366","Macray, philippines","120.6263","17.6027","0"
"367","Magalona, philippines","122.9677","10.87754","19060"
"368","Magat, philippines","121.72164","17.00685","0"
"369","Maghzai Kili, pakistan","70.32417","32.32639","0"
"370","Mainay, peru","-74.25082","-12.94942","0"
"371","Maira, pakistan","73.3421","33.47997","0"
"372","Majes, peru","-72.45521","-16.27608","0"
"373","Malagan, pakistan","70.63583","32.37056","0"
"374","Malate, philippines","120.98333","14.56667","0"
"375","Malay, philippines","124.32222","7.81583","0"
"376","Malguzar, pakistan","69.1474","28.41204","0"
"377","Manchire, peru","-74.31667","-13.78333","0"
"378","Mandan, pakistan","67.39779","30.68192","0"
"379","Mandor, peru","-72.67269","-12.90206","0"
"380","Mandug, philippines","123.3551","7.5915","0"
"381","Mandurriao, philippines","122.53556","10.71972","0"
"382","Mangomarca, peru","-76.97975","-12.00857","0"
"383","Manjipur, pakistan","74.41816","32.24141","0"
"384","Maradudon, philippines","120.48333","17.8","0"
"385","Marca, peru","-73.66967","-13.51733","0"
"386","Marcabalito, peru","-78.03333","-7.7","0"
"387","Mar Gat, pakistan","67.28337","30.11752","0"
"388","Margus, philippines","124.30556","7.14333","0"
"389","Marro, pakistan","66.35429","28.01067","0"
"390","Maskan, pakistan","70.9823","32.96851","0"
"391","Masma, peru","-78.23727","-7.16436","0"
"392","Masozai, pakistan","66.97888","30.71363","0"
"393","Matahuasi, peru","-75.34406","-11.89235","0"
"394","Matara, peru","-77.60333","-9.245","0"
"395","Matina Aplaya, philippines","125.57055","7.04689","0"
"396","Matong, philippines","121.03721","15.34917","0"
"397","Matta Shah, pakistan","71.56226","34.81954","0"
"398","Mawand, pakistan","68.70784","29.65357","0"
"399","Mazang, pakistan","74.2874","31.476","0"
"400","Mazari, pakistan","68.67222","25.14722","0"
"401","Mazo, peru","-69.73333","-16.75","0"
"402","Melo, pakistan","71.13558","30.13844","0"
"403","Memon Goth, pakistan","68.06898","27.58844","0"
"404","Metroville, pakistan","66.997","24.9225","0"
"405","Mian Dheri, pakistan","72.48355","34.11388","0"
"406","Milpo, peru","-73.95689","-14.09815","0"
"407","Minawar, pakistan","74.43338","35.8739","0"
"408","Mindoro, philippines","121.06761","12.35275","118807"
"409","Mindoro Oriental, philippines","121.48842","13.0357","43521"
"410","Mirzai, pakistan","70.61098","33.6686","0"
"411","Moises Padilla, philippines","123.07806","10.27028","0"
"412","Moncada, philippines","120.574","15.7354","0"
"413","Montana, peru","-78.14519","-7.00807","100"
"414","Montero, peru","-79.84222","-4.64543","0"
"415","Muhammad Khawaja, pakistan","67.60168","24.508","0"
"416","Mulqui, peru","-76.62194","-10.50417","0"
"417","Munani, peru","-70.12001","-14.7314","0"
"418","Munting-Tubig, philippines","120.72678","13.96649","0"
"419","Muqui, peru","-74.18333","-13.88333","0"
"420","Murtaza Goth, pakistan","68.45598","26.92404","0"
"421","Musa Colony, pakistan","68.43234","25.5281","0"
"422","Mushtarzai, pakistan","71.48635","33.90956","0"
"423","Muslimabad, pakistan","66.4725","30.91861","0"
"424","Muslim Bagh, pakistan","70.77247","32.79576","0"
"425","Nabas, philippines","122.087","11.831","0"
"426","Nabasan, philippines","123.71667","13.15","0"
"427","Nagotal, pakistan","71.79949","34.98999","0"
"428","Nalla, pakistan","73.78009","34.64934","0"
"429","Naranjillo, peru","-77.38278","-5.81528","0"
"430","Narmi Khel, pakistan","70.44836","32.86594","0"
"431","Nasrat Khel, pakistan","71.3383","33.59563","0"
"432","Nawab Kot, pakistan","69.64167","25.38611","0"
"433","Nawano, pakistan","62.70639","26.3625","0"
"434","Nazar Banda, pakistan","71.04368","32.90625","0"
"435","Ninacaca, peru","-76.62389","-10.31722","0"
"436","Nokjo, pakistan","66.22209","28.38678","0"
"437","Nok Kundi, pakistan","62.74238","28.82678","0"
"438","Nueva Vizcaya, philippines","121.1497","16.4812","48199"
"439","Occollo, peru","-74.53178","-13.32618","0"
"440","Omas, peru","-76.30283","-12.53906","0"
"441","Ongoy, peru","-73.56722","-13.39605","0"
"442","Pacae, peru","-78.15119","-9.54641","0"
"443","Pacaran, peru","-76.06454","-12.87575","0"
"444","Pacas, peru","-72.1961","-13.6915","0"
"445","Pacca Chang, pakistan","68.3632","26.86792","0"
"446","Pacha, peru","-74.78583","-13.63222","0"
"447","Pachamarca, peru","-73.57577","-13.46045","0"
"448","Pachas, peru","-76.77113","-9.70651","0"
"449","Pacllon, peru","-77.00828","-10.25871","0"
"450","Pacomarca, peru","-74.95842","-14.00461","0"
"451","Pacucha (Apurimac), peru","-73.34361","-13.60889","0"
"452","Pagagawan, philippines","124.76917","7.10556","0"
"453","Pagayawan, philippines","124.35583","7.87111","0"
"454","Paglat, philippines","124.78333","6.7","0"
"455","Palai, pakistan","71.9056","34.88869","0"
"456","Palanan, philippines","122.43004","17.06064","0"
"457","Palcamayo, peru","-75.82413","-11.31664","0"
"458","Palermo, peru","-76.21729","-12.19411","0"
"459","Pallcca, peru","-73.61222","-14.28306","0"
"460","Palmapampa, peru","-75.25412","-10.99304","0"
"461","Palomino, peru","-79.61009","-6.9404","0"
"462","Pambuan, philippines","120.96307","15.32581","0"
"463","Pampa Coris, peru","-74.37084","-12.51488","0"
"464","Pampa de Coris, peru","-74.37084","-12.51488","0"
"465","Pampa de la Quinua, peru","-78.27251","-6.68631","0"
"466","Pampana, peru","-73.96722","-14.08111","0"
"467","Pampanga, philippines","120.58333","15.15","299391"
"468","Pampa Silva, peru","-80.71667","-5.31667","0"
"469","Panao, peru","-75.99333","-9.89778","0"
"470","Pangantukan, philippines","124.63028","8.13222","0"
"471","Panjudero, pakistan","68.1691","27.42913","0"
"472","Panjur, pakistan","73.64691","34.46947","0"
"473","Panti, peru","-74.77257","-12.03187","0"
"474","Paria, peru","-77.51667","-9.48667","0"
"475","Pariahuanca, peru","-77.57","-9.36333","0"
"476","Parwan, pakistan","72.64806","33.13321","0"
"477","Patahuasi, peru","-76.51139","-10.05167","0"
"478","Pateng, philippines","124.993","11.6621","0"
"479","Paucara, peru","-74.6642","-12.72703","0"
"480","Pedro de Huaya, peru","-73.95111","-13.84833","0"
"481","Peer Chhatta, pakistan","67.2946","28.4655","0"
"482","Penarrubia, philippines","120.6519","17.5647","0"
"483","Pera, peru","9.08704","45.51017","9626"
"484","Pewar, pakistan","70.34177","31.30518","0"
"485","Phuleji, pakistan","68.10519","29.17929","0"
"486","Pillao, peru","-76.51833","-10.38639","0"
"487","Pinagbayanan, philippines","121.1545","15.5859","0"
"488","Pinagrealan, philippines","121.062","15.6517","0"
"489","Pindulonan, philippines","124.08472","7.82861","0"
"490","Pinogana, panama","-77.71","8.13","804"
"491","Pio V. Corpuz, philippines","124.05011","11.88377","3191"
"492","Piro Khel, pakistan","71.16286","34.1446","0"
"493","Piscobamba, peru","-77.35864","-8.8652","0"
"494","Pizana, peru","-76.64736","-8.00833","0"
"495","Porongo, peru","-76.38108","-8.33842","0"
"496","Pozorrubio, philippines","120.544","16.111","0"
"497","Pozozo, peru","-79.38321","-6.08753","0"
"498","Pozuzo, peru","-75.4505","-9.67478","0"
"499","Prieto Diaz, philippines","124.19389","13.04167","0"
"500","Progresso, peru","-79.91707","-5.75802","0"
"501","Puente Piedra, peru","-77.06795","-11.89922","0"
"502","Puerto Callao, peru","-73.93333","-5.76667","0"
"503","Pumahuasi, peru","-71.12889","-14.22583","0"
"504","Punchana, peru","-73.17268","-3.60889","0"
"505","Punqui, peru","-73.7107","-13.08733","0"
"506","Punta Arenas, peru","-75.41559","-4.93722","0"
"507","Punum, peru","-70.0199","-15.8422","116552"
"508","Puquina, peru","-71.14159","-16.65011","0"
"509","Putajasa, peru","-74.18333","-14.11667","0"
"510","Puyuhuan, peru","-76.74583","-10.51361","0"
"511","Qadirabad, pakistan","71.65833","30.24861","0"
"512","Qasim Bela, pakistan","71.40389","30.19","0"
"513","Qazi, pakistan","70.92366","30.90695","0"
"514","Quebrada, peru","-77.60083","-9.35111","0"
"515","Querobamba, peru","-73.8892","-13.96913","0"
"516","Queuna, peru","-72.3","-14.15","0"
"517","Quiches, peru","-77.47778","-8.32222","0"
"518","Quilcapata, peru","-71.59643","-15.2176","0"
"519","Quillabamba, peru","-72.78333","-12.81667","0"
"520","Quina, peru","-79.06762","-7.34141","0"
