"","name","DistKM","fake","long","lat.x","lon","lat.y","CityGTD"
"1","abhayapuri",4.96093707526552,1,90.666667,26.333333,90.6393702,26.3707514,"bongaigaondistrict"
"2","abiramam",43.0722947454499,1,78.45,9.466667,78.5012983,9.8527485,"nadustate"
"3","abohar",21.0252283116662,1,74.2,30.14,74.4093258,30.1937521,"kabarwala"
"4","aburoad",5.20487993351275,1,72.783333,24.483333,72.7977232,24.5284406,"panduri"
"5","achalpur",44.6201666783415,1,77.5,21.26,77.7535,20.9347,"sinari"
"6","addanki",24.1081591812126,1,79.983333,15.816667,79.794474,15.698285,"lakkavaram"
"7","adilabad",86.3017606419297,1,78.53,19.68,78.1988335,18.9665688,"siripur"
"8","adoni",78.1012881890339,1,77.27,15.63,76.8201976,16.1855905,"hira"
"9","adra",32.6933900886976,1,86.666667,23.5,86.4996546,23.2482587,"puriliadistrict"
"10","aduturai",14.036035488894,1,79.483333,11.033333,79.3834088,10.9536193,"koilamati"
"11","afzalgarh",39.0638141808897,1,78.683333,29.4,78.4,29.15,"noorpura"
"12","afzalpur",41.662798303994,1,76.35,17.2,76.3579401,17.5763706,"hiroli"
"13","agar",43.7549077757773,1,76.016667,23.7,75.6510381,23.4937408,"nadimarg"
"14","agartala",1.93215593021772,1,91.27,23.84,91.2818815,23.826403,"tripurastate"
"15","agra",18.3492058721416,1,78.05,27.45,77.949593,27.5893062,"matu"
"16","ahmadnagar",33.7863054444108,1,74.74,19.1,74.6488264,19.392678,"arauri"
"17","ahmadpur",39.5711279467926,1,87.7,23.833333,87.899546,23.5269315,"mangalkote"
"18","ahmedabad",1.213629120837,1,72.58,23.03,72.5713621,23.022505,"ahmedabad"
"19","ahraura",16.0621619075675,1,83.016667,25.016667,83.1742791,25.0367397,"baira"
"20","ahwa",68.8058465629173,1,73.683333,20.75,73.2433624,21.2141858,"mashhad"
"21","aizawl",2.04854761971575,1,92.71,23.71,92.7176389,23.727107,"aijal"
"22","aizawl",2.04854761971575,1,92.71,23.71,92.7176389,23.727107,"aizwaltown*"
"23","ajaigarh",35.8524782021704,1,80.266667,24.9,79.9198549,24.8318452,"khajoura"
"24","ajjampur",52.6164405820243,1,76.009444,13.728056,75.5400433,13.853376,"gajanur"
"25","ajmer",2.58340051629228,1,74.64,26.45,74.6452084,26.4728408,"todarmal"
"26","ajra",54.6003961822921,1,74.2,16.116667,73.7654173,15.8583238,"konkan"
"27","akalgarh",15.2834197197525,1,75.883333,29.816667,76.0196069,29.8866525,"zhanewal"
"28","akalkot",15.7367889368561,1,76.216667,17.533333,76.3579401,17.5763706,"hiroli"
"29","akaltara",79.9009489679214,1,82.433333,22.016667,83.0401653,21.5699902,"kotmara"
"30","akbarpur",33.4717969894845,1,79.95,26.383333,80.249805,26.519121,"kalyanpur"
"31","akhnur",7.58924861247932,1,74.733333,32.866667,74.6546816,32.8500444,"dhoob"
"32","akividu",77.9329285631211,1,81.383333,16.6,80.6602264,16.5024399,"nike"
"33","aklera",32.5075168946522,1,76.566667,24.416667,76.782702,24.6336199,"dohni"
"34","akodia",59.8532434549633,1,76.6,23.383333,77.1765548,23.2904215,"dodi"
"35","akola",48.6214265653835,1,77,20.71,76.68,21.03,"sangrampur"
"36","akot",39.2256314544268,1,77.05,21.1,76.68,21.03,"sangrampur"
"37","alampur",62.4944350547232,1,78.7925,26.024444,79.1040432,26.5136064,"hanumantpur"
"38","aland",22.1840000900248,1,76.566667,17.566667,76.3579401,17.5763706,"hiroli"
"39","alangayam",46.6982586334029,1,78.75,12.6,79.0969841,12.8493075,"avarampalayam"
"40","alangudi",52.7089956765514,1,78.983333,10.366667,78.7656078,10.791719,"swaram"
"41","alangulam",59.2225618261634,1,77.5,8.866667,77.1137324,8.4938457,"kattakonda"
"42","alappuzha",3.08337336127247,1,76.33,9.5,76.3577991,9.4960609,"neloura"
"43","alapur",40.1691965047651,1,79.2458,27.9136,79.3469077,28.2648038,"rafiabad"
"44","alawalpur",9.09047450107109,1,75.650833,31.432778,75.6309922,31.3525764,"dada"
"45","aldona",6.97250587942188,1,73.866667,15.583333,73.9210126,15.6179196,"tambda"
"46","alibag",30.3853337898477,1,72.879167,18.641111,72.8211524,18.9100015,"sangrala"
"47","aliganj",34.0033398774544,1,79.183333,27.5,79.02,27.23,"mainaopuri"
"48","aligarh",16.7441899873808,1,78.06,27.89,78.0091925,27.7458122,"bijehara"
"49","alipurduar",16.1533486504731,1,89.53,26.5,89.4765807,26.3623654,"chapaguri"
"50","alirajpur",119.893221227185,1,74.35,22.3,73.1880618,22.2475172,"makarpur"
"51","allahabad",21.6241177043533,1,82.1,25.55,82.3004156,25.6211818,"unchdih"
"52","allahganj",40.6205278783148,1,79.6878,27.5461,80.0981869,27.5705886,"northernindia"
"53","allahganj",40.6205278783148,1,79.6878,27.5461,80.0981869,27.5705886,"uttarpradesh"
"54","allapalli",23.777079378703,1,80.066667,19.416667,80.2767327,19.4968732,"gadchirolidistrict"
"55","almora",20.2348030080926,1,79.666667,29.616667,79.8303746,29.5033544,"dharmari"
"56","alnavar",26.7848501744727,1,74.733333,15.433333,74.5492576,15.2699631,"badgund"
"57","along",58.1523114504439,1,94.766667,28.166667,95.2193856,27.82919,"murkongselek"
"58","alot",31.9372665181636,1,75.55,23.766667,75.6510381,23.4937408,"nadimarg"
"59","alur",95.3125496853404,1,75.983333,12.983333,75.1983113,13.37129,"sunkadamakki"
"60","alwar",45.518103982006,1,76.6,27.56,76.139243,27.5711448,"manda"
"61","alwartirunagari",15.2822699716434,1,77.95,8.6,78.0216792,8.4816699,"sandarpuram"
"62","amalapuram",46.252589487223,1,82.02,16.58,82.230426,16.9454846,"eastgodavariforest"
"63","amalner",84.2819297992299,1,75.06,21.05,74.6861497,20.3748736,"panzan"
"64","amanganj",45.6129196097433,1,80.033333,24.433333,79.9198549,24.8318452,"khajoura"
"65","amanpur",60.1693820449284,1,78.75,27.716667,79.02,27.23,"mainaopuri"
"66","amarkantak",21.4714574045621,1,81.75,22.666667,81.6089873,22.809793,"khati"
"67","amarpatan",33.0528821338086,1,80.983333,24.316667,80.83,24.58,"satnala"
"68","amarpur",16.4326865283408,1,91.644722,23.53,91.7563156,23.4231387,"nutanbazar"
"69","amarwara",35.731696771079,1,79.166667,22.3,78.9381729,22.057437,"chindwara"
"70","ambad",17.4426610731741,1,75.8,19.616667,75.7138884,19.7514798,"maharashtra"
"71","ambagarhchauki",43.2529115609474,1,80.716667,20.783333,80.8986502,21.1346125,"rajnandgaondistrict"
"72","ambah",74.0527439129233,1,78.226111,26.7075,77.7509303,26.1939132,"bagebar"
"73","ambahta",17.4031405742589,1,77.333333,29.85,77.1815867,29.9346429,"chogawan"
"74","ambajogai",59.5051374993828,1,76.38,18.73,76.1377935,18.2446028,"khajala"
"75","ambala",0.67465502909583,1,76.77,30.38,76.7766974,30.3781788,"ambalacity"
"76","ambala",0.67465502909583,1,76.77,30.38,76.7766974,30.3781788,"ambaia"
"77","ambalacantonment",3.92320248961743,1,76.86,30.39,76.8245233,30.3724984,"newjalpaiguri"
"78","ambalasadar",2.90420981934009,1,76.84,30.35,76.8245233,30.3724984,"newjalpaiguri"
"79","ambasamudram",45.0464265176742,1,77.466667,8.7,77.1137324,8.4938457,"kattakonda"
"80","ambikapur",20.3205686075746,1,83.2,23.13,83.1649001,22.9494079,"surguja"
"81","ambur",41.2874732404708,1,78.72,12.8,79.0969841,12.8493075,"avarampalayam"
"82","amet",83.2879210938921,1,73.933333,25.3,74.736462,25.4817609,"kuntwar"
"83","amethi",24.5465701667011,1,81.05,28.016667,80.9180086,28.2047214,"khasawal"
"84","amguri",15.7356961027752,1,94.533333,26.8,94.5366582,26.9419857,"gaurisagar"
"85","amla",20.4967074638552,1,78.116667,21.933333,78.2533102,21.7991828,"parmandal"
"86","amlagora",21.2109352564102,1,87.333333,22.833333,87.3190065,22.642257,"salbani"
"87","amli",2.80227641219968,1,73.016667,20.283333,72.995636,20.26762,"atal"
"88","amloh",12.5260177886216,1,76.2319,30.6084,76.3622814,30.6153754,"tarkhanmajra"
"89","ammapettai",17.8526460448286,1,79.333333,10.8,79.3834088,10.9536193,"koilamati"
"90","amod",24.3342696648912,1,72.9,21.983333,73.123514,22.053042,"kharjan"
"91","amravati",1.82388682343175,1,77.76,20.95,77.7535,20.9347,"sinari"
"92","amreli",44.6099004691771,1,71.22,21.61,71.3505205,21.2260857,"jabal"
"93","amritsar",0.110529297616094,1,74.92,31.45,74.9205,31.4491,"tarantaran"
"94","amroha",0.951009584796561,1,78.46,28.91,78.4673426,28.9043537,"amroh"
"95","amudalavalasa",46.455124190263,1,83.9,18.416667,83.9426753,18.8343861,"gaibas"
"96","amur",20.4747244167668,1,78.283333,18.8,78.1988335,18.9665688,"siripur"
"97","anaimalai",12.5785732577048,1,76.933333,10.583333,77.0481093,10.5773292,"thondamuthur"
"98","anand",37.1731713980547,1,72.95,22.56,73.0980773,22.2538431,"sangma"
"99","anandnagar",38.655114327331,1,83.283333,27.1,83.3731675,26.7605545,"gorakphur"
"100","anandpursahib",1.806126066915,1,76.5,31.25,76.5054652,31.2344015,"anandpursaheb"
"101","anantapur",2.30594902450671,1,77.59,14.7,77.6005911,14.6818877,"ananthapurd"
"102","anantnag",0.173446781051274,1,75.15,33.73,75.1487007,33.7311255,"anantnagtown"
"103","andippatti",17.4196176522998,1,77.633333,9.983333,77.4768115,10.0103658,"theni"
"104","angul",11.2570515351343,1,85.1,20.85,85.0985236,20.9516658,"orissa"
"105","angul",11.2570515351343,1,85.1,20.85,85.0985236,20.9516658,"orissastate"
"106","anjad",110.131692358989,1,75.05,22.033333,75.7669461,22.7713701,"budhaniya"
"107","anjangaon",52.4128055412154,1,77.31,21.16,77.7535,20.9347,"sinari"
"108","anjar",14.2425470279753,1,70.02,23.12,69.901433,23.1872223,"ratnal"
"109","anklesvar",25.8816210146073,1,72.98,21.63,73.2205065,21.566381,"dehli"
"110","ankola",71.9369319347039,1,74.3,14.666667,74.5492576,15.2699631,"badgund"
"111","annamalainagar",38.7592993093665,1,79.733333,11.4,79.75,11.75,"cuddalore"
"112","annavasal",35.8216340015769,1,78.7,10.466667,78.7046725,10.7904833,"tichy"
"113","annavasal",35.8216340015769,1,78.7,10.466667,78.7046725,10.7904833,"tiruchirappalli"
"114","annigeri",32.7438872232971,1,75.433333,15.433333,75.7138884,15.3172775,"karnatakastate"
"115","antu",16.9655242004859,1,81.916667,26.05,82,25.916667,"bella"
"116","anupgarh",103.652609226275,1,73.208611,29.191111,73.8833333,29.9166667,"sriganganagar"
"117","anuppur",28.0861714272949,1,81.683333,23.1,81.422404,23.1780328,"bodari"
"118","anupshahr",35.7980031389247,1,78.266667,28.366667,77.9417391,28.2196199,"shahbaajpur"
"119","ara",0.439475657307922,1,84.66,25.56,84.6603307,25.5560443,"arrah"
"120","arakonam",31.5784246128989,1,79.67,13.08,79.9195995,12.9331232,"sriperumpudur"
"121","arambagh",14.1037756507265,1,87.78,22.88,87.8549755,22.9867569,"bengal"
"122","arambagh",14.1037756507265,1,87.78,22.88,87.8549755,22.9867569,"westbengal"
"123","arang",22.7560374141584,1,81.966667,21.2,81.8995904,21.0043452,"lakhana"
"124","arani",27.3085429254844,1,79.28,12.68,79.0969841,12.8493075,"avarampalayam"
"125","arantangi",63.2341084632122,1,78.983333,10.166667,78.5012983,9.8527485,"nadustate"
"126","araria",31.1743308783693,1,87.52,26.15,87.8178219,26.233541,"goabari"
"127","aravankadu",10.0952803777113,1,76.766667,11.366667,76.6822375,11.3294173,"baramulladistrict"
"128","aravankadu",10.0952803777113,1,76.766667,11.366667,76.6822375,11.3294173,"baramuladistrict"
"129","arcot",26.1669108600515,1,79.33,12.91,79.0969841,12.8493075,"avarampalayam"
"130","arimalam",59.9107130990413,1,78.9,10.266667,78.7656078,10.791719,"swaram"
"131","ariyalur",28.0815020884646,1,79.083333,11.133333,79.1,10.88,"thiruvaiyaru"
"132","arkalgud",99.8294230944614,1,76.056944,12.765,75.6208088,11.9709472,"kannurdistrict"
"133","arki",26.0591065174113,1,76.966667,31.15,76.9899063,30.9158115,"chabal"
"134","arnia",11.8416777443924,1,74.8,32.516667,74.8594853,32.6108195,"bishnah"
"135","aron",36.6858032642077,1,77.416667,24.383333,77.6335659,24.648501,"goondhar"
"136","arsikere",97.8170972699579,1,76.256111,13.313889,75.5400433,13.853376,"gajanur"
"137","arumbavur",29.5446138686694,1,78.733333,11.383333,78.6568942,11.1271225,"tamilnadu"
"138","arumuganeri",14.0619865265124,1,78.116667,8.566667,78.0216792,8.4816699,"sandarpuram"
"139","aruppukkottai",36.33005103498,1,78.09,9.51,77.9060324,9.2370296,"nalli"
"140","arvi",46.143456978526,1,78.233333,20.983333,78.5979595,20.7461727,"bachalor"
"141","asandh",32.0152406886309,1,76.6,29.516667,76.9203709,29.447026,"bholi"
"142","asansol",4.28144451643757,1,87.2,23.6,87.172971,23.570439,"baska"
"143","asarganj",11.0441529687502,1,86.683333,25.15,86.7443219,25.2328269,"asarfi"
"144","ashoknagar",2.84595666367774,1,77.72,24.57,77.702282,24.5899407,"bahirkhedi"
"145","ashta",20.0229547300051,1,74.4,16.95,74.567,16.867,"sangli"
"146","ashti",68.0562800485021,1,76.233333,19.383333,75.7138884,19.7514798,"maharashtra"
"147","asifabad",20.9286933658382,1,79.283333,19.366667,79.4823339,19.3581456,"kagajnagar"
"148","asind",49.1572673430128,1,74.333333,25.733333,74.736462,25.4817609,"kuntwar"
"149","aska",36.8366754448063,1,84.65,19.6,84.7289442,19.2757674,"westmedinipurdistrict"
"150","atarra",62.8346680945477,1,80.566667,25.283333,80.12,25.68,"maduaha"
"151","ateli",60.300472216926,1,76.283333,28.1,76.139243,27.5711448,"manda"
"152","athgarh",28.8661443071248,1,85.616667,20.533333,85.8829895,20.462521,"cuttack"
"153","athmallik",25.411781149917,1,84.533333,20.716667,84.3673483,20.8849556,"tusjar"
"154","athni",19.4507224545206,1,75.066667,16.733333,75.2322867,16.8070444,"kohali"
"155","atmakur",46.0603439871985,1,78.583333,15.883333,78.4830934,15.4785694,"nandiyal"
"156","atmakur",46.0603439871985,1,78.583333,15.883333,78.4830934,15.4785694,"nandyai"
"157","atmakur",46.0603439871985,1,78.583333,15.883333,78.4830934,15.4785694,"nandyaldistrict"
"158","atrauli",39.4018258096701,1,78.283333,28.033333,77.9417391,28.2196199,"shahbaajpur"
"159","atraulia",33.5885640939963,1,82.95,26.333333,82.7036876,26.1270264,"saraipul"
"160","attayyampatti",38.9131074038087,1,78.066667,11.533333,78.4012626,11.6554807,"vazhapadi"
"161","attur",22.524499746617,1,78.6,11.6,78.4012626,11.6554807,"vazhapadi"
"162","aurad",15.3624841307848,1,77.433333,18.25,77.4501182,18.1121326,"mustapur"
"163","auraiya",39.7703091355806,1,79.5,26.47,79.1040432,26.5136064,"hanumantpur"
"164","aurangabad",15.8325434881034,1,84.37,24.75,84.2288384,24.6883196,"malibigha"
"165","auras",17.3033611118571,1,80.516667,26.916667,80.361689,26.8454351,"tikana"
"166","ausa",38.3102988025567,1,76.5,18.25,76.1377935,18.2446028,"khajala"
"167","avanashi",11.9228793554816,1,77.283333,11.2,77.3410656,11.1085242,"tirupatur"
"168","avanigadda",54.3874580057948,1,80.916667,16.016667,80.611367,16.409781,"pedavadlapadu"
"169","ayakudi",19.7399857232176,1,77.55,10.45,77.3726379,10.4179728,"kanmaipattidistrict"
"170","ayodhya",5.98090762548497,1,82.2,26.8,82.15,26.77,"rauzabad"
"171","ayyampettai",9.37537047849371,1,79.183333,10.9,79.1,10.88,"thiruvaiyaru"
"172","azamgarh",17.4259887771763,1,83.18,26.07,83.33,26.15,"jiyanpur"
"173","babai",62.2958251676484,1,77.933333,22.7,77.5050016,23.0987029,"mandideep"
"174","baberu",42.0541060175067,1,80.716667,25.55,80.8099941,25.9200736,"fatahpur"
"175","babina",50.8217391322801,1,78.466667,25.25,78.8410956,24.9430223,"bigha"
"176","babra",34.5338138293017,1,71.3,21.85,71.2012916,22.147979,"kamlapur"
"177","babrala",45.2750103084625,1,78.4,28.266667,77.9417391,28.2196199,"shahbaajpur"
"178","babugarh",8.64932787971208,1,77.85,28.716667,77.8017021,28.6512725,"mahmudpur"
"179","bachhraon",12.6779946425914,1,78.216667,28.933333,78.1856551,29.0444213,"wahabpura"
"180","badami",66.4062068692983,1,75.683333,15.916667,75.7138884,15.3172775,"karnatakastate"
"181","badarpur",12.9996497649135,1,92.6,24.9,92.7271034,24.9183062,"borkhola"
"182","badarwas",35.8864540589714,1,77.566667,24.966667,77.6335659,24.648501,"goondhar"
"183","badhnikalan",4.76229184736275,1,75.283333,30.683333,75.2756139,30.725768,"buttar"
"184","badnawar",62.6549424536987,1,75.216667,23.016667,75.7669461,22.7713701,"budhaniya"
"185","badvel",62.302312867891,1,79.05,14.75,79.1563718,14.1965314,"rijatipet"
"186","bagaha",0.639064067717997,1,84.09,27.1,84.0846513,27.1032171,"babui"
"187","bagalkot",52.0773986367125,1,75.69,16.19,75.8998674,16.6147627,"bijapurdistrict"
"188","bagar",92.8430806807266,1,75.5005,28.1874,76.139243,27.5711448,"manda"
"189","bagasara",50.3696005075773,1,70.95,21.483333,71.3505205,21.2260857,"jabal"
"190","bagepalli",30.97920258704,1,77.793056,13.784722,77.5741212,13.9654177,"bapanpalli"
"191","bageshwar",38.916325408902,1,79.766667,29.85,79.8303746,29.5033544,"dharmari"
"192","bagh",112.211385013066,1,74.766667,22.366667,75.7669461,22.7713701,"budhaniya"
"193","baghdogra",11.0063203294125,1,88.316667,26.7,88.4268741,26.7083818,"simuluguri"
"194","baghdogra",11.0063203294125,1,88.316667,26.7,88.4268741,26.7083818,"simaluguri"
"195","baghdogra",11.0063203294125,1,88.316667,26.7,88.4268741,26.7083818,"siliguri"
"196","baghmara",34.1831571301199,1,88.870556,22.253611,88.575631,22.1127205,"kultali"
"197","bagli",30.8544961706153,1,76.35,22.65,76.0520464,22.6841873,"indeh"
"198","bagula",19.5782565163049,1,88.65,23.316667,88.556531,23.4709656,"nadiadistrict"
"199","bah",57.8633554647237,1,78.5975,26.87,79.02,27.23,"mainaopuri"
"200","bahadurganj",3.67190335227051,1,87.816667,26.266667,87.8178219,26.233541,"goabari"
"201","baharampur",13.9744821715007,1,88.24,24.1,88.3646054,24.0468031,"hazrapara"
"202","baheri",10.2260475330778,1,79.5,28.78,79.5273238,28.8690726,"bhanga"
"203","bahjoi",57.7723756218084,1,78.616667,28.4,78.4673426,28.9043537,"amroh"
"204","bahraich",81.8826717862332,1,81.59,27.58,81.196968,26.9298563,"rasulpur"
"205","bahraich",81.8826717862332,1,81.59,27.58,81.196968,26.9298563,"rasoolpur"
"206","bahraich",81.8826717862332,1,81.59,27.58,81.196968,26.9298563,"rasulpar"
"207","bahsuma",20.4373868333759,1,77.966667,29.216667,77.8681706,29.053813,"sandhan"
"208","bahua",19.3313641680202,1,80.633333,25.85,80.8099941,25.9200736,"fatahpur"
"209","baihar",25.667081804889,1,80.55,22.1,80.7796313,22.0110706,"sakoha"
"210","baikunthpur",27.2593584044424,1,81.416667,24.716667,81.4848785,24.9547532,"nagma"
"211","bailhongal",69.4191898295449,1,74.866667,15.816667,74.5492576,15.2699631,"badgund"
"212","baindur",53.0253729035627,1,74.633333,13.866667,74.8532717,14.295155,"husoor"
"213","bajna",19.4196826952655,1,77.683333,27.9,77.8799592,27.9140582,"kunwarpur"
"214","bakani",67.880845843733,1,76.233333,24.283333,76.782702,24.6336199,"dohni"
"215","bakewar",18.7077121321073,1,79.183333,26.666667,79.1040432,26.5136064,"hanumantpur"
"216","bakhtiyarpur",16.0431469686323,1,85.516667,25.466667,85.494145,25.6100369,"mehnar"
"217","bakloh",13.270240877911,1,75.916667,32.466667,75.9085792,32.3471978,"sadwan"
"218","bakreswar",39.8872929920929,1,87.366667,23.883333,87.172971,23.570439,"baska"
"219","balaghat",1.47969100928757,1,80.18,21.8,80.1838293,21.812876,"bakuliaghat"
"220","balangir",38.1419444694067,1,83.5,20.71,83.1903543,20.8941414,"khuripani"
"221","balapur",41.2252797238773,1,76.766667,20.666667,76.68,21.03,"sangrampur"
"222","balarampur",7.59302760033113,1,86.216667,23.116667,86.2133085,23.1851591,"ghatbera"
"223","balasinor",73.1093611162508,1,73.333333,22.95,72.6209841,22.9762443,"sailya"
"224","baldeogarh",30.9872005199006,1,79.0681,24.755,78.8410956,24.9430223,"bigha"
"225","baleshwar",0.939407983730304,1,86.95,21.49,86.942658,21.4949767,"balasore"
"226","bali",57.8590381357101,1,73.283333,25.183333,73.0287209,24.7154238,"basantgarh"
"227","balichak",6.60450895267359,1,87.55,22.366667,87.506813,22.4107604,"kaluchak"
"228","ballarpur",26.727030087425,1,79.35,19.85,79.4749587,19.6395428,"dhanora"
"229","ballia",0.214767144006087,1,84.15,25.76,84.1487319,25.7584381,"balia"
"230","balod",49.5745889431039,1,81.204722,20.73,81.3468167,20.3026941,"markatlola"
"231","baloda",66.4525178086137,1,82.483333,22.15,82.3343375,22.7338949,"karimati"
"232","balodabazar",56.7353042714956,1,82.166667,21.666667,82.5050529,21.2638906,"sarkanta"
"233","balotra",48.0588775793985,1,72.23,25.83,71.9104934,26.1537233,"sohara"
"234","balrampur",73.1918488047385,1,82.18,27.43,82.15,26.77,"rauzabad"
"235","balugaon",8.01433377433026,1,85.1,20.166667,85.023346,20.1654348,"nayagarhdistrict"
"236","balurghat",32.3426246949556,1,88.77,25.23,88.5099908,25.4014266,"belbari"
"237","bambolim",7.10699191771792,1,73.85,15.45,73.8440398,15.3860329,"vasco"
"238","bamora",52.0453383983174,1,78.0909,24.0552,78.5258423,24.3033693,"maltoha"
"239","banapur",19.0996301511269,1,85.183333,19.783333,85.1233,19.6204361,"keshpur"
"240","banat",27.3896455093052,1,77.35,29.466667,77.1643337,29.280618,"boda"
"241","banavar",83.5992373628531,1,76.168333,13.413611,75.5400433,13.853376,"gajanur"
"242","banda",31.4073167968853,1,80.33,25.47,80.12,25.68,"maduaha"
"243","bandikui",71.5861749524241,1,76.566667,27.05,76.139243,27.5711448,"manda"
"244","bandipur",2.07886557688533,1,74.65,34.416667,74.6674174,34.4286202,"bandipore"
"245","bandipur",2.07886557688533,1,74.65,34.416667,74.6674174,34.4286202,"bandiporatown"
"246","bandora",13.2546286578007,1,73.966667,15.4,73.8440398,15.3860329,"vasco"
"247","banganapalle",32.2459936627429,1,78.233333,15.316667,78.4830934,15.4785694,"nandyaldistrict"
"248","banganapalle",32.2459936627429,1,78.233333,15.316667,78.4830934,15.4785694,"nandyai"
"249","banganapalle",32.2459936627429,1,78.233333,15.316667,78.4830934,15.4785694,"nandiyal"
"250","bangaon",7.46306482702834,1,88.83,23.05,88.8706944,23.1058904,"sootia"
"251","bangarapet",52.1752929668365,1,78.2,12.966667,77.7216008,13.0149699,"bharathinagar"
"252","bangarmau",15.6272093276514,1,80.216667,26.9,80.361689,26.8454351,"tikana"
"253","banihal",2.32606402908994,1,75.2,33.416667,75.1939345,33.4370131,"banhihal"
"254","banjar",42.6561832372383,1,77.35,31.633333,76.9153281,31.5356306,"mahadev"
"255","banka",16.5891638413176,1,86.916667,24.883333,86.9273532,25.032775,"amapurtown"
"256","banki",23.1747538108034,1,85.533333,20.383333,85.5213115,20.1743079,"masania"
"257","bankura",14.8455961261944,1,87.07,23.24,87.0111932,23.11747,"laudha"
"258","banmankhi",37.5101053057626,1,87.183333,25.883333,87.5420579,25.7871464,"gulabbagh"
"259","banposh",5.64258843771166,1,84.8,22.25,84.8535844,22.260423,"rourkela"
"260","bansda",48.3367535932612,1,73.366667,20.75,72.9520348,20.9467019,"navasar"
"261","bansdih",15.4223701326268,1,84.216667,25.883333,84.1487319,25.7584381,"balia"
"262","bansgaon",14.2040238477655,1,83.348056,26.558611,83.4683562,26.4898807,"bhatpar"
"263","bansi",64.0407641870922,1,82.933333,27.183333,83.3731675,26.7605545,"gorakphur"
"264","banswada",24.623727930334,1,77.883333,18.383333,77.9163886,18.6035506,"sangam"
"265","banswara",40.4500481870259,1,74.44,23.54,74.8317052,23.4859847,"sarwan"
"266","bantva",38.6930612578107,1,70.068889,21.486389,70.4394719,21.5294789,"ogaad"
"267","bapatla",57.3352403915869,1,80.47,15.91,80.611367,16.409781,"pedavadlapadu"
"268","baramati",17.981569615544,1,74.58,18.15,74.4935913,18.2899093,"karkel"
"269","baramula",0.880258685071121,1,74.35,34.2,74.3528822,34.2075656,"baramullah"
"270","baramula",0.880258685071121,1,74.35,34.2,74.3528822,34.2075656,"baramullatown"
"271","baramula",0.880258685071121,1,74.35,34.2,74.3528822,34.2075656,"baramulla"
"272","baramula",0.880258685071121,1,74.35,34.2,74.3528822,34.2075656,"baramulav"
"273","baran",57.3542164110429,1,76.51,25.1,76.2261852,25.5489065,"laban"
"274","barauli",22.5620759010849,1,84.583333,26.4,84.5981913,26.6031974,"paharpur"
"275","baraut",22.0760933573527,1,77.26,29.1,77.1643337,29.280618,"boda"
"276","barbigha",26.0808967001884,1,85.733333,25.216667,85.8742095,25.0192283,"lohan"
"277","barbil",2.71040461946851,1,85.4,22.12,85.3789642,22.1053397,"bairabil"
"278","barddhaman",0.852854900039191,1,87.86,23.24,87.8614793,23.2324214,"bardhaman"
"279","barddhaman",0.852854900039191,1,87.86,23.24,87.8614793,23.2324214,"burdwan"
"280","bareilly",12.2308597754081,1,79.41,28.36,79.3469077,28.2648038,"rafiabad"
"281","bargarh",14.8969001733986,1,83.61,21.34,83.4883578,21.411557,"badtunda"
"282","barghat",54.0880158377134,1,79.716667,22.033333,80.1838293,21.812876,"bakuliaghat"
"283","bargur",51.0721339236764,1,78.366667,12.55,78.4879809,12.1040054,"kurumbatti"
"284","barh",26.4032705200086,1,85.716667,25.483333,85.494145,25.6100369,"mehnar"
"285","barhi",31.5114103525733,1,85.416667,24.3,85.2968171,24.5624776,"gurpa"
"286","barhiya",30.3927662575842,1,86.033333,25.283333,86.1917035,25.0498751,"basuachak"
"287","bari",52.7272851639219,1,77.6,26.65,77.7509303,26.1939132,"bagebar"
"288","baripada",32.7974483735008,1,86.73,21.95,86.4187308,22.0086978,"mayurbhanj"
"289","barisadri",82.192072332678,1,74.466667,24.416667,73.6609791,24.3388576,"guman"
"290","barjora",18.9113322170384,1,87.283333,23.433333,87.172971,23.570439,"baska"
"291","barkakana",10.7357041188907,1,85.483333,23.616667,85.543195,23.6963884,"digwar"
"292","barkhera",19.9490772756721,1,79.8,28.45,79.8,28.63,"pilibhut"
"293","barkot",41.1193653389571,1,78.2,30.816667,77.9124605,30.5413483,"dallin"
"294","barmer",68.6894804346949,1,71.39,25.75,71.9104934,26.1537233,"sohara"
"295","barnala",24.7622793777944,1,75.54,30.39,75.6755215,30.2000946,"longowal"
"296","barpali",25.4122590738014,1,83.583333,21.2,83.4883578,21.411557,"badtunda"
"297","barpathar",11.7401306284259,1,93.866667,26.3,93.8669048,26.1940345,"serapathar"
"298","barpeta",0.369272678936031,1,91,26.316667,91,26.32,"barpetad"
"299","barpeta",0.369272678936031,1,91,26.316667,91,26.32,"barpettad"
"300","barsana",47.1463156071827,1,77.383333,27.65,77.8513786,27.7362406,"baksa"
"301","barsi",16.0632805777867,1,75.69,18.24,75.8359645,18.2801747,"ghari"
"302","baruni",30.393520105187,1,85.98,25.48,86.026389,25.751111,"rosera"
"303","barwadih",25.694243823242,1,84.116667,23.833333,84.3542049,23.7555791,"latehardistrict"
"304","barwaha",46.2353158452534,1,76.05,22.266667,76.0520464,22.6841873,"indeh"
"305","barwala",35.3392455581985,1,75.916667,29.383333,75.851943,29.069596,"bhagana"
"306","barwani",121.028518254906,1,74.9,22.033333,75.7669461,22.7713701,"budhaniya"
