"","CityGTD","DistKM","fake","long","lat.x","name","X","lon","lat.y"
"182","sidiabdelaziz",11.9460919700493,1,5.97,36.77,"assiqfah",1202,6.0526981,36.8546552
"94","kangan",12.2241653447922,1,74.7783,34.22992,"srinagar",437,74.9048006,34.2632158
"116","launion",12.2566439828489,1,-86.32,13.68,"sanfernando",1455,-86.2793652,13.7834155
"31","bongo",12.3380167380451,1,101.87172,6.07239,"bansungaipadi",1091,101.7751709,6.1281382
"195","thirukkovil",12.4488984120174,1,81.850551,7.227862,"akkaraipattu",1671,81.8524882,7.1153122
"141","nilaveli",12.9404122326857,1,81.22,8.58,"trincomalee",1662,81.1885293,8.6927331
"112","lakaro",13.4118292984366,1,71.15,34.87,"asadabad",465,71.2963889,34.8777778
"2","abisinia",13.8839140253215,1,-85.75,13.42,"elcua",1438,-85.7794791,13.29787
"76","gihanga",13.922751311863,1,29.39,-3.1,"bubanza",410,29.3061576,-3.193543
"209","waghaz",13.9276084250726,1,71.15,34.87,"asadabad",1171,71.2027778,34.9877778
"113","lamlai",13.9660955095308,1,93.94,24.79,"imphal",911,94.0497462,24.8665864
"106","laalam",13.9892906302319,1,5.5393,36.48994,"baborville",1191,5.4410924,36.587981
"63","elcarrizal",13.9912530451278,1,-89.05,14.18,"sanfranciscomorazan",881,-88.9204311,14.1768739
"79","hammamrigha",14.0844570082331,1,2.41,36.51,"hajut",1187,2.4,36.383333
"210","westbengal",14.1037756507265,1,87.78,22.88,"arambagh",1358,87.8549755,22.9867569
"149","paddock",14.4489745400482,1,30.37,-30.85,"margate",1065,30.28507,-30.74225
"64","elespino",14.5509540697986,1,-86.17,13.55,"sanjuanderiococo",970,-86.1382366,13.6777992
"145","nuwakot",14.698694473235,1,83.99,28.22,"pokhara",1433,83.8724825,28.1378529
"58","durbaba",14.829744115383,1,70.70778,34.12583,"markazewoluswaliyeachin",791,70.859562,34.0818733
"187","sumapaz",14.9278911023202,1,-74.49,3.98,"cabrera",865,-74.4168381,3.8667531
"90","jisrdiyala",15.1219858246015,1,44.44,33.33,"baghdad",367,44.5407761,33.2231139
"67","elzapote",15.2095853768385,1,-90.02,13.85,"sanfranciscomenendez",419,-90.0314865,13.7129867
"192","tangi",15.3108936346492,1,68.42096,33.55391,"ghazni",1170,68.261078,33.5203055
"189","surankot",15.3264421891725,1,74.38031,33.54228,"thannamandi",920,74.2634159,33.6398695
"61","elaouana",16.0357269030233,1,5.76671,36.82055,"jijel",280,5.6,36.766667
"96","karainagar",16.4058689044515,1,80.01,9.67,"jaffna",1077,79.8828828,9.7480738
"11","assans",16.449397483835,1,76.3,29.31,"jind",906,76.4693225,29.3109605
"93","kalkudah",16.8823335550914,1,81.6038,7.7782,"eravurtown",1653,81.5541579,7.9226008
"169","riolempa",17.0611521465668,1,-88.95,13.35,"sanluislaherradura",887,-88.8270854,13.253613
"205","valachchenai",18.075340526189,1,81.6038,7.7782,"eravurtown",392,81.5246705,7.9213276
"204","vaishali",18.4114624518511,1,85.183333,25.866667,"patna",1356,85.080556,26.004444
"34","cabana",18.7861974100845,1,-70.15,-15.68333,"atuncolla",258,-70.3219334,-15.6505624
"20","ballygawley",19.1202614718386,1,-6.75,54.52,"dungannon",266,-7.02819,54.46275
"8","alhadid",19.1290051281815,1,43.87,34.2,"samarra",925,43.8166667,34.3666667
"119","lima",19.3861009984294,1,-86.05,12.83,"sebaco",253,-86.195278,12.931944
"42","ciskei",19.5760887147707,1,26.79,-32.07,"ekuphumleni",757,26.60889,-31.9842
"154","pitigala",19.6421984240898,1,80.12708,6.48088,"horawalajunction",1665,80.2377078,6.3419553
"86","jamaare",19.6634861045652,1,9.92,11.49,"disina",1471,9.929722,11.6675
"48","dawr",20.1047533184583,1,43.68,34.61,"tikrit",555,43.798333,34.4575
"55","dowr",20.1047533184583,1,43.68,34.61,"tikrit",244,43.798333,34.4575
"30","biopiodam",20.2834604617392,1,13.55,-12.43,"catumbela",343,13.7319338,-12.4706144
"101","kolpur",20.4321117371906,1,67.33,29.87,"mach",723,67.121834,29.9027
"179","segouia",20.6584028767163,1,-74.7,7.07,"segovia",662,-74.75,7.25
"180","sergovia",20.6584028767163,1,-74.7,7.07,"segovia",413,-74.75,7.25
"105","kurunegalaregion",20.7907761123467,1,80.04,7.47,"kuliyapitiya",264,80.1875065,7.5869294
"173","sanjosedelavega",20.8389310159876,1,-85.14,12.8,"bocanadepaiwas",1465,-85.2935849,12.6870681
"161","qades",22.7725691730697,1,63.12891,34.98735,"qalainaw",636,63.3402432,34.8785113
"183","sidichaib",23.0102145739757,1,-0.57,34.8,"talag",827,-0.548611,34.593333
"46","dahanaighuri",23.8582134594437,1,68.71512,35.94458,"pulekhumri",789,68.6678026,35.7330359
"147","ouedchorfa",24.0616688148508,1,2.77,36.27,"medea",1196,2.516667,36.2
"69","fika",24.3454496067411,1,11.34,11.07,"nafada",992,11.307778,11.287778
"199","tomslake",24.9992427318109,1,-120.24,55.76,"dawsoncreek",845,-120.076197,55.555446
"139","ndwedwe",25.7991339796778,1,31.2,-29.54,"durban",1064,30.9417368,-29.4839492
"186","spinghar",27.2193442455737,1,66.90833,32.10575,"qalat",1168,66.9783333,32.3438889
"170","rutshuru",27.7396934976308,1,29.68,-1.28,"kisoro",288,29.45,-1.183333
"133","mizan",30.2057234955563,1,66.89,32.11,"qalategilzay",1151,66.570016,32.1156624
"153","pezu",31.9347356874451,1,70.97,32.11,"paharpur",1513,70.7332019,32.3159305
"148","pachirwaagam",32.1477073180521,1,70.07,34.3,"hugyani",803,70.2884528,34.0740905
"14","baaj",32.6163492478949,1,41.86,36.32,"sinjar",305,41.716667,36.05
"23","battagram",32.6572341114971,1,73.22,34.43,"baffa",994,73.0257691,34.6766584
"197","tirah",32.8305921310645,1,70.7,34.12,"acin",576,70.5136496,33.8679869
"172","sanjacinto",33.1934620651231,1,-78.21,-9.44,"casma",1560,-78.2809879,-9.148289
"142","nuapada",34.2338212418298,1,82.2512,20.97586,"khamharia",913,82.5333,20.8167
"211","wuchabibi",34.654944936083,1,69.17,32.96,"orgun",1013,69.5406478,32.9579865
"19","balcad",34.6711698942928,1,45.33,2.05,"mogadishu",475,45.3862889,2.3583953
"126","mangochar",35.8644134952966,1,66.58,29.03,"kalat",1508,66.6384845,29.3494768
"216","zangabad",36.8429151237456,1,65.69,31.61,"qandahar",645,65.35,31.45
"177","sarab",37.9049971500138,1,67.34516,34.26545,"coolurhajo",807,67.469147,33.939667
"158","puertolibertador",39.4190443726206,1,-75.38,8.1,"laapartada",231,-75.671242,7.893227
"164","qurnah",41.3508401736166,1,47.73,30.73,"alharitah",1382,47.4395308,31.0062791
"137","naal",41.4414470098992,1,66.6,27.8,"khuzdar",1003,66.1980438,27.6906341
"104","kurram",43.1006212313982,1,66.88,30.33,"karak",724,66.515556,30.1042
"157","pucayacu",48.5709601320795,1,-76.41,-8.42,"uchiza",1556,-76.1218479,-8.7525806
"163","qaysar",50.7834445380236,1,64.77,35.93,"maymanah",806,64.4318916,35.5646007
"36","cangallo",51.733768499553,1,-74.22,-13.17,"ayacucho",580,-74.128227,-13.6289
"85","j&k",55.8211712422727,1,-65.69697,-22.72049,"abrapampa",685,-66.2367172,-22.6633212
"3","aceh",57.3149393357405,1,96.69,5.21,"bireun",690,96.7493993,4.695135
"41","chilas",57.682825372861,1,74.29,35.92,"gilgit",996,74.0887576,35.426728
"4","aguaytia",59.9634119281255,1,-75.99,-9.29,"tingomaria",579,-75.5075,-9.036944
"39","cayara",62.5034979289598,1,-73.43,-13.65,"talavera",1016,-73.988056,-13.796667
"80","huancapi",66.7403725639702,1,-74.22,-13.17,"ayacucho",317,-74.0667302,-13.7543026
"38","castrovirreyna",67.2413655508837,1,-74.99,-12.79,"huancavelica",1533,-75.4344727,-13.2136265
"81","huancasancos",68.9569955510415,1,-75.21,-14.51,"riogrande",740,-74.7143269,-14.116516
"40","ceelbarde",71.966050862853,1,43.87,4.1,"xuddur",385,43.9436788,4.7465849
"57","dungu",107.351053176918,1,28.39549,4.57213,"yambio",233,28.566667,3.616667
"206","venda",205.895797223048,1,19.9,-11.79,"luena",282,19.966667,-13.65
