"","merge","lng","lat","population"
"61","Assam, india","91.7458","26.1844","899094"
"62","Assam State, india","91.7458","26.1844","899094"
"63","Asturias, nicaragua","-85.89707","13.2431","0"
"64","Ataikula, bangladesh","88.92157","24.69451","0"
"65","Aucayacu, peru","-76.11315","-8.93139","0"
"66","Awaran, pakistan","65.2312","26.4555","0"
"67","Awjah, iraq","43.73333","34.53333","0"
"68","Ayn Al Hulwah, lebanon","35.38167","33.54694","0"
"69","Azizabad, afghanistan","62.34135","33.36308","0"
"70","Azores, portugal","-25.66667","37.73333","20056"
"71","Baaj, iraq","41.71632","36.0426","0"
"72","Baghaichhari, bangladesh","92.03895","23.32875","0"
"73","Baghlia, algeria","3.85722","36.81694","0"
"74","Baguio City, philippines","120.59306","16.41639","272714"
"75","Bajoga, nigeria","11.43135","10.8509","0"
"76","Bak, afghanistan","70.05","33.5","0"
"77","Baksa, india","91.72227","26.6478","0"
"78","Bakwa, afghanistan","62.94611","32.23556","0"
"79","Balad Ruz, iraq","44.79472","33.70111","0"
"80","Baliki, philippines","124.54889","7.13111","0"
"81","Banadia, colombia","-71.85","6.9","0"
"82","Bani Jamra, bahrain","50.45972","26.20972","0"
"83","Bani Saad, iraq","44.5461","33.5706","0"
"84","Banke, nepal","81.61667","28.03333","0"
"85","Banki, nigeria","14.02014","11.66207","0"
"86","Bara, nepal","84.98333","27.16667","0"
"87","Bara, mali","0.3245","15.8071","0"
"88","Baramulla District, india","74.47219","34.28787","63035"
"89","Bardiya, nepal","81.3536","28.30058","0"
"90","Bargi Matal, afghanistan","71.34339","35.67283","0"
"91","Barwana, iraq","42.38882","34.09579","0"
"92","Bastar, india","82.02331","19.0836","76465"
"93","Bataan Province, philippines","120.46416","14.87314","66670"
"94","Bati Kot, afghanistan","70.72738","34.24563","0"
"95","Battagram, pakistan","73.02329","34.67719","0"
"96","Bazai, pakistan","67.14722","30.25917","0"
"97","Behsud, afghanistan","67.90567","34.3436","0"
"98","Beit Yahoun, lebanon","35.4225","33.15917","0"
"99","Belbari, nepal","87.41556","26.66559","0"
"100","Belpahari, india","86.76426","22.63207","0"
"101","Ben Choud, algeria","3.88035","36.86318","0"
"102","Bengo Province, angola","13.66425","-8.57848","28224"
"103","Beni Bouateb, algeria","1.58959","36.04981","0"
"104","Berne, switzerland","7.44744","46.94809","121631"
"105","Betoyes, colombia","-71.55881","6.49165","0"
"106","Bigha, india","85.7332","25.21855","41758"
"107","Bihar State, india","85.52374","25.19729","244230"
"108","Bijapur district, india","75.71537","16.82442","271064"
"109","Bilis Qooqaani, somalia","41.7141","0.2837","0"
"110","Bingol Province, turkey","40.49389","38.88472","80568"
"111","Bint Jbeil, lebanon","35.43333","33.11944","0"
"112","Bishenpur, india","93.76095","24.62817","0"
"113","Bishkan, iraq","44.29139","34.07222","0"
"114","Bitlis Province, turkey","42.10784","38.40115","46111"
"115","Bo Ngo, thailand","101.72147","6.17031","0"
"116","Bongo, angola","17.2","-8.11667","0"
"117","Bordj Menaiel, algeria","3.7173","36.74328","0"
"118","Buale, somalia","42.03472","4.62722","0"
"119","Buenavista, peru","-76.95821","-10.07422","0"
"120","Buena Vista, guatemala","-91.03333","14.51667","0"
"121","Buena Vista, nicaragua","-86.01209","11.72589","0"
"122","Buldon, philippines","124.37139","7.50972","0"
"123","Buni Yadi, nigeria","12.00852","11.27441","0"
"124","Cagwait, philippines","126.30111","8.91861","0"
"125","Camalig, philippines","123.6543","13.1821","0"
"126","Candelaria, honduras","-86.93333","13.7","0"
"127","Candelaria, guatemala","-89.78333","14.6","0"
"128","Canete, peru","-76.38528","-13.07556","25517"
"129","Cangallo, peru","-74.14389","-13.62861","0"
"130","Cano Negro, colombia","-74.34778","5.96167","0"
"131","Cantabria (Province), spain","-3.80444","43.46472","182700"
"132","Cap Djinet, algeria","3.72306","36.87806","0"
"133","Caqueta, colombia","-75.60623","1.61438","130337"
"134","Carhuanca, peru","-73.75058","-13.75691","0"
"135","El Carmen, colombia","-75.12023","9.7174","47957"
"136","El Carmen, guatemala","-90.23333","15.15","0"
"137","Casamance, senegal","-16.27194","12.58333","159778"
"138","Cassoalala, angola","14.38453","-9.51941","0"
"139","Cayara, peru","-73.72299","-13.56372","0"
"140","Cerro Grande, nicaragua","-86.2178","11.72279","0"
"141","Cerro Grande, colombia","-74.71622","9.76778","0"
"142","Chaclacayo, peru","-76.7675","-11.98278","0"
"143","Chaharikar, afghanistan","69.17139","35.01361","53676"
"144","Chainpur, india","84.40353","25.99547","0"
"145","Chainpur, nepal","81.19352","29.56228","0"
"146","Chalandri, greece","23.80068","38.02369","74192"
"147","Chalhuanca, peru","-73.23083","-14.30056","0"
"148","Chamalang, pakistan","69.44567","30.1731","0"
"149","Chamkani, afghanistan","69.81671","33.80298","0"
"150","Chamkani, pakistan","71.64924","34.00712","0"
"151","Chanae, thailand","101.69869","6.12794","0"
"152","Chandel, india","94.10137","24.03414","0"
"153","Chaparhar, afghanistan","70.3618","34.27737","0"
"154","Charbagh, pakistan","72.39002","34.17377","0"
"155","Charkh, afghanistan","61.61901","31.77894","0"
"156","Chavin, peru","-77.17758","-9.57908","0"
"157","Chawkay, afghanistan","66.61086","31.70761","0"
"158","Cheddikulam, srilanka","80.3138","8.6659","0"
"159","Chemtal, afghanistan","66.80325","36.67818","0"
"160","Cherchell, algeria","2.19083","36.605","0"
"161","Chilas, pakistan","74.10352","35.41172","0"
"162","Chirang, india","90.70298","26.49588","12990"
"163","Cho-Airong, thailand","101.81128","6.22553","0"
"164","Chora, pakistan","68.55772","26.14754","0"
"165","Chorrillos, peru","-76.43333","-12.15","0"
"166","Chupamarca, peru","-75.55222","-12.96583","0"
"167","Chupol, guatemala","-91.05","14.85","0"
"168","Churcampa, peru","-74.65668","-12.5699","0"
"169","Codazzi, colombia","-73.23558","10.03672","51478"
"170","Coggia, france","8.75905","42.1213","737"
"171","Collo, algeria","6.56099","37.00717","0"
"172","Conca, france","9.32922","41.7344","808"
"173","Concepcion, nicaragua","-86.18976","11.93711","6946"
"174","Corcona, peru","-76.57764","-11.90827","0"
"175","Curgos, peru","-77.89352","-7.63118","0"
"176","Currulao, colombia","-76.64237","8.01949","0"
"177","Dadaab, kenya","40.31055","0.05287","0"
"178","Dair, bahrain","50.62361","26.28417","0"
"179","Damagum, nigeria","11.33548","11.67819","0"
"180","Damour, lebanon","35.45639","33.73","0"
"181","Dand, afghanistan","65.683","31.61483","0"
"182","Dangam, afghanistan","71.41935","34.99249","0"
"183","Dantewada, india","81.25827","18.63649","19053"
"184","Dantewara, india","81.34913","18.88836","0"
"185","Daquq, iraq","44.44907","35.13923","0"
"186","Darra Pezu, pakistan","70.73452","32.32174","0"
"187","Dasht, pakistan","66.31458","28.60859","0"
"188","Datta Khel, pakistan","69.76169","32.90691","0"
"189","Asuncion, paraguay","-57.63591","-25.30066","1482200"
"190","Calinan, philippines","125.45649","7.18435","0"
"191","Dawlat Shah, afghanistan","70.07102","34.9504","0"
"192","Dawr, iraq","43.79341","34.45597","0"
"193","Dehak, afghanistan","68.65333","33.47472","0"
"194","Delaram, afghanistan","63.42678","32.16434","0"
"195","Deniyaya, srilanka","80.5515","6.3461","0"
"196","Dera Allah Yar, pakistan","68.35032","28.37473","0"
"197","Dera Murad Jamali, pakistan","68.22308","28.54657","0"
"198","Dhading, nepal","84.9283","27.86424","0"
"199","Dhalai district, india","92.84785","24.60117","0"
"200","Dhanukha, nepal","86.08285","26.82719","0"
"201","Dibis, iraq","43.63085","36.22711","0"
"202","Dinaig, philippines","124.315","7.02556","0"
"203","Djebahia, algeria","3.75877","36.47641","0"
"204","Do Abi, afghanistan","70.55919","37.27139","0"
"205","Doda (District), india","75.54611","33.14875","17748"
"206","Dondo, angola","15.48333","-7.56667","0"
"207","Dur Baba, afghanistan","70.92999","34.03971","0"
"208","Dwahmande, afghanistan","69.62033","33.4695","0"
"209","East Champaran, india","84.91922","26.65738","112144"
"210","East Garo Hills, india","90.6168","25.4955","0"
"211","East Garo Hills district, india","90.6168","25.4955","0"
"212","El Agustino, peru","-76.98901","-12.04263","0"
"213","El Amatillo, guatemala","-88.95","15.55","0"
"214","El Ancer, algeria","6.15721","36.79885","0"
"215","El-Aouana, algeria","5.59993","36.77513","0"
"216","El Bluff, nicaragua","-83.68645","11.99159","0"
"217","El Callao, peru","-77.11814","-12.05659","813264"
"218","El Carrizal, honduras","-88.23333","15.13333","0"
"219","Elephant Pass, srilanka","80.4049","9.5242","0"
"220","El Espino, nicaragua","-86.71667","13.45","0"
"221","El Guabo, nicaragua","-85.55227","12.30556","0"
"222","El Guapinol, nicaragua","-86.56991","12.75273","0"
"223","Elizalde, spain","-1.86129","43.29828","0"
"224","El Jicaro, honduras","-86.71667","13.83333","0"
"225","El Jocote, nicaragua","-86.20587","12.86457","0"
"226","El Jocote, honduras","-86.78333","13.48333","0"
"227","El Limon, nicaragua","-86.73795","12.75067","0"
"228","El Mango, colombia","-75.42947","9.55632","0"
"229","El Naranjo, nicaragua","-85.81176","12.9127","0"
"230","El Naranjo, guatemala","-90.53333","14.65","0"
"231","El Nispero, nicaragua","-86.12497","11.68139","0"
"232","El Sauce, guatemala","-89.28333","15.53333","0"
"233","El Wak, kenya","40.93495","2.81463","0"
"234","El Zapote, nicaragua","-87.3","12.56667","0"
"235","El Zapote, guatemala","-90.86667","14.38333","0"
"236","Embilipitiya, srilanka","80.84889","6.34389","0"
"237","Erez, israel","34.56661","31.56024","0"
"238","Erzurum Province, turkey","41.27694","39.90861","420691"
"239","Faisalabad, pakistan","73.08333","31.41667","2506595"
"240","Faizabad, india","82.13292","26.77691","153047"
"241","Ferozepore District, india","74.61311","30.92574","102130"
"242","Figari, france","9.1295","41.4882","0"
"243","Fika, nigeria","11.30772","11.28674","0"
"244","Fiumorbu, france","9.40063","41.98655","0"
"245","Fort-de-France, ","-61.07334","14.60892","89995"
"246","Fort Victoria, zimbabwe","30.82766","-20.06373","76290"
"247","Gadap, pakistan","66.48472","29.37639","0"
"248","Gadchiroli, india","80.22778","18.84078","0"
"249","Gajapati, india","83.87137","18.85477","0"
"250","Galdacano, spain","-2.83333","43.23333","29226"
"251","Gandara, srilanka","80.6","5.93333","0"
"252","Garmsir, afghanistan","64.2","31.11667","0"
"253","Garo Hills, india","90.20239","25.51421","63645"
"254","Nahal Oz, israel","34.49782","31.47319","0"
"255","Ghalanai, pakistan","71.39825","34.32114","0"
"256","Ghanikhel, afghanistan","69.66142","34.84303","0"
"257","Ghaziabad, afghanistan","70.10487","34.82243","0"
"258","Ghazi Abad, pakistan","66.4285","28.5508","0"
"259","Ghaziyeh, lebanon","35.36632","33.51863","0"
"260","Ghorahi, nepal","82.48789","28.04595","0"
"261","Gihanga, burundi","29.3068","-3.194","0"
"262","Gilo Settlement, israel","35.19062","31.73003","0"
"263","Gitenga, burundi","29.3942","-3.5302","0"
"264","Goalpara district, india","90.62634","26.17668","50759"
"265","Goyllarisquizga, peru","-76.40944","-10.47389","0"
"266","Gozarah, afghanistan","63.16842","34.34747","0"
"267","El Porvenir, mexico","-98.36667","24.85","0"
"268","El Porvenir, nicaragua","-86.05652","11.73945","0"
"269","Gurdaspur District, india","75.20278","31.81861","145468"
"270","Habhab, iraq","44.50659","33.78406","0"
"271","Hadid, iraq","44.80004","33.84935","0"
"272","Hadid, chad","21.66667","13.45","0"
"273","Hafriyah, iraq","44.71525","34.72735","0"
"274","Hakkari Province, turkey","43.74083","37.57444","77699"
"275","Hakmana, srilanka","80.8","7.31667","0"
"276","Hammam al-Alil, iraq","43.25966","36.16417","0"
"277","Hammam Righa, algeria","2.39889","36.37972","0"
"278","Hamra, israel","35.41667","32.2","0"
"279","Hamra, iraq","44.31854","33.30262","0"
"280","Hargeisa, somalia","44.065","9.56","477876"
"281","Haswah, iraq","44.12461","32.67764","0"
"282","Hawijah, iraq","44.38333","34.01667","0"
"283","Hazarganji, pakistan","66.1615","27.4955","0"
"284","Hesarak, afghanistan","69.04038","33.99831","0"
"285","Hospitalet, spain","2.10028","41.35967","257038"
"286","Houla, lebanon","35.515","33.20917","0"
"287","Howrah, india","88.31857","22.57688","1027672"
"288","Huamanga, peru","-74.22321","-13.15878","140033"
"289","Huancapi, peru","-74.03333","-13.78333","0"
"290","Huancaraylla, peru","-74.09814","-13.72319","0"
"291","Huando, peru","-77.18333","-11.5","0"
"292","Huatasani, peru","-69.77518","-14.99501","0"
"293","Huayllapata, peru","-73.48281","-13.96603","0"
"294","Huayllay, peru","-72.06583","-13.56722","0"
"295","Hudur, somalia","43.88945","4.12129","12500"
"296","Iferouane, niger","8.42","19.0625","0"
"297","Inchope, mozambique","33.89389","-19.19472","0"
"298","Isabela Province, philippines","121.88924","17.14854","72363"
"299","Isasondo, spain","-2.16464","43.06909","0"
"300","Ishaqi, iraq","43.98697","34.04764","0"
"301","Iskandariyah, iraq","44.34619","32.8873","0"
"302","Itamar, israel","34.87528","32.3205","0"
"303","J&K, india","2.3488","48.85341","2138551"
"304","Jafarabad, pakistan","67.8849","28.15641","0"
"305","Jaffna District, srilanka","80.1957","9.679","0"
"306","Jalrez, afghanistan","68.65438","34.4708","0"
"307","Jammu and Kashmir state, india","74.86911","32.73569","465567"
"308","Jamrud, pakistan","71.38073","34.00302","0"
"309","Jamshoro, pakistan","68.29027","25.43939","0"
"310","Janale, somalia","44.69554","1.80807","0"
"311","Jandola, pakistan","70.11917","32.33528","0"
"312","Jani Khel, afghanistan","67.77223","32.81667","0"
"313","Jani Khel, pakistan","70.50593","32.80137","0"
"314","Jerusalem, colombia","-74.46667","10.45","0"
"315","Jhapa district, nepal","87.31353","26.50534","0"
"316","Jisr Diyala, iraq","45.38167","33.74889","0"
"317","Jogi, pakistan","73.43928","32.86032","0"
"318","Jounieh, lebanon","35.61556","33.96972","0"
"319","Jowhar, somalia","45.50048","2.78087","47086"
"320","Julcamarca, peru","-74.42572","-12.98524","0"
"321","Kabuntalan, philippines","124.38861","7.11556","0"
"322","Kadiria, algeria","3.68278","36.53444","0"
"323","Kajaki, afghanistan","65.05587","32.28131","0"
"324","Kalaya, pakistan","70.96204","33.74784","0"
"325","Kalimela, india","81.74964","18.07272","0"
"326","Kallar, srilanka","81.26667","8.28333","0"
"327","Kalu Khan, pakistan","72.2979","34.21338","0"
"328","Kalyanpur, Tripura, india","91.60306","23.9225","0"
"329","Kalyanpur, nepal","85.10693","27.95238","0"
"330","Kamburupitiya, srilanka","80.56667","6.08333","0"
"331","Kamdesh, afghanistan","71.34059","35.41027","0"
"332","Kamrup, india","91.7458","26.1844","899094"
"333","Kan'an, iraq","44.79472","33.70111","0"
"334","Kandhamal, india","84.36906","20.12345","10865"
"335","Kangan, india","74.90096","34.26523","0"
"336","Kanju, pakistan","72.34355","34.80103","0"
"337","Kantalai, srilanka","81.02806","8.36833","0"
"338","Kanyosha, burundi","29.4082","-3.4148","0"
"339","Kapho, thailand","101.53426","6.55968","0"
"340","Karbi Anglong, india","93.43116","25.84341","57097"
"341","Karma, iraq","43.90889","33.39972","0"
"342","Kashmir, india","74.80298","34.08842","975857"
"343","Kashmir State, india","74.80298","34.08842","975857"
"344","Katlang, pakistan","72.07859","34.3576","0"
"345","Katutura, namibia","17.06028","-22.52306","0"
"346","Kawkareik, myanmar","98.2371","16.55543","0"
"347","Keddara, algeria","3.47788","36.62481","0"
"348","Keonjhar, india","85.38684","22.11186","56870"
"349","Kerem Shalom, israel","34.28459","31.22777","0"
"350","Kfar Darom, israel","34.93176","30.98822","8631"
"351","Khairabad, afghanistan","68.35107","33.64685","0"
"352","Khairabad, pakistan","71.63213","30.25594","0"
"353","Khakrez, afghanistan","67.75468","33.13659","0"
"354","Khalanga, nepal","80.52874","29.84121","18317"
"355","Khalidiyah, iraq","43.38681","35.82136","0"
"356","Khan Bani Saad, iraq","44.5461","33.5706","0"
"357","Khas Uruzgan, afghanistan","66.83333","32.91667","0"
"358","Khogyani, afghanistan","64.7137","31.86741","0"
"359","Khok Pho, thailand","101.10528","6.73139","0"
"360","Khwazakhela, pakistan","72.46798","34.93514","0"
"361","Khyber district, pakistan","73.43426","34.30346","0"
"362","Kiran, srilanka","81.5375","7.8655","0"
"363","Kirkuk district, iraq","44.58232","35.26938","0"
"364","Kissufim, israel","34.3984","31.37493","0"
"365","Kokkadichcholai, srilanka","81.71667","7.61667","0"
"366","Kolpur, pakistan","67.1328","29.9019","0"
"367","Kosovska Mitrovica, kosovo","20.86667","42.88333","107045"
"368","Kouba, algeria","3.08482","36.7344","0"
"369","Krong Pinang, thailand","101.27394","6.4112","0"
"370","Kubaysah, iraq","42.6161","33.59252","0"
"371","Kuchlak, pakistan","66.94728","30.36295","0"
"372","Kumbhariput, india","83.26282","19.02509","0"
"373","Kurram, pakistan","66.54604","30.40512","0"
"374","Kuwait, kuwait","47.97833","29.36972","60064"
"375","La Ceiba, nicaragua","-86.81667","12.4","0"
"376","La Ceiba, colombia","-74.98342","8.92931","0"
"377","La Coruna, spain","-8.396","43.37135","246056"
"378","Ladha, pakistan","70.91734","30.38122","0"
"379","La Esmeralda, colombia","-77.36477","1.86898","0"
"380","La Esperanza, nicaragua","-85.88492","13.23655","0"
"381","Lafoole, somalia","45.16667","2.08333","0"
"382","La Gateada, nicaragua","-84.77908","11.99851","0"
"383","La Granja, colombia","-73.2","6.55","0"
"384","La Granja, chile","-70.57849","-33.58452","0"
"385","Lagunillas, bolivia","-63.67478","-19.65086","0"
"386","La Hormiga, colombia","-76.91917","0.4525","9969"
"387","La Laguna, nicaragua","-87.34674","12.68986","0"
"388","La Laguna, colombia","-76.08661","1.97414","0"
"389","Lalgarh, india","87.04968","22.58732","0"
"390","Lalpur, nepal","84.60098","27.64039","0"
"391","La Merced, peru","-75.33505","-11.06146","0"
"392","La Palma, nicaragua","-85.70838","12.107","0"
"393","La Patriota, nicaragua","-85.37038","12.9777","0"
"394","Larba, algeria","3.15434","36.56471","69298"
"395","Lasbela, pakistan","67.0336","24.8883","0"
"396","Las Canas, colombia","-76.26667","3.31667","0"
"397","Las Canas, honduras","-87.33333","14.95","0"
"398","Las Canas, nicaragua","-86.30621","11.8322","0"
"399","Las Condes, chile","-70.56413","-33.41636","0"
"400","Las Delicias, nicaragua","-86.89511","12.95279","0"
"401","La Sirena, nicaragua","-86.36932","13.17788","0"
"402","Las Palmas, nicaragua","-93.56948","15.98946","0"
"403","Las Palmas, peru","-74.75314","-11.04119","0"
"404","Las Vegas, guatemala","-90.55","15.16667","0"
"405","Las Vegas, colombia","-73.65007","9.07822","0"
"406","Las Vegas, peru","-77.05461","-11.95057","0"
"407","Las Vegas, nicaragua","-86.09744","13.37316","0"
"408","La Victoria, chile","-72.33292","-38.23291","24555"
"409","La Victoria, peru","-74.71434","-11.31308","0"
"410","La Victoria, nicaragua","-85.93048","11.81121","0"
"411","Lebak, philippines","124.05562","6.5326","0"
"412","Leego, somalia","44.51148","2.71632","0"
"413","Legazpia, spain","-2.33689","43.05319","0"
"414","Lemorieta, spain","-2.77057","43.21124","0"
"415","Les Issers, algeria","3.66719","36.72218","0"
"416","Liboi, kenya","40.87232","0.35336","0"
"417","Lima-Callao, peru","-77.07054","-12.07027","0"
"418","Los Cedros, nicaragua","-86.41667","12.23333","0"
"419","Loti, pakistan","69.39452","28.95912","0"
"420","Louth, ireland","-6.41667","54","33428"
"421","Lucanamarca, peru","-74.37545","-13.84726","0"
"422","Ludhiana District, india","75.85229","30.90015","1545368"
"423","Lukqun, china","89.7","42.73333","0"
"424","Macari, peru","-71.05564","-14.64783","0"
"425","Madain, iraq","44.5808","33.10026","0"
"426","Maguindanao, philippines","124.43972","7.20417","1273715"
"427","Mahawil, iraq","44.40854","32.66138","0"
"428","Mahmudiyah, iraq","42.18501","36.87124","0"
"429","Mahmud Raqi, afghanistan","69.35112","35.02298","7407"
"430","Mahottari, nepal","85.81819","26.6876","0"
"431","Maidan, pakistan","72.43512","35.72718","0"
"432","Maiha, nigeria","13.21673","9.99668","0"
"433","Maipu, chile","-70.7651","-33.51421","0"
"434","Makhmur district, iraq","43.49","36.04","0"
"435","Malam Jabba, pakistan","72.57128","34.80059","0"
"436","Mali Khel, pakistan","72.10918","33.89359","0"
"437","Malikhel, afghanistan","68.41109","32.76184","0"
"438","Mand, pakistan","66.60602","29.38268","0"
"439","Mand, india","76.89527","12.52145","134845"
"440","Mandani, pakistan","70.62907","30.42365","0"
"441","Manipur, india","93.9442","24.80805","223523"
"442","Manipur State, india","93.9442","24.80805","223523"
"443","Mankulam, srilanka","80.443","9.1304","0"
"444","Mannar district, srilanka","80.03755","8.90326","0"
"445","Manogay, afghanistan","70.91302","34.99015","0"
"446","Mansuriyah, iraq","42.81312","36.86317","0"
"447","Mantaro, peru","-73.94029","-12.32183","0"
"448","Marawara, afghanistan","71.18","34.89","0"
"449","Mardin Province, turkey","40.74357","37.31309","71373"
"450","Marja, afghanistan","64.1176","31.52112","0"
"451","Marjah, afghanistan","64.1176","31.52112","0"
"452","Maruf, afghanistan","70.35613","34.44031","0"
"453","Maruthanamadam, srilanka","80.0233","9.7299","0"
"454","Mashkai, pakistan","65.55122","27.1029","0"
"455","Masho Khel, pakistan","71.50048","33.90752","0"
"456","Mata Khan, afghanistan","68.8663","33.24001","0"
"457","Matanog, philippines","124.25639","7.51611","0"
"458","Mathra, pakistan","71.47871","34.10314","0"
"459","Matta, pakistan","74.23528","31.17444","0"
"460","Mattani, pakistan","72.33733","33.92945","0"
"461","Maydan Shahr, afghanistan","68.86618","34.39561","1600"
"462","Mayo, thailand","101.40983","6.71864","0"
"463","Mayo, sudan","-81.85983","35.08401","1592"
"464","Mayurbhanj, india","86.17385","22.26675","23072"
"465","Maywand, afghanistan","65.04588","31.60614","0"
"466","Mazari Sharif, afghanistan","67.11087","36.70904","303282"
"467","Memla, afghanistan","70.10191","34.30101","0"
"468","Meta, colombia","-73.62664","4.142","321717"
"469","Guadalupe, colombia","-75.24063","6.81449","1734"
"470","Mihtarlam, afghanistan","70.20944","34.67139","17345"
"471","Mindanao Island, philippines","124.03056","7.31361","0"
"472","Miraflores, nicaragua","-86.3693","11.91545","0"
"473","Miraflores, peru","-77.03939","-12.11427","0"
"474","Mir Ali, pakistan","69.55639","31.67056","0"
"475","Mir'ali, afghanistan","63.95684","33.15249","0"
"476","Miravalles, spain","-3.55","43.46667","0"
"477","Misamis Oriental, philippines","124.64722","8.48222","445103"
"478","Mitrovica, kosovo","20.86667","42.88333","107045"
"479","M'lang, philippines","124.87833","6.94667","0"
"480","Montanita, colombia","-75.4398","1.4766","3305"
"481","Montanitas, colombia","-76.53086","3.68464","0"
"482","Morag, israel","34.33333","31.21667","0"
"483","Morang, nepal","87.51781","26.60765","0"
"484","Morawaka, srilanka","80.2443","7.2384","0"
"485","Morawewa, srilanka","81.0492","8.646","0"
"486","Moulmein, myanmar","97.62825","16.49051","438861"
"487","Movene, mozambique","32.11278","-25.54333","0"
"488","Muang, thailand","100.51477","13.86075","291555"
"489","Muang district, thailand","105.27624","15.49315","0"
"490","Mueang, thailand","100.51477","13.86075","291555"
"491","Muhallabiyah, iraq","42.70744","36.26632","0"
"492","Muhammad Agha, afghanistan","66.6462","36.56012","0"
"493","Muqur, afghanistan","63.29264","35.03987","0"
"494","Musa Khel, afghanistan","68.88392","33.67358","0"
"495","Mus Province, turkey","41.50693","38.74525","82536"
"496","Muxungue, mozambique","33.83583","-20.57694","0"
"497","myawadi, myanmar","95.73921","21.57601","0"
"498","Nad Ali, afghanistan","64.23982","31.64286","0"
"499","Nahrawan, iraq","45.18226","34.08588","0"
"500","Nala, pakistan","67.99771","29.01036","0"
"501","Narayanpur, india","87.98333","23.73333","0"
"502","Narayanpur district, india","87.98333","23.73333","0"
"503","Navarra (Province), spain","-1.64323","42.81687","198491"
"504","Nawa, afghanistan","67.8866","32.32158","0"
"505","Nawagai, pakistan","72.56759","34.40363","0"
"506","Nawalparasi, nepal","84.4128","27.70817","0"
"507","Negros Island, philippines","123.2708","9.0765","0"
"508","Netzarim, israel","34.45","31.48333","0"
"509","Nijrab, afghanistan","69.57242","34.9789","0"
"510","Nisanit, israel","34.51667","31.55","0"
"511","Norte de Santander, colombia","-72.50782","7.89391","721398"
"512","North Cachar Hills, india","93.01744","25.16478","39982"
"513","Northern Colombia, colombia","-123.11934","49.24966","1837969"
"514","Northern Israel, israel","35.30483","32.69925","64800"
"515","Nuapada, india","82.7606","20.28845","14007"
"516","Nuevo Progresso, peru","-75.5996","-5.12738","0"
