"","country","year","iso2c","EN.URB.LCTY.UR.ZS","EN.URB.MCTY","EN.URB.MCTY.TL.ZS","SP.URB.GROW","SP.URB.TOTL","SP.POP.TOTL","SP.URB.TOTL.IN.ZS","EN.POP.DNST","EN.RUR.DNST","SP.RUR.TOTL","SP.RUR.TOTL.ZG","SP.RUR.TOTL.ZS","EN.URB.LCTY.UR","MAX.URB.TOTL","MAX.URB.MCTY","MAX.URB.LCTY.UR","Intra.WAR","Inter.WAR","Extra.WAR.In","Extra.WAR.Out"
"1","afghanistan",1970,"AF",37.157034971114,471891,4.28383474703787,5.95933059420296,1269991,11015621,11.529,16.8728686088901,NA,9745630,2.2093923285536,88.471,471891,7904024,4245861,4245861,0,0,0,0
"2","afghanistan",1971,"AF",36.7050166183124,495303,4.37413663649741,6.0661351369767,1349415,11323446,11.917,17.3443709217903,NA,9974031,2.31658357925021,88.083,495303,7904024,4245861,4245861,0,0,0,0
"3","afghanistan",1972,"AF",36.8523994837256,528508,4.53874002877097,6.08809527751453,1434121,11644377,12.316,17.8359479827222,NA,10210256,2.34078901195238,87.684,528508,7904024,4245861,4245861,0,0,0,0
"4","afghanistan",1973,"AF",37.6376870028197,573161,4.78977218788149,6.00235812707761,1522838,11966352,12.726,18.3291241613822,NA,10443514,2.25884105394529,87.274,573161,7904024,4245861,4245861,0,0,0,0
"5","afghanistan",1974,"AF",38.5199652508839,621656,5.06498954788204,5.80494080210084,1613854,12273589,13.149,18.7997258217688,NA,10659735,2.0492443282559,86.851,621656,7904024,4245861,4245861,0,0,0,0
"6","afghanistan",1975,"AF",39.5477767154864,674254,5.37177565908926,5.48872161505873,1704910,12551790,13.583,19.2258524032718,NA,10846880,1.74039218885196,86.417,674253.999999999,7904024,4245861,4245861,0,0,0,0
"7","afghanistan",1976,"AF",40.7078774196888,731385,5.71090693154658,5.24209583630352,1796667,12806810,14.029,19.6164721379775,NA,11010143,1.49394578126285,85.971,731385,7904024,4245861,4245861,0,0,0,0
"8","afghanistan",1977,"AF",42.0048276176163,793178,6.08523866734794,4.97447307770346,1888302,13034460,14.487,19.965168642588,NA,11146158,1.22779256930429,85.513,793178.000000001,7904024,4245861,4245861,0,0,0,0
"9","afghanistan",1978,"AF",43.5722620993965,860289,6.51753989155881,4.45845162363803,1974396,13199597,14.958,20.2181126121986,NA,11225201,0.706647539095866,85.042,860289,7904024,4245861,4245861,1,0,0,0
"10","afghanistan",1979,"AF",45.5659605578628,932388,7.03310701986131,3.57404565049893,2046238,13257128,15.435,20.3062341083846,NA,11210890,-0.127571259546601,84.565,932388.000000001,7904024,4245861,4245861,1,0,0,0
"11","afghanistan",1980,"AF",47.310485706807,977824,7.41875588135168,1.00096603833357,2066823,13180431,15.681,20.1887556290782,NA,11113608,-0.871532392521573,84.319,977824,7904024,4245861,4245861,1,0,1,0
"12","afghanistan",1981,"AF",49.6500706250596,1025339,7.90925460984089,-0.0818983025741977,2065131,12963788,15.93,19.8569187881016,NA,10898657,-1.95307327712911,84.07,1025339,7904024,4245861,4245861,0,0,1,0
"13","afghanistan",1982,"AF",52.5911292365814,1075233,8.51029728614379,-1.00335542184088,2044514,12634494,16.182,19.3525319364029,NA,10589980,-2.87312995974186,83.818,1075233,7904024,4245861,4245861,0,0,1,0
"14","afghanistan",1983,"AF",56.0357637339318,1127555,9.21059983362098,-1.59284757568039,2012206,12241928,16.437,18.7512299727353,NA,10229722,-3.46108664186785,83.563,1127555,7904024,4245861,4245861,0,0,1,0
"15","afghanistan",1984,"AF",59.7470262907126,1182500,9.97536317281505,-1.65500256902768,1979178,11854205,16.696,18.1573461385289,NA,9875027,-3.52883596580638,83.304,1182500,7904024,4245861,4245861,0,0,1,0
"16","afghanistan",1985,"AF",63.4223900354154,1239961,10.7551693441664,-1.22484477258412,1955084,11528977,16.958,17.6591872683271,NA,9573893,-3.09691301547414,83.042,1239961,7904024,4245861,4245861,0,0,1,0
"17","afghanistan",1986,"AF",67.0350512700221,1300299,11.5454476601383,-0.78843711344729,1939730,11262439,17.223,17.2509251600649,NA,9322709,-2.65866631073259,82.777,1300299,7904024,4245861,4245861,0,0,1,0
"18","afghanistan",1987,"AF",70.2062687850637,1358525,12.2797781852783,-0.241665575610309,1935048,11063107,17.491,16.9456039579695,NA,9128059,-2.11001755313141,82.509,1358525,7904024,4245861,4245861,0,0,1,0
"19","afghanistan",1988,"AF",72.5575831927618,1419444,12.888400390617,1.09228017095024,1956300,11013345,17.763,16.869382409705,NA,9057045,-0.781016825418652,82.237,1419444,7904024,4245861,4245861,0,0,1,0
"20","afghanistan",1989,"AF",73.302092910599,1482916,13.222231762741,3.35365103590741,2023020,11215323,18.038,17.1787565481114,NA,9192303,1.48235955365524,81.962,1482916,7904024,4245861,4245861,1,0,1,0
"21","afghanistan",1990,"AF",72.1054970830997,1549320,13.2068409410705,6.02645826677403,2148685,11731193,18.316,17.9689259565604,NA,9582508,4.1572849677782,81.684,1549320,7904024,4245861,4245861,1,0,0,0
"22","afghanistan",1991,"AF",69.0139938314925,1618697,12.8345344207913,8.76263703067803,2345462,12612043,18.597,19.3181432466379,NA,10266581,6.89547039933328,81.403,1618697,7904024,4245861,4245861,1,0,0,0
"23","afghanistan",1992,"AF",64.850852659437,1691283,12.2451359974561,10.6085142221528,2607958,13811876,18.882,21.1559538032656,NA,11203918,8.73694814356081,81.118,1691283,7904024,4245861,4245861,1,0,0,0
"24","afghanistan",1993,"AF",60.7371326625669,1766910,11.6433091218804,10.9279652839571,2909110,15175325,19.17,23.2443785804001,NA,12266215,9.05851966203344,80.83,1766910,7904024,4245861,4245861,1,0,0,0
"25","afghanistan",1994,"AF",57.5389752997992,1846031,11.1982346637413,9.78983730337331,3208314,16485018,19.462,25.2504641117544,NA,13276704,7.91621852955757,80.538,1846031,7904024,4245861,4245861,1,0,0,0
"26","afghanistan",1995,"AF",55.5102921876079,1928694,10.9671670304109,7.96992620182048,3474480,17586073,19.757,26.9369742364366,NA,14111593,6.0985737673306,80.243,1928694,7904024,4245861,4245861,1,0,0,0
"27","afghanistan",1996,"AF",54.5647800411027,2015181,10.9429671739928,6.10457557019318,3693190,18415307,20.055,28.2071301657323,NA,14722117,4.23542627491185,79.945,2015181,7904024,4245861,4245861,1,0,0,0
"28","afghanistan",1997,"AF",54.3727584033,2105292,11.0681193735882,4.72705138158625,3871961,19021226,20.356,29.1352296051221,NA,15149265,2.86010950323045,79.644,2105292,7904024,4245861,4245861,1,0,0,0
"29","afghanistan",1998,"AF",54.6036098634615,2199565,11.2816510330189,3.95687071986752,4028241,19496836,20.661,29.8637318873878,NA,15468595,2.08598235897316,79.339,2199565,7904024,4245861,4245861,1,0,0,0
"30","afghanistan",1999,"AF",54.8294092819655,2298059,11.4977277060756,3.96785196066896,4191289,19987071,20.97,30.6146356033453,NA,15795782,2.09311028501588,79.03,2298059,7904024,4245861,4245861,1,0,0,0
"31","afghanistan",2000,"AF",54.7810057025784,2401109,11.6584949231283,4.47490534891949,4383105,20595360,21.282,31.5463652237846,NA,16212255,2.60244953650246,78.718,2401109,7904024,4245861,4245861,1,0,0,0
"32","afghanistan",2001,"AF",54.4106664538084,2508477,11.7505275255294,5.05283955577839,4610267,21347782,21.596,32.6988665257482,NA,16737515,3.18851694761522,78.404,2508477,7904024,4245861,4245861,1,1,1,0
"33","afghanistan",2002,"AF",53.8623376276398,2620804,11.803931449025,5.39340656473078,4865745,22202806,21.915,34.0413749750855,NA,17337061,3.51938572759579,78.085,2620804,7904024,4245861,4245861,0,0,1,0
"34","afghanistan",2003,"AF",53.268132666814,2738161,11.8452335169078,5.48986084311707,5140336,23116142,22.237,35.4417030802018,NA,17975806,3.61802781734231,77.763,2738161,7904024,4245861,4245861,0,0,1,0
"35","afghanistan",2004,"AF",52.7937967501954,2860946,11.9113363505958,5.28103803596978,5419095,24018682,22.562,36.8254787421615,NA,18599587,3.41126335141031,77.438,2860946,7904024,4245861,4245861,0,0,1,0
"36","afghanistan",2005,"AF",52.5174489400978,2989237,12.0238704581962,4.91140543974186,5691893,24860855,22.895,38.1166996304984,NA,19168962,3.01530323151333,77.105,2989237,7904024,4245861,4245861,0,0,1,0
"37","afghanistan",2006,"AF",52.4397572104895,3123281,12.1854263863977,4.53463270580391,5955941,25631282,23.237,39.2979194455943,NA,19675341,2.60737173057174,76.763,3123281,7904024,4245861,4245861,0,0,1,0
"38","afghanistan",2007,"AF",52.5074352421144,3263335,12.384928857349,4.25758725627518,6214996,26349243,23.587,40.3986983119452,NA,20134247,2.30560702452727,76.413,3263335,7904024,4245861,4245861,0,0,1,0
"39","afghanistan",2008,"AF",52.6742086131439,3409670,12.6133662017926,4.06946814268712,6473130,27032197,23.946,41.4458043941554,NA,20559067,2.0879864142173,76.054,3409670,7904024,4245861,4245861,0,0,1,0
"40","afghanistan",2009,"AF",52.8830322063113,3562567,12.8574525644713,3.99092404697908,6736692,27708187,24.313,42.4822332612729,NA,20971495,1.98620745151596,75.687,3562567,7904024,4245861,4245861,0,0,1,0
"41","afghanistan",2010,"AF",53.0915389460424,3722320,13.1077704155517,3.99307388704619,7011136,28397812,24.689,43.5395673305429,NA,21386676,1.96039766040148,75.311,3722320,7904024,4245861,4245861,0,0,1,0
"42","afghanistan",2011,"AF",53.2924914920824,3889237,13.3625592156529,4.00879896159118,7297908,29105480,25.074,44.6245649540806,NA,21807572,1.94891376371708,74.926,3889237,7904024,4245861,4245861,0,0,1,0
"43","afghanistan",2012,"AF",53.4991119332708,4063639,13.6251541348372,3.99962774512156,7595713,29824536,25.468,45.6828967925742,NA,22228823,1.91325311694529,74.532,4063639,7904024,4245861,4245861,0,0,1,0
"44","afghanistan",2013,"AF",53.7177139138241,4245861,13.8973105041642,3.97879876856686,7904024,30551674,25.871,46.796670036455,NA,22647650,1.86663136813157,74.129,4245861,7904024,4245861,4245861,0,0,1,0
"45","albania",1970,"AL",NA,NA,NA,3.157619134267,677801,2135479,31.74,77.9371897810219,NA,1457678,2.26996120169129,68.26,NA,1536114,NA,NA,0,0,0,0
"46","albania",1971,"AL",NA,NA,NA,3.02918729883486,698647,2187853,31.933,79.8486496350365,NA,1489206,2.13983333018741,68.067,NA,1536114,NA,NA,0,0,0,0
"47","albania",1972,"AL",NA,NA,NA,3.10065873703123,720649,2243126,32.127,81.8659124087591,NA,1522477,2.20955217382869,67.873,NA,1536114,NA,NA,0,0,0,0
"48","albania",1973,"AL",NA,NA,NA,2.96457346625943,742333,2296752,32.321,83.8230656934307,NA,1554419,2.07632286168583,67.679,NA,1536114,NA,NA,0,0,0,0
"49","albania",1974,"AL",NA,NA,NA,2.89871134975155,764166,2350124,32.516,85.7709489051095,NA,1585958,2.00867987746856,67.484,NA,1536114,NA,NA,0,0,0,0
"50","albania",1975,"AL",NA,NA,NA,2.90212612132669,786668,2404831,32.712,87.7675547445255,NA,1618163,2.01029140715629,67.288,NA,1536114,NA,NA,0,0,0,0
"51","albania",1976,"AL",NA,NA,NA,2.80568876125005,809052,2458526,32.908,89.7272262773723,NA,1649474,1.91648939914779,67.092,NA,1536114,NA,NA,0,0,0,0
"52","albania",1977,"AL",NA,NA,NA,2.81002499777185,832109,2513546,33.105,91.7352554744526,NA,1681437,1.91923357385295,66.895,NA,1536114,NA,NA,0,0,0,0
"53","albania",1978,"AL",NA,NA,NA,2.66911436179038,854618,2566266,33.302,93.6593430656934,NA,1711648,1.78078641542264,66.698,NA,1536114,NA,NA,0,0,0,0
"54","albania",1979,"AL",NA,NA,NA,2.58227599369944,876974,2617832,33.5,95.5413138686131,NA,1740858,1.69214460363597,66.5,NA,1536114,NA,NA,0,0,0,0
"55","albania",1980,"AL",NA,NA,NA,2.82702034974263,902120,2671997,33.762,97.5181386861314,NA,1769877,1.65319575065065,66.238,NA,1536114,NA,NA,0,0,0,0
"56","albania",1981,"AL",NA,NA,NA,2.77592616479635,927513,2726056,34.024,99.491094890511,NA,1798543,1.60668400349639,65.976,NA,1536114,NA,NA,0,0,0,0
"57","albania",1982,"AL",NA,NA,NA,2.88327330682815,954645,2784278,34.287,101.61598540146,NA,1829633,1.71385076124842,65.713,NA,1536114,NA,NA,0,0,0,0
"58","albania",1983,"AL",NA,NA,NA,2.89083719272096,982645,2843960,34.552,103.794160583942,NA,1861315,1.71678268801394,65.448,NA,1536114,NA,NA,0,0,0,0
"59","albania",1984,"AL",NA,NA,NA,2.86797195840095,1011235,2904429,34.817,106.001058394161,NA,1893194,1.69821226344098,65.183,NA,1536114,NA,NA,0,0,0,0
"60","albania",1985,"AL",NA,NA,NA,2.81704649291852,1040127,2964762,35.083,108.20299270073,NA,1924635,1.6470989564151,64.917,NA,1536114,NA,NA,0,0,0,0
"61","albania",1986,"AL",NA,NA,NA,2.69139105856439,1068501,3022635,35.35,110.315145985401,NA,1954134,1.52107891748421,64.65,NA,1536114,NA,NA,0,0,0,0
"62","albania",1987,"AL",NA,NA,NA,2.75514115529854,1098349,3083605,35.619,112.540328467153,NA,1985256,1.58007445313437,64.381,NA,1536114,NA,NA,0,0,0,0
"63","albania",1988,"AL",NA,NA,NA,2.63915255793554,1127722,3142336,35.888,114.683795620438,NA,2014614,1.46797406946239,64.112,NA,1536114,NA,NA,0,0,0,0
"64","albania",1989,"AL",NA,NA,NA,3.43737787908247,1167160,3227943,36.158,117.808138686131,NA,2060783,2.26583938976456,63.842,NA,1536114,NA,NA,0,0,0,0
"65","albania",1990,"AL",NA,NA,NA,2.54304254474964,1197222,3286542,36.428,119.946788321168,NA,2089320,1.37526465141005,63.572,NA,1536114,NA,NA,0,0,0,0
"66","albania",1991,"AL",NA,NA,NA,0.141060581773093,1198912,3266790,36.7,119.225912408759,NA,2067878,-1.03156934757058,63.3,NA,1536114,NA,NA,0,0,0,0
"67","albania",1992,"AL",NA,NA,NA,0.878430429802018,1209490,3247039,37.249,118.505072992701,NA,2037549,-1.47753457852037,62.751,NA,1536114,NA,NA,0,0,0,0
"68","albania",1993,"AL",NA,NA,NA,0.855534960140529,1219882,3227287,37.799,117.784197080292,NA,2007405,-1.49047717449012,62.201,NA,1536114,NA,NA,0,0,0,0
"69","albania",1994,"AL",NA,NA,NA,0.843725669639771,1230218,3207536,38.354,117.063357664234,NA,1977318,-1.51014621526351,61.646,NA,1536114,NA,NA,0,0,0,0
"70","albania",1995,"AL",NA,NA,NA,0.824171260000091,1240399,3187784,38.911,116.342481751825,NA,1947385,-1.52539340708669,61.089,NA,1536114,NA,NA,0,0,0,0
"71","albania",1996,"AL",NA,NA,NA,0.812476342196282,1250518,3168033,39.473,115.621642335766,NA,1917515,-1.54573700405918,60.527,NA,1536114,NA,NA,0,0,0,0
"72","albania",1997,"AL",NA,NA,NA,0.788237294994372,1260414,3148281,40.035,114.900766423358,NA,1887867,-1.55824565877709,59.965,NA,1536114,NA,NA,0,0,0,0
"73","albania",1998,"AL",NA,NA,NA,0.774515178812666,1270214,3128530,40.601,114.179927007299,NA,1858316,-1.57769190463825,59.399,NA,1536114,NA,NA,0,0,0,0
"74","albania",1999,"AL",NA,NA,NA,0.755983737416337,1279853,3108778,41.169,113.459051094891,NA,1828925,-1.5942338726569,58.831,NA,1536114,NA,NA,0,0,0,0
"75","albania",2000,"AL",NA,NA,NA,0.742478629285177,1289391,3089027,41.741,112.738211678832,NA,1799636,-1.61439403235174,58.259,NA,1536114,NA,NA,0,0,0,0
"76","albania",2001,"AL",NA,NA,NA,0.839115427828092,1300256,3064111,42.435,111.828868613139,NA,1763855,-2.00826675706799,57.565,NA,1536114,NA,NA,0,0,0,0
"77","albania",2002,"AL",NA,NA,NA,2.0661726924212,1327401,3051427,43.501,111.365948905109,NA,1724026,-2.28395013252688,56.499,NA,1536114,NA,NA,0,0,0,0
"78","albania",2003,"AL",NA,NA,NA,1.85048238302175,1352193,3033659,44.573,110.717481751825,NA,1681466,-2.49962213821476,55.427,NA,1536114,NA,NA,0,0,0,0
"79","albania",2004,"AL",NA,NA,NA,1.75874592362525,1376185,3014579,45.651,110.021131386861,NA,1638394,-2.59495382051589,54.349,NA,1536114,NA,NA,0,0,0,0
"80","albania",2005,"AL",NA,NA,NA,1.61065068367418,1398530,2992724,46.731,109.223503649635,NA,1594194,-2.73482143855744,53.269,NA,1536114,NA,NA,0,0,0,0
"81","albania",2006,"AL",NA,NA,NA,1.46455762223589,1419163,2968028,47.815,108.322189781022,NA,1548865,-2.88458747266454,52.185,NA,1536114,NA,NA,0,0,0,0
"82","albania",2007,"AL",NA,NA,NA,1.32896088572003,1438149,2940880,48.902,107.331386861314,NA,1502731,-3.02382852644871,51.098,NA,1536114,NA,NA,0,0,0,0
"83","albania",2008,"AL",NA,NA,NA,1.23477554659152,1456017,2912559,49.991,106.297773722628,NA,1456542,-3.12189861173814,50.009,NA,1536114,NA,NA,0,0,0,0
"84","albania",2009,"AL",NA,NA,NA,1.17234556913369,1473187,2884303,51.076,105.266532846715,NA,1411116,-3.16842525636291,48.924,NA,1536114,NA,NA,0,0,0,0
"85","albania",2010,"AL",NA,NA,NA,1.14325989185989,1490126,2856673,52.163,104.258138686131,NA,1366547,-3.20937604563971,47.837,NA,1536114,NA,NA,0,0,0,0
"86","albania",2011,"AL",NA,NA,NA,1.09529593851416,1506537,2829337,53.247,103.260474452555,NA,1322800,-3.2536418107356,46.753,NA,1536114,NA,NA,0,0,0,0
"87","albania",2012,"AL",NA,NA,NA,1.03121404857252,1522153,2801681,54.33,102.251131386861,NA,1279528,-3.32594421989745,45.67,NA,1536114,NA,NA,0,0,0,0
"88","albania",2013,"AL",NA,NA,NA,0.913007071009432,1536114,2773620,55.383,101.22700729927,NA,1237506,-3.33931959927232,44.617,NA,1536114,NA,NA,0,0,0,0
"89","algeria",1970,"DZ",22.0774035273471,1281127,8.72057480657184,3.20987966434776,5802888,14690855,39.5,6.16811868633856,133.105664612676,8887967,2.51472461860352,60.5,1281127,27253616,2526977,2526977,0,0,0,0
"90","algeria",1971,"DZ",22.0975282473376,1323356,8.76498488695218,3.15196374187067,5988706,15098212,39.665,6.33915204850236,133.963126477429,9109506,2.46201442172912,60.335,1323356,27253616,2526977,2526977,0,0,0,0
"91","algeria",1972,"DZ",22.1255759044771,1367038,8.81283856282651,3.12069592264098,6178542,15511892,39.831,6.51284019246433,134.945076914286,9333350,2.42755235433454,60.169,1367038,27253616,2526977,2526977,0,0,0,0
"92","algeria",1973,"DZ",22.1538934631991,1412036,8.86089341884589,3.11072410156315,6373760,15935594,39.997,6.69073618447018,138.693544954238,9561834,2.41855424485762,60.003,1412036,27253616,2526977,2526977,0,0,0,0
"93","algeria",1974,"DZ",22.1784674934111,1458580,8.90753774533852,3.13220979027086,6576559,16374671,40.163,6.87508754104142,141.947167104523,9798112,2.44101643869552,59.837,1458580,27253616,2526977,2526977,0,0,0,0
"94","algeria",1975,"DZ",22.1927757091406,1506658,8.95034643980497,3.17856613004354,6788957,16833516,40.33,7.06773871203406,139.635601994156,10044559,2.48413808088161,59.67,1506658,27253616,2526977,2526977,0,0,0,0
"95","algeria",1976,"DZ",22.2004584187335,1556390,8.99051997760789,3.2128963330422,7010621,17311457,40.497,7.2684075507822,137.608908166215,10300836,2.51939621262964,59.503,1556390,27253616,2526977,2526977,0,0,0,1
"96","algeria",1977,"DZ",21.8370327239041,1591631,8.93746122645904,3.88959004137804,7288678,17808536,40.928,7.47711169145247,144.34110244241,10519858,2.10396521291748,59.072,1591631,27253616,2526977,2526977,0,0,0,0
"97","algeria",1978,"DZ",20.9044331179063,1601502,8.73679900777582,4.98286922321431,7661064,18330535,41.794,7.69627877098256,147.664358786535,10669471,1.41217767082204,58.206,1601502,27253616,2526977,2526977,0,0,0,0
"98","algeria",1979,"DZ",20.0000421985284,1611434,8.53301846802984,5.04093908125831,8057153,18884689,42.665,7.92894648450293,151.846261318609,10827536,1.47060331405287,57.335,1611434,27253616,2526977,2526977,0,0,0,0
"99","algeria",1980,"DZ",19.1210195694686,1621442,8.32567402118098,5.1137563486521,8479893,19475204,43.542,8.176880767842,154.4789342752,10995311,1.53763902226978,56.458,1621442,27253616,2526977,2526977,0,0,0,0
"100","algeria",1981,"DZ",18.2693580388091,1631484,8.11524870434543,5.17371519417131,8930166,20103931,44.42,8.44085878391428,156.930992722498,11173765,1.60997106600122,55.58,1631484,27253616,2526977,2526977,0,0,0,0
"101","algeria",1982,"DZ",17.4492271264572,1641602,7.90502311214833,5.21124396437252,9407878,20766568,45.303,8.71907429022479,159.712652167534,11358690,1.64144698910281,54.697,1641602,27253616,2526977,2526977,0,0,0,0
"102","algeria",1983,"DZ",16.6694301323386,1651783,7.69944341372913,5.19015621858809,9909055,21453278,46.189,9.00739711303501,169.46096711784,11544223,1.62020489372169,53.811,1651783,27253616,2526977,2526977,0,0,0,0
"103","algeria",1984,"DZ",15.9379169573041,1662042,7.50341200234776,5.10671826858225,10428226,22150483,47.079,9.30012637819409,164.017071844396,11722257,1.53042037208366,52.921,1662042,27253616,2526977,2526977,0,0,0,0
"104","algeria",1985,"DZ",15.2592842402166,1672335,7.3195737447487,4.96867507308727,10959459,22847437,47.968,9.59275025821458,166.399224534877,11887978,1.40382949678929,52.032,1672335,27253616,2526977,2526977,0,0,0,0
"105","algeria",1986,"DZ",14.6305261915935,1682707,7.1484753869717,4.82608921716509,11501343,23539383,48.86,9.88327147379647,167.24206163264,12038040,1.25439985631185,51.14,1682707.00000001,27253616,2526977,2526977,0,0,0,0
"106","algeria",1987,"DZ",14.105859719202,1699125,7.01371532470329,4.62294935264413,12045526,24225748,49.722,10.1714494445238,166.775582210214,12180222,1.17418527854769,50.278,1699125,27253616,2526977,2526977,0,0,0,0
"107","algeria",1988,"DZ",13.7618931407908,1731209,6.95127001154912,4.33934837170757,12579730,24904931,50.511,10.4566119727594,167.755190698014,12325201,1.18325393955709,49.489,1731209,27253616,2526977,2526977,0,0,0,0
"108","algeria",1989,"DZ",13.4433772078984,1763809,6.8961835265334,4.20724887845323,13120282,25576596,51.298,10.7386179851705,168.64689648478,12456314,1.0581614836504,48.702,1763809,27253616,2526977,2526977,0,0,0,0
"109","algeria",1990,"DZ",13.1490035232435,1797068,6.84865852927937,4.08213786796437,13666952,26239708,52.085,11.0170329255082,171.191965192769,12572756,0.930460780894784,47.915,1797068,27253616,2526977,2526977,0,0,0,0
"110","algeria",1991,"DZ",12.8768659343247,1830955,6.80812799654699,3.95948557906467,14218949,26893663,52.871,11.2916031976622,168.343624277686,12674714,0.807673436245311,47.129,1830955,27253616,2526977,2526977,0,0,0,0
"111","algeria",1992,"DZ",12.626650339476,1865529,6.77508178546034,3.83296467420283,14774536,27535151,53.657,11.5609390613585,162.783281505395,12760615,0.67544891272354,46.343,1865529,27253616,2526977,2526977,1,0,0,0
"112","algeria",1993,"DZ",12.3993472633742,1900658,6.7500806177808,3.68213384217933,15328694,28157560,54.439,11.8222643949382,164.353206680393,12828866,0.533431387995439,45.561,1900658.00000001,27253616,2526977,2526977,1,0,0,0
"113","algeria",1994,"DZ",12.1968913483547,1936498,6.73500123414286,3.51437645892579,15876980,28752749,55.219,12.0721611091051,166.222213045928,12875769,0.364938479418509,44.781,1936498.00000001,27253616,2526977,2526977,1,0,0,0
"114","algeria",1995,"DZ",12.0190085393445,1973014,6.73028428716954,3.33728059283413,16415780,29315463,55.997,12.3084228337266,165.569208508179,12899683,0.185556450079417,44.003,1973014.00000001,27253616,2526977,2526977,1,0,0,0
"115","algeria",1996,"DZ",11.8639829587712,2010271,6.73565753001286,3.16894890492188,16944318,29845208,56.774,12.5308421574143,164.756039552586,12900890,0.0093563813554202,43.226,2010271,27253616,2526977,2526977,1,0,0,0
"116","algeria",1997,"DZ",11.7290435600285,2048125,6.74936084356062,3.0094248664209,17461995,30345466,57.544,12.7408810365531,160.881914742353,12883471,-0.135112928724033,42.456,2048125,27253616,2526977,2526977,1,0,0,0
"117","algeria",1998,"DZ",11.6099479644253,2086577,6.77010885797037,2.88059914720505,17972320,30820435,58.313,12.9403020480825,159.306795526172,12848115,-0.274806397478035,41.687,2086577,27253616,2526977,2526977,1,0,0,0
"118","algeria",1999,"DZ",11.429935878576,2113386,6.75714946415488,2.83929222020307,18489920,31276295,59.118,13.1316999336619,157.579477480777,12786375,-0.481695710581942,40.882,2113386,27253616,2526977,2526977,1,0,0,0
"119","algeria",2000,"DZ",11.262651743712,2140577,6.7484684238998,2.75277899176139,19005977,31719449,59.919,13.3177630639784,156.26767921574,12713472,-0.571793223925353,40.081,2140577,27253616,2526977,2526977,0,0,0,0
"120","algeria",2001,"DZ",11.1073256311738,2168042,6.74347946472989,2.66362760189368,19519028,32150198,60.712,13.4986178172261,155.391553761888,12631170,-0.649464997726997,39.288,2168041.99999999,27253616,2526977,2526977,0,0,0,0
"121","algeria",2002,"DZ",10.9615640063023,2195898,6.74147161925052,2.59765031620746,20032707,32572977,61.501,13.6761262774274,153.531372845581,12540270,-0.722250257800687,38.499,2195898,27253616,2526977,2526977,0,0,0,0
"122","algeria",2003,"DZ",10.8198419682092,2224112,6.73903043203797,2.57799652096933,20555864,33003442,62.284,13.8568617901198,151.713239304823,12447578,-0.741900024035699,37.716,2224112.00000001,27253616,2526977,2526977,0,0,0,0
"123","algeria",2004,"DZ",10.67590020008,2252728,6.73232949841078,2.61769757610952,21101059,33461345,63.061,14.0491174519469,149.12385559685,12360286,-0.70374749126907,36.939,2252728,27253616,2526977,2526977,0,0,0,0
"124","algeria",2005,"DZ",10.5254708578268,2281632,6.71840792925912,2.69398179235446,21677244,33960903,63.83,14.2588624283087,145.859023384237,12283659,-0.62187484145441,36.17,2281632.00000001,27253616,2526977,2526977,0,0,0,0
"125","algeria",2006,"DZ",10.3679913788017,2310947,6.69699674972312,2.78412284132069,22289245,34507214,64.593,14.4882371711438,144.13522955502,12217969,-0.536210552165158,35.407,2310946.99999999,27253616,2526977,2526977,0,0,0,0
"126","algeria",2007,"DZ",10.2054369141324,2340639,6.66904901361633,2.85692707922188,22935216,35097043,65.348,14.7358834297614,141.532497534476,12161827,-0.460562502157822,34.652,2340639,27253616,2526977,2526977,0,0,0,0
"127","algeria",2008,"DZ",10.0398663436975,2370754,6.63605033475224,2.91408862789023,23613402,35725377,66.097,14.9996964404175,138.420072517025,12111975,-0.410747933837014,33.903,2370753.99999999,27253616,2526977,2526977,0,0,0,0
"128","algeria",2009,"DZ",9.87646866471565,2401172,6.59965387418657,2.91576800060435,24312050,36383302,66.822,15.275933561178,135.467466865608,12071252,-0.336787464236938,33.178,2401172,27253616,2526977,2526977,0,0,0,0
"129","algeria",2010,"DZ",9.71758146388866,2432023,6.56189410303911,2.89847281504098,25027040,37062820,67.526,15.5612367428855,132.265874034657,12035780,-0.294287787899596,32.474,2432023,27253616,2526977,2526977,0,0,0,0
"130","algeria",2011,"DZ",9.56322680340848,2463271,6.5229814335009,2.87782852845061,25757739,37762962,68.209,15.8551991401244,130.003000939414,12005223,-0.25420750087102,31.791,2463271,27253616,2526977,2526977,0,0,0,0
"131","algeria",2012,"DZ",9.41395763017242,2494920,6.48339256277756,2.84982826608297,26502350,38481705,68.87,16.1569713738695,NA,11979355,-0.215705358919036,31.13,2494920,27253616,2526977,2526977,0,0,0,0
"132","algeria",2013,"DZ",9.27207971228479,2526977,6.44502269092017,2.79528012477707,27253616,39208194,69.51,16.4619958517722,NA,11954578,-0.207045025580175,30.49,2526977,27253616,2526977,2526977,0,0,0,0
"133","americansamoa",1970,"AS",NA,NA,NA,3.08741549391517,19209,27292,70.384,136.46,NA,8083,1.1572330973524,29.616,NA,52268,NA,NA,0,0,0,0
"134","americansamoa",1971,"AS",NA,NA,NA,2.82807731149469,19760,27916,70.784,139.58,NA,8156,0.899076196050149,29.216,NA,52268,NA,NA,0,0,0,0
